Gene = Nup160
index = 1339
Annotated 5SS: [ 199  366  911 1150 1633 2373 2544 2774 3072 3246 3916 4503 4957]
Annotated 3SS: [ 262  418  967 1222 1705 2437 2611 2828 3126 3300 3980 4558 5029]
SMsplice 5SS: [ 199  366  911 1150 1633 2373 2544 2774 3246 3916 4503 4957]
SMsplice 3SS: [ 262  418  967 1222 1705 2437 2611 2828 3300 3980 4558 5029]
top_k =  100
Partition function (log Z): 36.46894029986758

Sorted 5' Splice Sites (High to Low Probability):
Position 4957: 0.9999082463617099
Position 1150: 0.9967810933508754
Position 2373: 0.9948990725370793
Position 4503: 0.991272307083226
Position 911: 0.9911734087286109
Position 2774: 0.9782480637487552
Position 1633: 0.9706779519300213
Position 2544: 0.9567530120700579
Position 199: 0.9330823936631927
Position 3916: 0.9281247453066662
Position 366: 0.918420783030284
Position 3246: 0.6784150797394706
Position 541: 0.489644040096191
Position 3072: 0.3246787531936579
Position 3715: 0.2862495065573736
Position 2957: 0.22878425956881093
Position 5152: 0.21850600096780823
Position 3901: 0.05713187545855875
Position 4826: 0.03242026987438274
Position 1612: 0.0238669790845483
Position 2996: 0.019101696933902904
Position 2554: 0.01837811354175997
Position 5145: 0.01468660774124109
Position 4176: 0.012928514373351033
Position 3456: 0.012082796985369852
Position 3203: 0.01048510776198633
Position 453: 0.0096052518510258
Position 4214: 0.008837090053947031
Position 3414: 0.007110700591144746
Position 183: 0.00639318769597439
Position 3878: 0.003839730156878857
Position 2343: 0.0022328062353953854
Position 3076: 0.0020992696857097164
Position 1154: 0.001958680144221649
Position 3049: 0.0017447239321473748
Position 2560: 0.0016241921108357533
Position 3163: 0.0014808038090757913
Position 1772: 0.0014548776453242468
Position 41: 0.001312300043535582
Position 1637: 0.0012658878793275357
Position 5437: 0.0010088731383639882
Position 4145: 0.0009848736000361543
Position 2226: 0.0008087540522602424
Position 353: 0.000734375213338656
Position 2758: 0.0007183981225172703
Position 5205: 0.0006924099005896423
Position 2581: 0.0006535549267071685
Position 622: 0.00039277951395020537
Position 1949: 0.00036393766020991744
Position 570: 0.0003486062276078279
Position 1958: 0.00034017022975275284
Position 2198: 0.0003379235516021955
Position 1527: 0.0003066862622335571
Position 901: 0.00021935442985467914
Position 2521: 0.0001960790637181286
Position 522: 0.00013572711779449235
Position 1073: 0.00013304692746980294
Position 234: 0.00011239699054299565
Position 259: 0.00011099580158981973
Position 2727: 9.840356232739586e-05
Position 29: 9.827205945619302e-05
Position 2659: 9.250031073335928e-05
Position 203: 7.346312740670171e-05
Position 1306: 6.414787539827688e-05
Position 2114: 5.4977657587340916e-05
Position 72: 5.044824477209597e-05
Position 2794: 4.531531113541357e-05
Position 370: 1.57658187573669e-05
Position 2637: 1.4807025987466205e-05
Position 337: 1.4050840436075301e-05
Position 4961: 1.3334184974175847e-05
Position 31: 1.1252716822643655e-05
Position 173: 5.008876099846132e-06
Position 4916: 4.625815757771503e-06
Position 6: 4.572194163542297e-06
Position 4680: 3.8231689900814545e-06
Position 208: 2.7211196496974335e-06
Position 5179: 1.6026849835794834e-06
Position 5156: 1.599741510873854e-06
Position 5166: 1.4793336023431139e-06
Position 144: 1.2246142187313185e-06
Position 163: 1.05439769297435e-06
Position 60: 9.077024936814779e-07
Position 4855: 4.792642233465624e-07
Position 3522: 2.4423923422959267e-07
Position 1595: 1.1650270335469523e-07
Position 66: 5.191659700423463e-08
Position 4660: 1.7183065682667306e-08
Position 88: 1.1114249448795622e-08
Position 2486: 3.8148656400939885e-09
Position 91: 3.753330273256647e-09
Position 2267: 5.1175281789809804e-14
Position 1861: 4.595689699447112e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5029: 0.9998710856098446
Position 1222: 0.9924692625196645
Position 3980: 0.9905097431056371
Position 1705: 0.9849125000666809
Position 967: 0.9843101630962365
Position 4558: 0.9815244899115357
Position 2828: 0.9781365821677388
Position 418: 0.9657843908694165
Position 3300: 0.9477932045136415
Position 2437: 0.9465195844958927
Position 2611: 0.8156757264771436
Position 262: 0.5241215127555425
Position 605: 0.4867640570742392
Position 282: 0.35508737411409147
Position 3126: 0.33037133122749335
Position 3782: 0.2850526864880222
Position 5237: 0.16573291167770673
Position 2645: 0.1504611600839839
Position 2466: 0.05248030922612929
Position 4875: 0.03075587784408399
Position 5259: 0.030518758478822957
Position 5242: 0.024792176075697173
Position 4295: 0.022068530367879924
Position 3521: 0.01928858492849113
Position 762: 0.011678826853812652
Position 5201: 0.011623289618122193
Position 1757: 0.007904425911098545
Position 1012: 0.007007110745020218
Position 476: 0.006613449330085806
Position 4574: 0.00564763425994165
Position 4892: 0.003983413173003064
Position 617: 0.003409126486459292
Position 1713: 0.001870364550932054
Position 1356: 0.001859944710528379
Position 4701: 0.0017239707552378421
Position 797: 0.0015353592732455363
Position 97: 0.0014071327220393807
Position 1676: 0.001292643039670621
Position 1462: 0.0012446611472401823
Position 5522: 0.0011390414887391237
Position 1310: 0.001051894504802366
Position 2870: 0.001009231987808078
Position 1232: 0.0009771977135073198
Position 5390: 0.00086999527220077
Position 431: 0.0008481897968923198
Position 1741: 0.0007732610798190769
Position 2284: 0.0007462280933249001
Position 4245: 0.0006696646519814671
Position 342: 0.0006005906351385906
Position 394: 0.0005845733551198233
Position 993: 0.0004993953186422474
Position 770: 0.0004003599107728628
Position 1510: 0.0003860319272229089
Position 270: 0.00038380994454684437
Position 1834: 0.0003664803574063198
Position 1091: 0.00032379762455727506
Position 1291: 0.00029625827386767895
Position 1837: 0.00028727317070821736
