Gene = ebd2
index = 1688
Annotated 5SS: [ 247 2600]
Annotated 3SS: [2333 3212]
SMsplice 5SS: [ 247 2600]
SMsplice 3SS: [2333 3212]
top_k =  100
Partition function (log Z): -1.9823222773304283

Sorted 5' Splice Sites (High to Low Probability):
Position 2600: 0.9442360962000808
Position 247: 0.8039485226575911
Position 182: 0.14467359090675663
Position 2251: 0.12663639856415135
Position 2146: 0.11486535320415109
Position 476: 0.08669393680902597
Position 3497: 0.08664142235077645
Position 3485: 0.06655781809402625
Position 1246: 0.03686022444193389
Position 481: 0.024867046110409304
Position 238: 0.017964634142369165
Position 874: 0.017078537438811017
Position 3635: 0.008818538155500788
Position 427: 0.005161216310166873
Position 2419: 0.0039360185101011925
Position 940: 0.0019403419765587492
Position 3449: 0.001775770155378061
Position 4271: 0.0008900251288398946
Position 4210: 0.000614088165461645
Position 186: 3.5033928979227895e-05
Position 338: 1.6721875672461898e-05
Position 174: 1.5736285529924577e-05
Position 269: 1.5529917089830522e-05
Position 3874: 1.02593802289205e-05
Position 3489: 1.1389155345769707e-06
Position 3346: 1.0045053803033474e-06
Position 59: 8.530838675158978e-07
Position 9: 6.483323896760061e-07
Position 191: 3.1517988794276446e-07
Position 332: 1.916637058027303e-07
Position 68: 1.3236042839654646e-07
Position 259: 8.296964749423386e-08
Position 71: 5.8076015921058285e-09
Position 63: 3.844568219003431e-09
Position 30: 2.791852292965289e-09
Position 287: 1.966679747848299e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3212: 0.9978602791561904
Position 2333: 0.8727393535037132
Position 1954: 0.300946766838554
Position 3592: 0.12774294827618204
Position 237: 0.04297279976690627
Position 316: 0.03949939887338763
Position 1067: 0.03383976926298968
Position 3567: 0.017821704855659197
Position 678: 0.017362382682910512
Position 4085: 0.007745665089043043
Position 1095: 0.005738101853333784
Position 332: 0.005528883361913858
Position 728: 0.0051382851609623964
Position 3843: 0.00459957291707016
Position 4478: 0.004162918660820808
Position 3683: 0.0032734411684023045
Position 1885: 0.0023645748232374213
Position 1245: 0.0015477739304729338
Position 3178: 0.0014930985226688494
Position 1675: 0.0010144309062356542
Position 3629: 0.0006104362050898185
Position 405: 7.936421014297414e-05
Position 732: 5.4178516017511105e-05
Position 697: 4.3119424222883166e-05
Position 556: 3.395482786670819e-05
Position 636: 3.292730268514932e-05
Position 275: 1.1112034454572052e-05
