Gene = Cds
index = 1064
Annotated 5SS: [  93  608 1447 1787 2029 2579 2795]
Annotated 3SS: [ 166 1321 1689 1851 2089 2662 2858]
SMsplice 5SS: [ 608 1447 1787 2029 2579 2795]
SMsplice 3SS: [1321 1689 1851 2089 2662 2858]
top_k =  100
Partition function (log Z): 17.4897782467519

Sorted 5' Splice Sites (High to Low Probability):
Position 1787: 0.9994449698770695
Position 2795: 0.9991389929365089
Position 2579: 0.99495240232678
Position 1447: 0.9319679415078401
Position 608: 0.9184550859079935
Position 2029: 0.8234060244358012
Position 93: 0.2806161184998455
Position 3088: 0.27583170588213396
Position 3118: 0.1158300389297453
Position 2033: 0.07184152332760019
Position 2152: 0.03889720370915704
Position 1644: 0.03868519154348806
Position 2014: 0.031053642036182966
Position 2161: 0.025989716012045416
Position 1950: 0.01941554572499548
Position 2455: 0.012334758013510586
Position 2185: 0.01112430786580696
Position 1996: 0.01015791633912885
Position 2011: 0.009751928451878795
Position 50: 0.009670275638433172
Position 127: 0.008399287404237017
Position 625: 0.006157044592447829
Position 38: 0.005818039287450198
Position 698: 0.0032234788801663947
Position 3131: 0.002678050203643813
Position 3172: 0.0021877676832915967
Position 1906: 0.0020104085262228457
Position 2026: 0.0019982228786506726
Position 759: 0.0017541028254044906
Position 3292: 0.001388459093217534
Position 240: 0.0013408993384227195
Position 1509: 0.0010445762216167323
Position 2591: 0.00078292244437267
Position 3623: 0.0007174368571487599
Position 3811: 0.0006282532949250561
Position 1791: 0.0005282164559478879
Position 2911: 0.0004184006289764579
Position 194: 0.00032936036120135393
Position 2583: 0.0003136588149671602
Position 232: 0.00031295464924137854
Position 2799: 0.00020982585178132908
Position 20: 0.00015971770591972513
Position 172: 9.220603078719464e-05
Position 2338: 8.639071630668557e-05
Position 40: 7.77233340381646e-05
Position 32: 7.647946330904186e-05
Position 223: 7.537569525183945e-05
Position 2253: 1.4768674002362633e-05
Position 1867: 8.9025378116398e-06
Position 1761: 4.6997933289950975e-06
Position 1932: 3.285674903502363e-06
Position 2751: 1.7481904179271645e-06
Position 2940: 1.0923331613312219e-06
Position 2969: 1.0796739369363688e-06
Position 2934: 1.0454077765744307e-06
Position 1861: 1.6457712635130465e-07
Position 1854: 1.5483001702783742e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2858: 0.9994966452513612
Position 1851: 0.9963881288340746
Position 1689: 0.9711448635055723
Position 2089: 0.9696258591715319
Position 2662: 0.9642708689539722
Position 1321: 0.7264457243261814
Position 3344: 0.31085937173442646
Position 253: 0.10471763676328857
Position 1262: 0.06621919547062427
Position 477: 0.04582808964078841
Position 1156: 0.036851371167775426
Position 184: 0.03666824393761937
Position 2205: 0.034673737862991466
Position 2634: 0.03241291750662362
Position 1572: 0.03059598752446645
Position 166: 0.029554463294556722
Position 3139: 0.027539489462580048
Position 904: 0.02657032541675628
Position 1613: 0.02507317287881417
Position 758: 0.022576648513288965
Position 3893: 0.02248311256668733
Position 232: 0.021806358177078423
Position 2497: 0.020427391809625252
Position 290: 0.0178847596555568
Position 2318: 0.016909941710261844
Position 3319: 0.009909655879920876
Position 3499: 0.008896940563913568
Position 2251: 0.00760213969525509
Position 970: 0.0074545897989406725
Position 2269: 0.006641896993424292
Position 876: 0.00632905331894989
Position 825: 0.005906839246303466
Position 3279: 0.005324749827942115
Position 3176: 0.0043455514028094
Position 1246: 0.0037336264342610168
Position 3356: 0.003649852262874546
Position 366: 0.003445439003127947
Position 1549: 0.0033417400145218795
Position 1905: 0.003341460207000014
Position 1508: 0.002857616907078608
Position 190: 0.0027421571253742477
Position 755: 0.0026420465568384017
Position 386: 0.002528266773674783
Position 206: 0.0019370722081680067
Position 3765: 0.0014457532165174452
Position 3641: 0.0012192252048978535
Position 3374: 0.0010842667436845982
Position 3563: 0.0008726295297824149
Position 3729: 0.0008688762419283704
Position 2640: 0.0007806448907854226
Position 3296: 0.000763937755554338
Position 891: 0.000627799306217892
Position 1034: 0.0005584300864320238
Position 340: 0.0005355469788700094
Position 127: 0.0005177455039377999
Position 2730: 0.00045757009572105426
Position 2962: 0.0002681861944428295
Position 506: 0.00023768187550010037
Position 1866: 0.00023627636093388732
Position 1502: 0.00021881561570995315
Position 2953: 0.00019142183191167558
Position 347: 0.0001864151157935901
Position 1623: 0.00017771548404478426
Position 305: 0.00016148726621434094
Position 516: 0.0001283301128402821
Position 1999: 5.3851169969502106e-05
Position 2677: 4.7808310440378814e-05
Position 2776: 4.742041835264648e-05
Position 3035: 3.460286815772498e-05
Position 922: 1.8193564612959542e-05
Position 456: 5.739099215020682e-06
Position 194: 4.054485282870943e-06
Position 334: 2.0228370270736848e-06
Position 2915: 1.3799420444506062e-06
Position 2981: 1.1293016377182717e-06
Position 3012: 9.095130896100708e-07
Position 569: 6.236189444845011e-07
