Gene = fmt
index = 1703
Annotated 5SS: [ 121  504  770 1149 1524 1725 1899 2533 2653 3764]
Annotated 3SS: [ 343  569  823 1209 1585 1779 1958 2587 2710 3937]
SMsplice 5SS: [ 121  504  770 1149 1524 1725 1899 2533 2653 3004 3764]
SMsplice 3SS: [ 343  569  823 1209 1585 1779 1958 2587 2710 3075 3952]
top_k =  100
Partition function (log Z): 20.867504339766505

Sorted 5' Splice Sites (High to Low Probability):
Position 2533: 0.9993240475945778
Position 1899: 0.9990393939546843
Position 1524: 0.9987045073883695
Position 1149: 0.985589671611836
Position 2653: 0.984142062617782
Position 504: 0.9189079992553241
Position 3764: 0.9171152546676612
Position 1725: 0.9068272189750475
Position 770: 0.6357428144791343
Position 121: 0.6000158680483598
Position 3004: 0.48596979389028394
Position 754: 0.3087829106265272
Position 2052: 0.26312219836271916
Position 3000: 0.07922478423366915
Position 3264: 0.0739219393486588
Position 4137: 0.06230775895548328
Position 3788: 0.04494854687865562
Position 4982: 0.034003077856451944
Position 281: 0.01830743582386738
Position 253: 0.01753575283505736
Position 94: 0.0174819304360346
Position 2152: 0.017191701595496114
Position 4164: 0.012924474395620026
Position 3014: 0.012253402136217376
Position 3753: 0.0117908367044931
Position 908: 0.008593197780440813
Position 3031: 0.006331905863981656
Position 2059: 0.006247487938786157
Position 3784: 0.006231798200731278
Position 881: 0.005948217222276128
Position 203: 0.0052674873619729294
Position 294: 0.004725582731253771
Position 2104: 0.003650656444092073
Position 276: 0.0032405756553449527
Position 3024: 0.0029761338027621434
Position 198: 0.0025289033826549267
Position 266: 0.002369082022235475
Position 287: 0.001617534780599199
Position 431: 0.0015696313770431683
Position 1019: 0.000980614198885983
Position 730: 0.0009448543107466594
Position 508: 0.0008594030890886295
Position 127: 0.0008542194410466616
Position 125: 0.0007442042488786921
Position 292: 0.0005588032392307397
Position 4: 0.000542434967893723
Position 1671: 0.0005357074137730238
Position 52: 0.0004933096289032659
Position 55: 0.00033609473651631126
Position 285: 0.00026115545587940405
Position 1662: 0.0002571458331772295
Position 108: 0.00025219102792425874
Position 64: 0.00023711065106847082
Position 82: 0.00023679968643184165
Position 2537: 0.00019048023970098427
Position 201: 0.0001806877469361751
Position 2657: 0.00017572960135806457
Position 359: 0.00014901075569293985
Position 209: 0.00013762534507582994
Position 2844: 0.000126678104346764
Position 35: 0.00011398185904430254
Position 1438: 9.051508234416589e-05
Position 1492: 6.936456310049766e-05
Position 1489: 5.604559594080279e-05
Position 348: 5.430261768308403e-05
Position 3432: 5.351161958395235e-05
Position 335: 4.923223228910327e-05
Position 264: 4.418551539997544e-05
Position 2951: 3.033596878804758e-05
Position 1903: 2.2802253393151557e-05
Position 1698: 1.1701801813393664e-05
Position 1431: 1.0131034846647606e-05
Position 2432: 9.992107373442464e-06
Position 1540: 8.23294037874271e-06
Position 2425: 7.285453625919712e-06
Position 2420: 2.371809295662122e-06
Position 1843: 1.9891571098061984e-06
Position 666: 1.970403634127024e-06
Position 681: 1.7786473731501641e-06
Position 722: 1.0414910158273109e-06
Position 2056: 6.250079198279893e-07
Position 1974: 3.7400300782713355e-08
Position 1120: 1.3645759895725362e-08
Position 17: 5.319237316163338e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2587: 0.99954430443836
Position 1585: 0.9994627826339603
Position 1958: 0.9910699993649695
Position 2710: 0.9719513330785763
Position 823: 0.9606144443977394
Position 1209: 0.8941799252745909
Position 1779: 0.8897950861807704
Position 569: 0.8897460667526412
Position 3952: 0.8418103920242062
Position 3075: 0.5964840495464048
Position 343: 0.48238052207848475
Position 407: 0.18884484624659437
Position 2125: 0.18740688122794835
Position 4233: 0.083217293775408
Position 3337: 0.07356320906542449
Position 2151: 0.07326122022073607
Position 3973: 0.06373627248667098
Position 3937: 0.04177714278156579
Position 5350: 0.03400307785645197
Position 1267: 0.032863973534424225
Position 1222: 0.030042839136931843
Position 2446: 0.027856108148385544
Position 3976: 0.025283199654268944
Position 1321: 0.02393355395876866
Position 1792: 0.017975912759860484
Position 968: 0.013217086769521633
Position 937: 0.012953249027432317
Position 201: 0.004962692940516871
Position 2035: 0.0033062684181685512
Position 2205: 0.0030140272143271895
Position 2790: 0.002800344959172202
Position 798: 0.0021806334628055183
Position 1100: 0.0020457767849333237
Position 808: 0.001844812435503011
Position 1338: 0.001731921967903493
Position 2007: 0.0015794730886650118
Position 2103: 0.0013125010921251987
Position 1398: 0.0010205772647795502
Position 546: 0.0005080653830766371
Position 1461: 0.00043758930518305694
Position 483: 0.00043220486351336953
Position 1347: 0.00041693438982798705
Position 292: 0.0003350008512491718
Position 2004: 0.00032337813406136285
Position 614: 0.00023531639418062784
Position 366: 0.00022492089502808025
Position 1830: 0.0001478371636847306
Position 264: 0.0001253349458839389
Position 1610: 7.14338514728469e-05
Position 3080: 3.9956836197907326e-05
Position 1587: 3.936117470391197e-05
Position 2635: 2.024691811939367e-05
Position 458: 1.7276394279123587e-05
Position 1646: 1.520332672403827e-05
Position 1843: 1.995577812048355e-06
Position 1625: 1.7119635791762576e-06
Position 94: 6.478117647809197e-07
Position 82: 5.661013818547722e-07
Position 137: 4.758974728118343e-07
Position 1982: 3.0256802203998906e-08
