Gene = Psn
index = 1391
Annotated 5SS: [ 240  539  843 1120 1394 1565 1877 2245]
Annotated 3SS: [ 298  603  909 1172 1465 1618 2079 2312]
SMsplice 5SS: [ 539  843 1120 1394 1565 1835 2245]
SMsplice 3SS: [ 603  909 1172 1465 1618 2079 2312]
top_k =  100
Partition function (log Z): 10.684649796093048

Sorted 5' Splice Sites (High to Low Probability):
Position 1394: 0.9998488439158926
Position 1565: 0.9897336127750167
Position 2245: 0.8786403775833214
Position 1835: 0.7610562726537847
Position 539: 0.7461106091246057
Position 1120: 0.7457784296281619
Position 843: 0.7386389662192219
Position 31: 0.36222798430396147
Position 1778: 0.19754754944977607
Position 848: 0.07993391348276901
Position 1877: 0.030273367714349193
Position 543: 0.027608694721182964
Position 240: 0.026151436732605282
Position 787: 0.017864741181217447
Position 1105: 0.0062680678043331595
Position 1087: 0.00332998338103054
Position 1041: 0.0027535369889434007
Position 1819: 0.002524707651887288
Position 2003: 0.002162261402818715
Position 1030: 0.0021522922334761226
Position 756: 0.0018095176048292107
Position 175: 0.00098121741893171
Position 75: 0.0008155372942154982
Position 81: 0.0005359896799670917
Position 835: 0.00039578120764162324
Position 793: 0.0003120913914219928
Position 692: 0.00028594766879504554
Position 748: 0.00027371744735456695
Position 1846: 0.000206191274208323
Position 2570: 5.861049296995192e-05
Position 204: 5.2636693503897635e-05
Position 61: 4.62689352186271e-05
Position 1398: 3.080693307358709e-05
Position 97: 2.9870423803384436e-05
Position 18: 2.8476216686032283e-05
Position 183: 2.749525892656824e-05
Position 6: 2.3698254856889884e-05
Position 44: 1.7020927092961214e-05
Position 1369: 9.64706045343741e-06
Position 144: 6.51006855639076e-06
Position 35: 4.467655067045023e-06
Position 437: 1.6562841484846113e-06
Position 1510: 7.032302070867624e-07
Position 2270: 3.9724194696128444e-08
Position 2192: 2.8451082207337503e-08
Position 2202: 2.6426763177670004e-08
Position 1004: 9.546711255986297e-09
Position 274: 1.4601128922635122e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1465: 0.9989887177672352
Position 2079: 0.9785762752103403
Position 1618: 0.9640206865711787
Position 909: 0.86926011237009
Position 2312: 0.867113825960132
Position 603: 0.795053761382985
Position 1172: 0.7798891395632171
Position 144: 0.19051070433305334
Position 328: 0.032936270202572795
Position 394: 0.028946643705180956
Position 1659: 0.02555041093867139
Position 298: 0.02203874640729463
Position 247: 0.021809883741171668
Position 2360: 0.012511822182620157
Position 1984: 0.008294317300938568
Position 78: 0.005727361837663922
Position 662: 0.00431291702461953
Position 269: 0.002962415316646151
Position 2144: 0.002601604503238216
Position 1272: 0.002056368035231753
Position 81: 0.0018246212532169004
Position 2526: 0.0017845916661900917
Position 1315: 0.001595869724626146
Position 2042: 0.0015283855087249612
Position 1158: 0.001388177830875697
Position 214: 0.001061224557778754
Position 1668: 0.000992380729861777
Position 149: 0.0009767191856508179
Position 846: 0.0005518422560989155
Position 204: 0.0005093499511070092
Position 175: 0.0004035073459323378
Position 200: 0.0002517460643279453
Position 444: 0.00015470657400062332
Position 448: 9.565641741194958e-05
Position 262: 8.798298898047388e-05
Position 1490: 7.616522082114902e-05
Position 2674: 5.86104929699519e-05
Position 1697: 5.5970433534625816e-05
Position 1797: 1.1996430403036814e-07
