Gene = Cpsf5
index = 1105
Annotated 5SS: [ 384  706  945 2280]
Annotated 3SS: [ 440  778 2164 2352]
SMsplice 5SS: [ 384  706  967 2280]
SMsplice 3SS: [ 440  778 2164 2352]
top_k =  100
Partition function (log Z): 10.21576893393777

Sorted 5' Splice Sites (High to Low Probability):
Position 706: 0.9998547368088017
Position 2280: 0.9989913857850198
Position 384: 0.8415215674511249
Position 967: 0.5736800010709023
Position 945: 0.310925034485506
Position 68: 0.2515943008142944
Position 1298: 0.18657568507370317
Position 388: 0.12411218449936143
Position 981: 0.0848705569149077
Position 33: 0.02973115292243614
Position 985: 0.02303310035673115
Position 66: 0.020501459964994837
Position 103: 0.01886171748284255
Position 332: 0.01354467447837069
Position 342: 0.011329257900646972
Position 2484: 0.01131750466037661
Position 1463: 0.010180959098304987
Position 112: 0.00852071687980026
Position 2501: 0.005322979480580282
Position 90: 0.004741268105140632
Position 123: 0.0020532751060585684
Position 1443: 0.0017228443746971206
Position 2503: 0.001713756123849303
Position 2505: 0.0017022920568029402
Position 2598: 0.0008397439682354597
Position 1028: 0.0002152802908484594
Position 153: 0.00016608579026268082
Position 222: 9.304098853719445e-05
Position 180: 8.643184648183719e-05
Position 728: 6.993619328623182e-05
Position 13: 6.004387523114857e-05
Position 710: 3.7329167817588786e-05
Position 1003: 1.5646169766913667e-05
Position 187: 1.5211671361467308e-05
Position 717: 9.987001851295636e-06
Position 676: 9.123211048797115e-06
Position 24: 1.3457394344342977e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 778: 0.9998745282983603
Position 2352: 0.9807509317530557
Position 440: 0.9677074706663674
Position 2164: 0.36018206026536187
Position 1116: 0.35167306680882526
Position 219: 0.22172196534630598
Position 1565: 0.11806313185217035
Position 1675: 0.08869237820697674
Position 1047: 0.0842616164009063
Position 123: 0.07553491352239444
Position 1519: 0.06454462781033735
Position 2084: 0.048292465237840254
Position 1607: 0.037478636106727886
Position 173: 0.027526017431704006
Position 2533: 0.019186414430423127
Position 1542: 0.016233499892730974
Position 409: 0.012121514841379466
Position 2375: 0.0091206671762734
Position 1365: 0.007393254197610408
Position 519: 0.0073559977434792855
Position 2268: 0.0070481588392316994
Position 1587: 0.0060305034349580604
Position 2661: 0.005602980433179482
Position 2571: 0.004156021742799423
Position 128: 0.0031220645342516147
Position 474: 0.0029043417288195134
Position 183: 0.0025259465153137607
Position 477: 0.0022037350930192187
Position 153: 0.0014362010237990396
Position 1155: 0.001324085655067578
Position 2673: 0.000995243372802792
Position 253: 0.0008571821046219469
Position 103: 0.0007970881777171787
Position 618: 0.0007024977153820709
Position 422: 0.00032362934113492253
Position 187: 8.67514740511491e-05
Position 2782: 7.540316632859389e-05
Position 793: 5.646822629288686e-05
Position 1202: 3.5644420077149375e-05
Position 808: 6.0802741328247905e-06
Position 1164: 5.518458292862672e-06
Position 1217: 4.427551748056849e-06
Position 958: 2.693681120863168e-06
Position 805: 2.4408012543033137e-06
Position 931: 1.4088929548793722e-07
