Gene = Hpd
index = 1214
Annotated 5SS: [ 101  345  796 1508]
Annotated 3SS: [ 317  411  853 1571]
SMsplice 5SS: [ 345  796 1508]
SMsplice 3SS: [ 411  853 1571]
top_k =  100
Partition function (log Z): 2.3949379972341838

Sorted 5' Splice Sites (High to Low Probability):
Position 796: 0.9976092578056776
Position 1508: 0.9541322272736557
Position 345: 0.9493721217510974
Position 101: 0.11891327616880391
Position 270: 0.056618814989147545
Position 1268: 0.037893722964451315
Position 25: 0.008054572192091231
Position 359: 0.007822238015365123
Position 1033: 0.005468643332237791
Position 141: 0.0038506249248819163
Position 133: 0.003123199389001415
Position 1198: 0.002298613412514171
Position 125: 0.001166507022455199
Position 122: 0.000844747011591355
Position 136: 0.0007243917836072124
Position 155: 0.0005337176604047155
Position 180: 0.00047853323507913276
Position 349: 0.0003385843101414709
Position 1382: 0.00028579528857464957
Position 209: 0.00018943604177138544
Position 800: 0.0001892798198108679
Position 1066: 0.00013971970127051308
Position 86: 0.00013351147436619588
Position 1484: 0.00011350503097773466
Position 92: 0.00010180966560153739
Position 772: 9.155697136366789e-05
Position 1142: 3.160970073876036e-05
Position 892: 2.766576126554956e-05
Position 58: 2.461678505445196e-05
Position 1207: 1.599285891734304e-05
Position 989: 1.3972243091679411e-05
Position 23: 1.398839325872708e-06
Position 804: 2.7179144924328972e-11
Position 591: 2.560312628630355e-11
Position 679: 1.9730398121799983e-11
Position 733: 1.4000780326415744e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 853: 0.9860876386304075
Position 411: 0.9689248372012829
Position 1571: 0.9596606440960821
Position 317: 0.13025507250583546
Position 1336: 0.032278321996438666
Position 246: 0.02274384496426577
Position 191: 0.01721336620753579
Position 1342: 0.00808442663849904
Position 922: 0.007167203438023729
Position 178: 0.003838948595702606
Position 525: 0.0025048927613604962
Position 1084: 0.002078927088686632
Position 155: 0.002006355963118773
Position 147: 0.001970311049147802
Position 269: 0.0011467720419193266
Position 220: 0.000677468180186184
Position 1438: 0.0006697345880244839
Position 1339: 0.0005439078348087594
Position 1327: 0.0005005403614511164
Position 256: 0.00029300873234708975
Position 1012: 0.00028290808877980014
Position 322: 0.00027481428854593873
Position 967: 0.00026567285924899113
Position 1051: 0.0002562081571881686
Position 1000: 0.0002468029845776596
Position 474: 0.00018408213110465186
Position 1189: 0.00017168162189948736
Position 573: 0.00014172591350375364
Position 92: 4.8770344031202156e-05
Position 336: 4.329339359812571e-05
Position 345: 2.4532461219908723e-05
Position 1595: 1.6827217017778493e-05
Position 935: 1.2117500796039105e-07
