Gene = Sam-S
index = 1466
Annotated 5SS: [  98  936 1907 3581 3975 5117 6467]
Annotated 3SS: [ 861 1684 3502 3851 5003 5786 6530]
SMsplice 5SS: [1907 3581 3975 4215 6467]
SMsplice 3SS: [3502 3851 4134 5786 6530]
top_k =  100
Partition function (log Z): 1.9286252534208594

Sorted 5' Splice Sites (High to Low Probability):
Position 6467: 0.9943973628523212
Position 1907: 0.9823422346909022
Position 3975: 0.9651010248349153
Position 3581: 0.9547655576133258
Position 4215: 0.7044576296707845
Position 4723: 0.2489656020773868
Position 5117: 0.23433756394811342
Position 4272: 0.20781242305945774
Position 456: 0.18421042017165368
Position 6684: 0.14178111908196092
Position 872: 0.11307018242283642
Position 1199: 0.10362857755555763
Position 936: 0.0860410537954355
Position 3093: 0.07675787989304722
Position 1444: 0.05296994370603577
Position 4781: 0.049379649511585744
Position 1433: 0.04126634828743603
Position 359: 0.03656987226522888
Position 4276: 0.03324866558635694
Position 733: 0.029594028531046986
Position 4762: 0.029314870795059372
Position 4268: 0.02258877107933955
Position 1054: 0.02077715974116779
Position 5245: 0.018847415073161563
Position 3990: 0.01679818494120097
Position 570: 0.0159211647010991
Position 3656: 0.015333201451812706
Position 3767: 0.014698787068408695
Position 3709: 0.013775249872753139
Position 492: 0.011484959857416998
Position 4280: 0.009737866087431732
Position 3926: 0.006978397191965652
Position 269: 0.006951973136931694
Position 1324: 0.005265311898849695
Position 2409: 0.003591033494453216
Position 4258: 0.0035107282821423384
Position 2413: 0.002876137172133218
Position 141: 0.0010807114823613456
Position 6711: 0.0008893188158383628
Position 4270: 0.0007330704663015222
Position 156: 0.0007034929064125233
Position 3933: 0.0004613627136419399
Position 4013: 0.0004211880571587782
Position 363: 0.0001973157627142085
Position 109: 0.0001784958473685654
Position 753: 0.00016276844908396634
Position 349: 0.00015115260820249894
Position 98: 0.00011682041220226316
Position 151: 0.00010615003897760246
Position 888: 3.777841333751387e-05
Position 483: 9.0894978508434e-06
Position 2003: 4.558497510138878e-06
Position 57: 7.839158143723914e-07
Position 7: 5.441300475029048e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6530: 0.9943973628523208
Position 4134: 0.9534911476947902
Position 5786: 0.6006909271682992
Position 4465: 0.5735714459854252
Position 3502: 0.5724088714302586
Position 3851: 0.5645753365720235
Position 1684: 0.5082182944192984
Position 2994: 0.42138096372363015
Position 3690: 0.4152144344465534
Position 4857: 0.3560674614189366
Position 936: 0.12360846260860685
Position 6765: 0.08822348997545397
Position 4352: 0.042876751389874936
Position 6751: 0.03228658941231056
Position 2214: 0.025303150302903553
Position 1244: 0.02044428457140015
Position 4101: 0.015120408891863899
Position 861: 0.014733519548242101
Position 1378: 0.013270038821734598
Position 4115: 0.01261432176780109
Position 3025: 0.012080880737484733
Position 7358: 0.011243420034225106
Position 2583: 0.010572403673099326
Position 3629: 0.008862809013789379
Position 3730: 0.008036267221044426
Position 2099: 0.0064309216169106485
Position 3156: 0.00555989937444263
Position 4822: 0.00527747559586232
Position 2426: 0.005222562437559614
Position 2054: 0.005038868498266591
Position 7329: 0.004889110472975087
Position 6875: 0.004829464417682192
Position 555: 0.0038354509563177396
Position 3524: 0.003714093951054414
Position 3189: 0.003510437882767352
Position 424: 0.002408175403114793
Position 218: 0.0021869987331841756
Position 4430: 0.002176089073920109
Position 406: 0.0017837476062695832
Position 3087: 0.0015787261697048367
Position 3655: 0.0015341502971745983
Position 2534: 0.0015033560367804415
Position 7526: 0.0011983635851525636
Position 527: 0.0010728645697863047
Position 643: 0.0008662694059651984
Position 531: 0.0002308878897274204
Position 732: 0.00017487604725956028
Position 4639: 4.3720110254721695e-05
Position 4148: 2.2389071365293095e-05
Position 1956: 8.23556734991756e-06
Position 560: 7.508753557278456e-06
Position 2663: 5.266209763933893e-06
