Gene = ssp2
index = 1891
Annotated 5SS: [ 190  428 3500 5898 6115]
Annotated 3SS: [ 320 3443 3557 5958 6217]
SMsplice 5SS: [ 190  428 3500 5898 6115]
SMsplice 3SS: [ 241 3329 3557 5958 6217]
top_k =  100
Partition function (log Z): -3.4733789701088424

Sorted 5' Splice Sites (High to Low Probability):
Position 428: 0.9988941276794919
Position 190: 0.9918787270069608
Position 5898: 0.9750454143471208
Position 6115: 0.9546626477369381
Position 3500: 0.819312538992413
Position 4291: 0.3321986448684832
Position 2669: 0.23547333409210594
Position 4045: 0.04471677072437546
Position 6489: 0.03247101576441237
Position 649: 0.02539275490138886
Position 6536: 0.020690906707329294
Position 6270: 0.01454082178842816
Position 1233: 0.012735959188273157
Position 6356: 0.012510992941275542
Position 1910: 0.002827889790371878
Position 307: 0.0015049480239544006
Position 713: 0.0006307813229091817
Position 1744: 0.0004466402838383575
Position 194: 0.00011760798518009519
Position 1066: 8.474821161609654e-05
Position 208: 6.101480935703983e-05
Position 91: 5.916840570889645e-05
Position 29: 5.428298718983167e-05
Position 124: 3.574577408243197e-05
Position 217: 2.5315820431982745e-05
Position 102: 2.1514580716148797e-05
Position 104: 1.3421263226414e-05
Position 223: 1.0433722099055136e-05
Position 643: 9.980255881979855e-06
Position 211: 9.842236996872786e-06
Position 22: 7.831970566107713e-06
Position 226: 6.964112617403785e-06
Position 637: 6.653209628488549e-06
Position 414: 2.490930545475963e-06
Position 72: 1.982759710181438e-06
Position 66: 2.3267384664420627e-12
Position 69: 5.607563976959103e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5958: 0.9979272166285788
Position 3557: 0.9900902413296957
Position 6217: 0.8060726824815675
Position 241: 0.6444368456779792
Position 3329: 0.5885586508778571
Position 320: 0.24223839601474287
Position 2723: 0.2307538881145559
Position 2571: 0.214070007070178
Position 4369: 0.16612483905208864
Position 4484: 0.15446973496785887
Position 270: 0.08598733415610493
Position 6603: 0.08368700692396347
Position 484: 0.053202500498517394
Position 6577: 0.027817687763331652
Position 6331: 0.02729274405349576
Position 4115: 0.02540588692336585
Position 6230: 0.017902026133853575
Position 6246: 0.016688352459339716
Position 366: 0.016241133269597127
Position 7686: 0.01446976494797083
Position 7587: 0.014301928577850991
Position 7184: 0.013850892071111273
Position 4131: 0.00741367273784296
Position 4098: 0.006169672068979203
Position 6170: 0.0056393842377336625
Position 7836: 0.003945603670879288
Position 4174: 0.003805934056912777
Position 369: 0.0034181878004441
Position 703: 0.0032178899606030704
Position 7817: 0.0032083116172865788
Position 496: 0.0018970299316443582
Position 1140: 0.0012949093659850894
Position 1426: 0.001093417782019132
Position 1408: 0.0007645339039991163
Position 414: 0.0007634935388590107
Position 274: 0.0007031396677889989
Position 1108: 0.0006054971577923997
Position 3836: 0.0005434322969188896
Position 817: 0.0002125714274545577
Position 1037: 0.00015531596031219017
Position 399: 8.926327089865168e-06
Position 90: 4.051065805579603e-06
Position 603: 2.904021124544368e-06
Position 553: 1.2968573242288942e-06
Position 567: 1.239251928140759e-06
Position 629: 1.0855895979887503e-06
Position 336: 1.0728439359102404e-06
Position 547: 9.105108544220629e-07
Position 584: 4.0869576172229123e-07
Position 387: 1.9288513645753277e-07
Position 102: 6.997238987174912e-08
