Gene = RpS17
index = 1449
Annotated 5SS: [ 30 127 648]
Annotated 3SS: [ 93 495 706]
SMsplice 5SS: [ 30 648]
SMsplice 3SS: [ 93 706]
top_k =  100
Partition function (log Z): 4.605801762469726

Sorted 5' Splice Sites (High to Low Probability):
Position 648: 0.9996487683160502
Position 30: 0.9958910592774001
Position 127: 0.05644199942728522
Position 212: 0.03823700271479473
Position 415: 0.02573960542058424
Position 252: 0.018541737162824642
Position 339: 0.008743629973680708
Position 418: 0.002582972112095617
Position 219: 0.0021698910033402467
Position 361: 0.0007336514017108011
Position 170: 0.0004530079709234639
Position 96: 0.00035937706885792286
Position 747: 0.0002976078569078678
Position 230: 0.0002185469583828574
Position 261: 0.00017498336153472737
Position 962: 0.0001204417794102858
Position 272: 9.321272462918958e-05
Position 953: 9.136221129380656e-05
Position 672: 4.1046054576796085e-05
Position 34: 4.061128251178966e-05
Position 843: 3.978392482774509e-05
Position 784: 2.7188043670832038e-05
Position 535: 2.2714100070808875e-05
Position 517: 1.2700700688311545e-05
Position 754: 5.524963906728408e-06
Position 18: 4.925261524824191e-06
Position 934: 1.4191893159374175e-06
Position 47: 5.926670887440235e-07
Position 57: 7.822560616665567e-09
Position 652: 3.6920243393189364e-09
Position 604: 1.8867970119076454e-09
Position 549: 4.051845893831166e-10
Position 502: 8.945481847994002e-11
Position 668: 8.547117704424813e-11
Position 567: 3.436651941158558e-11
Position 131: 1.0044601124570178e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 706: 0.9965395230981486
Position 93: 0.9497441688417718
Position 495: 0.19558453942435103
Position 295: 0.001517102166072788
Position 424: 0.0013778510691123597
Position 767: 0.0012475024871857025
Position 773: 0.0010861583515287215
Position 746: 0.0007161746202810682
Position 389: 0.0007150519400837855
Position 361: 0.0005896405531884021
Position 830: 0.0003959588264803076
Position 319: 0.0003438967503732112
Position 116: 0.0002750629561393017
Position 1023: 0.00013088727258537286
Position 1012: 8.435512774861641e-05
Position 513: 7.518444222326993e-05
Position 242: 6.816019043982572e-05
Position 415: 6.478943390285388e-05
Position 905: 4.8657685051616676e-05
Position 588: 3.5414618079626946e-05
Position 198: 1.9172391862622204e-05
Position 776: 1.6794029499755187e-05
Position 397: 1.568436734068049e-05
Position 167: 1.1184414116344765e-05
Position 344: 9.75474012235585e-06
Position 219: 8.171470777860177e-06
Position 179: 7.397350526313574e-06
Position 779: 7.138326762434803e-06
