Gene = scat
index = 1867
Annotated 5SS: [497]
Annotated 3SS: [875]
SMsplice 5SS: [497]
SMsplice 3SS: [875]
top_k =  100
Partition function (log Z): -7.652765243209288

Sorted 5' Splice Sites (High to Low Probability):
Position 497: 0.9763074261018934
Position 692: 0.068454260737303
Position 211: 0.05850026577642619
Position 1112: 0.021082215927954753
Position 1621: 0.009991305722988161
Position 1414: 0.008339761550390498
Position 609: 0.0048277773764428735
Position 688: 0.004476651168452109
Position 1328: 0.0035016994407690545
Position 1131: 0.0032102749269537953
Position 754: 0.0020420794203717813
Position 255: 0.0017511337393461466
Position 719: 0.0007298340098241741
Position 626: 0.0005352221912222434
Position 583: 0.0001086793649730114
Position 237: 3.112439981862754e-05
Position 334: 9.52887593275357e-06
Position 151: 2.826071626397212e-06
Position 681: 1.6323525072984781e-06
Position 3: 1.5696310223959278e-06
Position 44: 5.179785601724406e-07
Position 112: 2.266036484748016e-07
Position 304: 1.7871410716138094e-07
Position 13: 1.1609680382104637e-07
Position 33: 4.971451286154013e-08
Position 344: 3.8569394615861184e-08
Position 379: 7.136088007452485e-09
Position 405: 3.728967657936646e-09
Position 549: 6.730355605303924e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 875: 0.7751888264547618
Position 649: 0.05513587233668522
Position 298: 0.047584431489271696
Position 2469: 0.04661790449062617
Position 3903: 0.044819609595702206
Position 1223: 0.035944119991792214
Position 2706: 0.025617996297139133
Position 608: 0.02001378660069106
Position 1893: 0.01968957662492821
Position 1448: 0.01573850655741403
Position 3683: 0.012331262766625306
Position 3228: 0.010899042896870301
Position 678: 0.009953069077831528
Position 804: 0.00549539790799014
Position 2873: 0.005247356697407669
Position 322: 0.004496290713397617
Position 655: 0.0030115391698664067
Position 765: 0.002952522468526496
Position 830: 0.0028540872735350223
Position 2079: 0.0027419511687426347
Position 621: 0.002687871160237343
Position 822: 0.0026654092969404467
Position 906: 0.002535243937399575
Position 841: 0.0021435597831256574
Position 540: 0.001889213546422723
Position 1386: 0.0015367541611020258
Position 1413: 0.001141783217980382
Position 254: 0.0009379672474426018
Position 333: 0.0004991402344173787
Position 366: 0.00045510787914192257
Position 625: 0.0002811220575362062
Position 369: 0.00023558385764051783
Position 589: 0.00023087377608112312
Position 385: 0.0001743330577675912
Position 629: 9.739134965254154e-05
Position 389: 5.2045387478406275e-05
Position 403: 4.290057662712397e-06
Position 528: 3.970674780937822e-06
Position 69: 9.6386216221866e-07
Position 125: 4.592758909627597e-07
Position 484: 6.576689768022453e-08
Position 78: 6.067339875442586e-08
Position 478: 2.8860831088292777e-08
Position 81: 6.792764900654747e-09
Position 300: 5.914956048171803e-09
Position 436: 3.5821242236678237e-09
Position 443: 2.009696826781645e-09
