Gene = Ugt301D1
index = 1584
Annotated 5SS: [ 147 2319 2826]
Annotated 3SS: [2062 2378 2887]
SMsplice 5SS: [1516 2319 2826]
SMsplice 3SS: [2062 2378 2887]
top_k =  100
Partition function (log Z): 0.1771173879256036

Sorted 5' Splice Sites (High to Low Probability):
Position 2826: 0.9990631163235223
Position 2319: 0.9882019522085417
Position 1516: 0.8516784334992962
Position 499: 0.37482279453979084
Position 2581: 0.1853949975846474
Position 1759: 0.14868045505317262
Position 1917: 0.12255946737770665
Position 2489: 0.0593108281058792
Position 1262: 0.04168156656775442
Position 147: 0.02959766075734759
Position 2616: 0.029426092621777304
Position 3774: 0.028728240357128784
Position 1147: 0.026746979350166664
Position 219: 0.02066685734672485
Position 2995: 0.01320542516171754
Position 1931: 0.010284247738517972
Position 1336: 0.008795341071298578
Position 1137: 0.007712376381208829
Position 2975: 0.006948557470275129
Position 3388: 0.006911918082365511
Position 2569: 0.00678071390899399
Position 3296: 0.006292226429385024
Position 806: 0.00589164830431028
Position 3317: 0.002850431518991952
Position 117: 0.0012841784635850143
Position 847: 0.00039603734428334425
Position 2237: 4.51257784149204e-05
Position 2830: 8.25817026497019e-06
Position 2999: 8.084391947979785e-06
Position 2803: 1.5435384753025877e-06
Position 2531: 1.8127531244067493e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2887: 0.9409833059581112
Position 2378: 0.9181277171124144
Position 2062: 0.5778396164441898
Position 2696: 0.33527683927006785
Position 1330: 0.18387848687986938
Position 1831: 0.16531795299392196
Position 1598: 0.13675312720029864
Position 1615: 0.09033866490981417
Position 1810: 0.08999894387925987
Position 1813: 0.08867370915521347
Position 2165: 0.08614439047822896
Position 1119: 0.05597081410080967
Position 2954: 0.05225684758976033
Position 1360: 0.032474284007268525
Position 3832: 0.02872824035712878
Position 3045: 0.022059757647045545
Position 723: 0.021400304964723067
Position 1389: 0.018970162522260657
Position 3480: 0.018326188035444353
Position 554: 0.018135524004683122
Position 1447: 0.017657279104298
Position 2407: 0.016072440902714636
Position 933: 0.014235725559415522
Position 1004: 0.01170087957804303
Position 1967: 0.009305189497153112
Position 701: 0.005508118802403839
Position 1073: 0.004169843647357599
Position 746: 0.003780401542524897
Position 2633: 0.0035295643472125614
Position 590: 0.0030231161280136302
Position 2389: 0.00282793440718551
Position 2386: 0.00274365017099407
Position 1137: 0.002230389468623539
Position 2932: 0.001663461856584334
Position 837: 0.001433962492018994
Position 2432: 0.000700868954155492
Position 913: 0.0005353955294846566
Position 218: 0.0005118252003672182
Position 783: 0.00019942244226055719
Position 966: 0.00015810012496082345
Position 643: 0.0001227341722658022
Position 1012: 0.00011503237925079436
Position 646: 4.785843445433068e-05
Position 756: 4.7485007988828786e-05
