Gene = Sec3
index = 1478
Annotated 5SS: [ 772 1058 1566 2120 2684]
Annotated 3SS: [ 829 1115 1637 2175 2761]
SMsplice 5SS: [ 772 1058 1566 1818 2120 2684]
SMsplice 3SS: [ 829 1115 1637 1880 2175 2761]
top_k =  100
Partition function (log Z): 7.461318991841736

Sorted 5' Splice Sites (High to Low Probability):
Position 1566: 0.9879048206815949
Position 772: 0.9776258072940899
Position 1058: 0.9394300231505257
Position 2120: 0.9308465518653007
Position 2684: 0.9114991851290313
Position 1818: 0.5451594595664069
Position 435: 0.08253067924598849
Position 2449: 0.057281552162523584
Position 1323: 0.03741071471637976
Position 2365: 0.026561924056671862
Position 1052: 0.024278816722543145
Position 2276: 0.020379862135686624
Position 2641: 0.016624759582677874
Position 363: 0.011251753685611491
Position 776: 0.009709899286730658
Position 2034: 0.008129519388936364
Position 749: 0.006146144554122597
Position 1587: 0.005642650154989589
Position 2918: 0.004762296362250565
Position 1545: 0.004289519917982333
Position 1808: 0.004240834084717032
Position 2124: 0.003491987638503102
Position 2525: 0.003029956646735426
Position 2144: 0.0030142341095706804
Position 1987: 0.00298854951516128
Position 1383: 0.0016567351573287654
Position 2346: 0.0015174687221862495
Position 1773: 0.0012347283926437038
Position 1062: 0.0010924151559885127
Position 1760: 0.0009917023201388528
Position 3131: 0.0005903975594181948
Position 2960: 0.0005713160276175477
Position 205: 0.0004498207842917227
Position 866: 0.0003328817812347687
Position 211: 0.0003243216779734258
Position 1327: 0.00031696412859667707
Position 271: 0.00028425252023640406
Position 426: 0.00028129655104645076
Position 1073: 0.00026620187328186054
Position 9: 0.00026002285071565894
Position 1709: 0.0001724925886539301
Position 1771: 0.00013092722396499293
Position 1593: 0.0001284505583325181
Position 402: 0.00011889647401315662
Position 502: 0.00011115065129048627
Position 2136: 0.00011111798881068119
Position 699: 0.00010573478872546627
Position 250: 9.914221750896027e-05
Position 387: 5.995828660825305e-05
Position 367: 4.658335525418628e-05
Position 1504: 3.9394547824905315e-05
Position 571: 3.757352567677329e-05
Position 41: 3.4655207631265804e-05
Position 5: 3.290352020548516e-05
Position 1495: 3.2503308903893936e-05
Position 237: 2.8865471784698265e-05
Position 202: 2.645718770919353e-05
Position 2082: 1.3630248523117299e-05
Position 2107: 1.2340699389507536e-05
Position 645: 1.0489818618188143e-05
Position 729: 6.611906058614244e-06
Position 2462: 6.345033641679449e-06
Position 1269: 5.261351829982601e-06
Position 1331: 5.156876963818714e-06
Position 2038: 4.459363127687011e-06
Position 1508: 4.441018631600305e-06
Position 2554: 4.189848102006399e-06
Position 58: 4.130438771085701e-06
Position 19: 3.960242767733922e-06
Position 916: 2.350101323496426e-06
Position 959: 1.3137044597428146e-06
Position 1765: 2.0524229833113424e-07
Position 1650: 2.0405749361187116e-07
Position 1298: 5.39950146183249e-08
Position 414: 3.473977213964537e-09
Position 845: 2.6203513735418672e-11
Position 927: 2.5732632648542867e-11
Position 543: 5.3427446733553243e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1637: 0.9955280184620879
Position 829: 0.9878158368665056
Position 1115: 0.9657263993216397
Position 2761: 0.9433330513545645
Position 2175: 0.8298630315671525
Position 1880: 0.5530837595440271
Position 2209: 0.08366968588903326
Position 2500: 0.07972469590582901
Position 500: 0.07326417031231022
Position 2247: 0.02206692149478996
Position 1382: 0.021882239240892967
Position 2402: 0.019556913058348606
Position 541: 0.019101111877383985
Position 1371: 0.009143218596676245
Position 1515: 0.00576606078013062
Position 2275: 0.005316591949572214
Position 2977: 0.004762296362250565
Position 1649: 0.0029102594135003777
Position 1138: 0.002860267245987421
Position 862: 0.0019306423789440346
Position 2774: 0.0015371734262444973
Position 865: 0.0014798846299992118
Position 936: 0.0012364319008372222
Position 3229: 0.0011617135870357425
Position 2788: 0.0005723674900013463
Position 1470: 0.00043974693375276264
Position 584: 0.0003768098273269791
Position 303: 0.0003039411884303367
Position 1907: 0.000285718055743721
Position 414: 0.0002575913460739303
Position 75: 0.00025121082269940223
Position 1484: 0.00021115131998924872
Position 1172: 0.00010291594402017975
Position 843: 9.558810888961233e-05
Position 558: 6.471114794848663e-05
Position 513: 6.12054866723598e-05
Position 105: 3.042516859229878e-05
Position 115: 1.7588160370937282e-05
Position 423: 1.2635366999760768e-05
