Gene = IFT46
index = 1219
Annotated 5SS: [473]
Annotated 3SS: [597]
SMsplice 5SS: [473]
SMsplice 3SS: [597]
top_k =  100
Partition function (log Z): -2.4170784698080663

Sorted 5' Splice Sites (High to Low Probability):
Position 473: 0.9832384537801373
Position 23: 0.02254780448900343
Position 480: 0.011904661073780727
Position 1108: 0.011745508017472938
Position 496: 0.0024668146001143657
Position 1095: 0.0017398769344712647
Position 514: 0.0007505740937239964
Position 194: 0.00041436875878345114
Position 724: 0.00023257004239604794
Position 1238: 0.00022712456118579894
Position 437: 0.00021785919239804974
Position 179: 0.0002051141491324271
Position 737: 0.00017746722373238331
Position 1112: 0.00017735389878920714
Position 150: 0.00016205425763984844
Position 1404: 0.0001469674869854222
Position 1068: 0.0001346651168951123
Position 477: 9.549278376665897e-05
Position 1375: 8.500553678798623e-05
Position 996: 8.217154019944886e-05
Position 742: 5.1404117335236265e-05
Position 920: 4.743793623531102e-05
Position 537: 4.253838423270816e-05
Position 31: 2.653039299977576e-05
Position 153: 2.5456179050995057e-05
Position 1653: 1.9930088513898624e-05
Position 148: 1.6633838716718044e-05
Position 465: 2.850516483382671e-07
Position 419: 4.8050055747510194e-08
Position 390: 4.3647280338829614e-08
Position 548: 3.496622536342518e-08
Position 402: 2.0313971647981547e-10
Position 264: 1.71708285154066e-10
Position 405: 1.6194105462152584e-10
Position 393: 5.6305775467492776e-11
Position 12: 1.0426150113832874e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.982678165231793
Position 636: 0.016072165958134637
Position 93: 0.015603027328801335
Position 1158: 0.01530015987270541
Position 273: 0.002211731210720468
Position 377: 0.0013257836772031665
Position 68: 0.0011451490672192896
Position 72: 0.0010166760562991025
Position 1497: 0.0003741162661508823
Position 212: 0.0002447484147666509
Position 371: 0.0001924861737871944
Position 1170: 0.00012740293001756698
Position 1140: 0.00012586249439029812
Position 89: 8.836419456410925e-05
Position 660: 8.469834048476136e-05
Position 334: 6.083346602249171e-05
Position 1286: 5.560848983310825e-05
Position 1742: 4.930291748911599e-05
Position 175: 4.743941144856344e-05
Position 229: 4.438217729857606e-05
Position 345: 4.054996802326151e-05
Position 171: 3.653884797307713e-05
Position 101: 2.9563898400874667e-05
Position 304: 1.1549595036824193e-05
Position 307: 6.034245790811082e-06
Position 126: 3.6061644265875654e-06
Position 129: 2.911185213479575e-06
Position 413: 1.2775904924757402e-06
Position 200: 1.1277713003772934e-06
Position 148: 9.878380393231381e-07
