Gene = CYLD
index = 1049
Annotated 5SS: [ 101  804 1067 2143 2417 2632 2910 3223 3424 3676]
Annotated 3SS: [ 626  857 1910 2240 2476 2690 2987 3281 3478 3736]
SMsplice 5SS: [ 804 1378 1825 2143 2417 2632 2910 3223 3424 3676]
SMsplice 3SS: [ 857 1448 1910 2240 2476 2690 2987 3281 3478 3736]
top_k =  100
Partition function (log Z): 23.424393226613645

Sorted 5' Splice Sites (High to Low Probability):
Position 2632: 0.9979230736181371
Position 3424: 0.9976051745384541
Position 804: 0.975127728795419
Position 3223: 0.9711449327092192
Position 2143: 0.9668719611019405
Position 2417: 0.9614491673109414
Position 2910: 0.9598799424483541
Position 1378: 0.9551280483865054
Position 1825: 0.9412275393594719
Position 420: 0.2207409612743842
Position 1067: 0.18341265171963222
Position 416: 0.11247233297566389
Position 983: 0.05166350908197855
Position 3644: 0.047034872079022086
Position 507: 0.0318350720027537
Position 3192: 0.02529442160048472
Position 86: 0.022117643043523805
Position 3706: 0.019274977259542955
Position 2919: 0.01497519617535891
Position 998: 0.012329451441253662
Position 2081: 0.012038512957661228
Position 101: 0.01121346850941011
Position 2181: 0.011189688223673895
Position 191: 0.009856984571944994
Position 206: 0.008070818874994029
Position 157: 0.007363420477329805
Position 336: 0.00689650298929642
Position 2900: 0.006432866625428379
Position 203: 0.006243827566585555
Position 1454: 0.006227897813244788
Position 3691: 0.005352529321774836
Position 2138: 0.005029748370876069
Position 808: 0.0035657036328745045
Position 408: 0.0035400143707109994
Position 1572: 0.003023705103337236
Position 2820: 0.0029948545247743506
Position 1382: 0.0028102126594134955
Position 2869: 0.002489755661104886
Position 3617: 0.0022828601574289764
Position 3557: 0.0021618550492856887
Position 3227: 0.0017587122051740327
Position 3727: 0.0015593898542608587
Position 1704: 0.0014960076908934476
Position 760: 0.001428198181111012
Position 2108: 0.0013009077037998233
Position 584: 0.0011632091838244824
Position 237: 0.0011474284560131051
Position 2892: 0.0008949863050575943
Position 493: 0.000820433961022517
Position 1605: 0.0008090145230485014
Position 1370: 0.0007939734404844912
Position 266: 0.0007360665051503683
Position 109: 0.0007112669545994466
Position 400: 0.0006711829338815773
Position 253: 0.0006166742651823529
Position 2858: 0.0006034650426774116
Position 105: 0.000586474708970918
Position 1682: 0.0005177665358937188
Position 2037: 0.000515814032105078
Position 468: 0.0005000711431967205
Position 485: 0.0004654463770202835
Position 811: 0.0003571017609050569
Position 128: 0.0003335692480864071
Position 2000: 0.00023670427997940095
Position 3114: 0.00018831084730214125
Position 2351: 0.00017103767627302821
Position 2636: 5.484474798012434e-05
Position 2317: 4.637152208460277e-05
Position 3167: 4.609905219113093e-05
Position 149: 3.4765993481014384e-05
Position 3869: 3.3960138334945136e-05
Position 3071: 1.3920907673690138e-05
Position 90: 5.296853392295503e-06
Position 216: 3.536342805271172e-06
Position 2815: 1.6824552958766782e-06
Position 1167: 1.6390701880898236e-06
Position 103: 8.122408695874526e-07
Position 275: 6.544825851076153e-07
Position 3411: 6.026008642843603e-07
Position 3393: 2.804276679143135e-07
Position 2610: 1.5900853072696974e-07
Position 2827: 8.74132030788143e-09
Position 2024: 5.5484398726413e-09
Position 3384: 4.254164152199587e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3281: 0.9959314192604286
Position 3478: 0.9932667464292378
Position 2987: 0.9891770269661655
Position 2240: 0.9796000484645593
Position 2690: 0.9763483521758834
Position 1910: 0.9728807410960958
Position 2476: 0.9668961852355599
Position 857: 0.9652494650786724
Position 1448: 0.9324983468962748
Position 626: 0.38750043585486893
Position 1122: 0.06673399490504937
Position 1048: 0.05401772871844917
Position 1129: 0.048647943679533
Position 3781: 0.043322993893449936
Position 3736: 0.038307843063576756
Position 1520: 0.029415683615153027
Position 1166: 0.028814394091418567
Position 878: 0.019937928173729313
Position 670: 0.01747826768100282
Position 2707: 0.016892233059469373
Position 493: 0.013989727345745087
Position 230: 0.006924842839882542
Position 1270: 0.006261412280356628
Position 633: 0.0055038980637599575
Position 2288: 0.004452477565062825
Position 667: 0.004441111003307926
Position 1227: 0.004186618211166079
Position 1249: 0.004142782096869491
Position 2342: 0.004023735359014161
Position 1365: 0.003954850824491659
Position 1099: 0.002914695978983446
Position 165: 0.002823332872067499
Position 3292: 0.0026140265763376943
Position 2281: 0.002543649701327156
Position 701: 0.002430434364824209
Position 1874: 0.002410957201914518
Position 2992: 0.0015574277574351815
Position 292: 0.0013513261155296272
Position 1782: 0.0011994903786617744
Position 1488: 0.0011309700267084692
Position 2720: 0.0010574133727712324
Position 2504: 0.000857812300128679
Position 373: 0.0008357831382431098
Position 3035: 0.0008315417872845851
Position 2615: 0.0003816240952367977
Position 3500: 0.00038073047953513623
Position 3314: 0.0002998740819074983
Position 2591: 0.00019989846268962295
Position 194: 9.96098480441129e-05
Position 3345: 9.27638973257804e-05
Position 836: 6.05062973127023e-05
Position 3930: 3.3960138334945136e-05
Position 3352: 1.467978613876047e-05
