Gene = Mocs1
index = 1283
Annotated 5SS: [ 460  604 1885]
Annotated 3SS: [ 524 1032 2035]
SMsplice 5SS: [ 460  604 1885 2230]
SMsplice 3SS: [ 524 1032 2035 2819]
top_k =  100
Partition function (log Z): 4.792413545720762

Sorted 5' Splice Sites (High to Low Probability):
Position 460: 0.9869005979321611
Position 1885: 0.9808025126991126
Position 604: 0.9496337915801991
Position 2230: 0.7977570609221787
Position 226: 0.2903304364695988
Position 2234: 0.03999448547962786
Position 1680: 0.023825921476842957
Position 812: 0.016731807321716786
Position 1425: 0.010183762725956955
Position 1864: 0.01002785483780585
Position 84: 0.0070371527974233015
Position 132: 0.005729266814164342
Position 2750: 0.003158495108123238
Position 608: 0.003034851999420422
Position 762: 0.0024283679036805755
Position 104: 0.0015692160212196712
Position 2502: 0.001148809761264911
Position 237: 0.000981863376724051
Position 1500: 0.0007108340836663412
Position 826: 0.0005128147373742511
Position 448: 0.00040525221454298655
Position 928: 0.0003212359513649955
Position 1761: 0.00031827031881161264
Position 243: 0.00017827049565272962
Position 122: 0.00016974196385032117
Position 476: 0.00016240972472597378
Position 156: 9.92396790438308e-05
Position 2614: 9.360040598469532e-05
Position 2170: 6.957667116498378e-05
Position 1377: 6.276729742949513e-05
Position 148: 4.357626082192964e-05
Position 1188: 4.1765502539941936e-05
Position 464: 2.2158892097965852e-05
Position 197: 1.3164592172266782e-05
Position 869: 1.1667366954222119e-05
Position 39: 3.2688827388038923e-06
Position 66: 2.4338078629282467e-06
Position 791: 1.1343370724968874e-06
Position 12: 4.183467782525038e-09
Position 24: 3.1256568523833145e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 524: 0.9463194704896372
Position 1032: 0.9252160650208996
Position 2035: 0.7673066091867438
Position 2819: 0.3272004540635841
Position 1943: 0.23006360095542508
Position 2296: 0.19787357419490653
Position 305: 0.15321158668718113
Position 2781: 0.1465529022144175
Position 330: 0.13887003696695938
Position 2363: 0.09001116070874891
Position 2385: 0.06938463527605572
Position 683: 0.062272984359129986
Position 1729: 0.02159065192250766
Position 969: 0.013897958247819017
Position 1489: 0.00920833795613599
Position 148: 0.006633505122740293
Position 249: 0.005484281168383854
Position 2485: 0.003817459571596931
Position 2380: 0.0031352135812541104
Position 829: 0.0029783840261016162
Position 2703: 0.00290253528004188
Position 1056: 0.0021615058741550385
Position 1070: 0.0019163842826706106
Position 917: 0.0010207798535488415
Position 2102: 0.0009730700851066699
Position 2761: 0.0006109438341649444
Position 1286: 0.0005852449987488409
Position 2561: 0.0005730498489528578
Position 892: 0.0004917723002406274
Position 181: 0.0004605073589069429
Position 2724: 0.00039860198896766205
Position 1963: 0.00039303621086392797
Position 338: 0.00028668214347353683
Position 2129: 0.00026382029603000065
Position 642: 0.00017555805793253532
Position 172: 0.0001678776113234871
Position 333: 4.763262319410047e-05
Position 2154: 2.2248304025238532e-05
Position 230: 1.746479003937939e-05
Position 367: 1.2426216826838166e-05
Position 384: 3.108639510874547e-06
Position 107: 2.2552063073816317e-06
Position 419: 2.064368711875622e-06
Position 447: 1.0554437075484292e-06
Position 426: 4.875707058790066e-07
Position 487: 3.856627655947975e-07
Position 571: 4.001727895101245e-08
Position 126: 2.410787517056044e-08
Position 114: 9.20483119072413e-09
Position 66: 1.8210830403759616e-09
