Gene = gry
index = 1720
Annotated 5SS: [   63  1084  1369  1865  2326  2818  3113 10707 11565 11818]
Annotated 3SS: [  131  1137  1426  1926  2382  2918 10197 10769 11622 11876]
SMsplice 5SS: [ 1084  1369  1865  2326  2818  3113 10707 11565 11818]
SMsplice 3SS: [ 1137  1426  1926  2382  2918 10197 10769 11622 11876]
top_k =  100
Partition function (log Z): 11.824518063754773

Sorted 5' Splice Sites (High to Low Probability):
Position 2326: 0.998588663580316
Position 3113: 0.9905820298171643
Position 1369: 0.9899170517872408
Position 11818: 0.9777310400091506
Position 1865: 0.975898057430295
Position 1084: 0.9702642970675007
Position 11565: 0.9147578891295889
Position 2818: 0.7202116847098582
Position 63: 0.49405363089083987
Position 10948: 0.3343341728697434
Position 3648: 0.288111082874252
Position 67: 0.07726717394844035
Position 38: 0.03186459183084687
Position 2699: 0.019179251313724117
Position 2835: 0.01624017978723677
Position 77: 0.012751567407291888
Position 3117: 0.009417960032090184
Position 1042: 0.00921465629033226
Position 2822: 0.0080823823432316
Position 17: 0.00785299479662044
Position 1357: 0.0066339707540944235
Position 831: 0.0026660134490378144
Position 1653: 0.002069915776936404
Position 1319: 0.0016258369652578197
Position 508: 0.0013972644697295452
Position 21: 0.0010559382454033788
Position 11900: 0.0008042979928945247
Position 12176: 0.000423764971087833
Position 2089: 0.00040434315662111163
Position 1382: 0.00027996509501880074
Position 2479: 0.00011047247484874562
Position 229: 0.00010377479939372222
Position 2321: 8.004255834462636e-05
Position 1312: 1.4504002621641342e-05
Position 1323: 8.809776462561417e-06
Position 245: 7.260140289028026e-06
Position 2330: 1.1061870320707866e-06
Position 1873: 2.2910302387088023e-08
Position 132: 4.173737175173854e-09
Position 2126: 1.7288228185509925e-09
Position 1434: 2.052036537511981e-10
Position 110: 4.417442778326912e-11
Position 3273: 3.845704246370663e-11
Position 401: 3.9711666767438327e-16
Position 433: 3.007470348374694e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1426: 0.9991849789584415
Position 11622: 0.9983392367598132
Position 10769: 0.9950908195448414
Position 2382: 0.963275106685321
Position 11876: 0.9489972873605418
Position 1926: 0.9463345349300192
Position 1137: 0.8766100213731024
Position 2918: 0.658215748507635
Position 147: 0.37422347839668546
Position 11010: 0.2556613832904808
Position 3179: 0.24786144973422364
Position 131: 0.21785333842051793
Position 2879: 0.10000205904028982
Position 1151: 0.0944471609898734
Position 887: 0.014552414308245555
Position 151: 0.014521508406487494
Position 12045: 0.013884751478516867
Position 2506: 0.012328438702053076
Position 11931: 0.011716729143841484
Position 2415: 0.010676117443002122
Position 3066: 0.010054617542671526
Position 3251: 0.009451752388723008
Position 3187: 0.009350355453691646
Position 3261: 0.008698611758864822
Position 2161: 0.007856230937633726
Position 2125: 0.006832731153331641
Position 3536: 0.0065609019452204115
Position 3278: 0.006188531398730692
Position 329: 0.005956874719155273
Position 2033: 0.005332850701246568
Position 1255: 0.004994035839407368
Position 2622: 0.003011177903702575
Position 2234: 0.002865108006262037
Position 2052: 0.0026762389124628735
Position 11894: 0.002517937334389285
Position 2611: 0.0019949213822737645
Position 1961: 0.0017100592876928347
Position 1709: 0.0015819719261480221
Position 2763: 0.0013044632023227083
Position 1285: 0.001192776605419797
Position 159: 0.0011503081614843203
Position 2089: 0.0010472967237933235
Position 12224: 0.0009341829461047396
Position 2721: 0.0007359171384193957
Position 2095: 0.0007116071843833149
Position 2821: 0.000617449308600868
Position 1261: 0.0006065564293575938
Position 2135: 0.0005536949555424188
Position 12137: 0.0005014163453480276
Position 1487: 0.0004567248823276293
Position 1217: 0.00044358230832953517
Position 12155: 0.0004067983643904321
Position 2239: 0.00036167092040228523
Position 2452: 0.00030682348371855427
Position 271: 0.0002423323649752751
Position 110: 0.0001689164800068977
Position 2740: 0.00016738376784920342
Position 248: 0.0001629896486172369
Position 1521: 0.00012689332096270937
Position 1717: 9.53424055827623e-05
Position 1697: 9.05255701236402e-05
Position 1518: 8.441452614303045e-05
Position 1792: 7.18695375602086e-05
Position 1731: 5.416669750224653e-05
Position 4640: 4.938673671652571e-08
Position 3721: 4.141705210548177e-08
Position 3237: 1.2887587472774519e-09
Position 3334: 3.941828640846979e-10
