Gene = Tudor-SN
index = 1577
Annotated 5SS: [ 263 2403 4070]
Annotated 3SS: [1561 2633 4466]
SMsplice 5SS: [ 263 2403 2786 4070]
SMsplice 3SS: [1017 2633 2835 4466]
top_k =  100
Partition function (log Z): 0.06995216639608115

Sorted 5' Splice Sites (High to Low Probability):
Position 263: 0.9739672978841171
Position 4070: 0.932987487843008
Position 2786: 0.8799980008880294
Position 2403: 0.7896366399800678
Position 2952: 0.4168973028246137
Position 4650: 0.27132739028994707
Position 4282: 0.22793152341495676
Position 3779: 0.026898530962230206
Position 1330: 0.01858663951307502
Position 1018: 0.016880265779637714
Position 1376: 0.016731690345252064
Position 3066: 0.012463274579633978
Position 1754: 0.010451350508828188
Position 3099: 0.007960025357022607
Position 2460: 0.006515760154671416
Position 1991: 0.0043335114580548475
Position 1073: 0.0038138380213699435
Position 2753: 0.003182644176850263
Position 2762: 0.0030388788727918558
Position 433: 0.0028782576149233245
Position 553: 0.0028085205967090764
Position 2096: 0.0026822945940013407
Position 2756: 0.0025894169861616734
Position 1187: 0.002487545150004968
Position 453: 0.0019587879553932654
Position 507: 0.001901790673030991
Position 3089: 0.001823999328452979
Position 1815: 0.0018194120457723946
Position 1235: 0.0017618373580591499
Position 5095: 0.001616595957178162
Position 767: 0.0013615943790946231
Position 1746: 0.00047235223843327203
Position 254: 0.0004195499655689502
Position 357: 0.00037486888623900725
Position 771: 0.0003339562697508335
Position 1580: 0.0002654321008922651
Position 427: 0.00021370889058839172
Position 339: 0.00021259988782303674
Position 696: 3.9449997226374876e-05
Position 596: 5.6505391298014375e-06
Position 919: 4.933868660635026e-06
Position 890: 1.6683214352187318e-06
Position 267: 5.012236298373551e-08
Position 276: 1.7481297076742305e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2633: 0.994141301941519
Position 4466: 0.9675720571483761
Position 2835: 0.8922064484343291
Position 1017: 0.35547841783705186
Position 4715: 0.23796828392091415
Position 3916: 0.1439703584767929
Position 3127: 0.1299539464684258
Position 1279: 0.12178248755898431
Position 2339: 0.10026454773423246
Position 4134: 0.0948234085495251
Position 1235: 0.08708739647459353
Position 4171: 0.08110005108848863
Position 1561: 0.0480384904808568
Position 1452: 0.047059326407135525
Position 3178: 0.045287325672342504
Position 4115: 0.03825847307095717
Position 4194: 0.029159862102537022
Position 3367: 0.02704183157840053
Position 1511: 0.026155810292970396
Position 4712: 0.018187752393426713
Position 1210: 0.016806029419124055
Position 3667: 0.016800003237695423
Position 3428: 0.014257816616643016
Position 841: 0.013146992903165067
Position 1469: 0.012743105170853336
Position 5300: 0.010263666609882767
Position 4748: 0.008221141991984388
Position 4491: 0.008019019040279384
Position 3272: 0.007278002128566435
Position 1819: 0.007121729367630783
Position 3070: 0.006821888032953779
Position 3295: 0.006358675479035998
Position 1134: 0.006012829011749635
Position 1131: 0.0056213662733835676
Position 1654: 0.004837934373086241
Position 3492: 0.0046423795373265716
Position 315: 0.004566120282435563
Position 1394: 0.004067882032400243
Position 3323: 0.0034106169012101907
Position 3336: 0.0017445759640704957
Position 3098: 0.0012261850951943095
Position 322: 0.0009857733255987824
Position 335: 0.0003195975495081818
Position 884: 0.00020675932803747063
Position 580: 0.0001782097012405079
Position 339: 0.00013945309482508457
Position 638: 0.0001090303213540576
Position 845: 8.984187123301441e-05
Position 354: 7.471969647785159e-05
Position 406: 1.9032463543266265e-05
Position 307: 8.389609998959158e-06
