Gene = Reps
index = 1419
Annotated 5SS: [ 579 1039 1441 2294 2802 3323]
Annotated 3SS: [ 633 1120 1508 2364 3235 3475]
SMsplice 5SS: [ 579 1039 1441 2294 2802 3323]
SMsplice 3SS: [ 633 1120 1508 2364 3235 3475]
top_k =  100
Partition function (log Z): 18.39875341371694

Sorted 5' Splice Sites (High to Low Probability):
Position 1441: 0.9998898041568233
Position 2294: 0.9991816655878498
Position 579: 0.9557448452199125
Position 3323: 0.9150802341009678
Position 1039: 0.8905823399101861
Position 2802: 0.8693908547957176
Position 4808: 0.20033257758001363
Position 5172: 0.15292239169039665
Position 2638: 0.09658883785605679
Position 4046: 0.07363968527625078
Position 989: 0.06462640175630188
Position 5368: 0.0474336471665003
Position 3341: 0.03990392988851303
Position 1043: 0.012917742126509896
Position 3687: 0.009473660380482843
Position 4646: 0.008493685995318712
Position 3669: 0.0082043395320443
Position 600: 0.0066211433598453145
Position 472: 0.0056201084821373044
Position 1595: 0.005451476585345238
Position 4092: 0.005339901690244177
Position 1853: 0.003387293305641304
Position 2078: 0.0033619178944873816
Position 3352: 0.0028988466942166933
Position 802: 0.002406850009314773
Position 570: 0.00237392212531041
Position 4036: 0.0021365269241800902
Position 4090: 0.00204226026990024
Position 1599: 0.0012687310113055656
Position 1033: 0.0010434175103498828
Position 1070: 0.0010015810656651802
Position 3115: 0.0008596717380007735
Position 1952: 0.0008443762411594883
Position 1242: 0.0008301067266994135
Position 419: 0.0006662514454555623
Position 1871: 0.0004825304658242881
Position 393: 0.00045251123933493794
Position 2298: 0.0004209826557234135
Position 1009: 0.0003824061799264753
Position 1001: 0.0003408497393192246
Position 2895: 0.0003351866309156594
Position 513: 0.00030803799561539475
Position 4096: 0.00023616561603892716
Position 175: 0.0002299512212460526
Position 814: 0.00020281100216374643
Position 1605: 0.00017943051544965202
Position 3377: 0.00014856015526460675
Position 135: 0.00014625014438673193
Position 2762: 0.00013487048245301912
Position 943: 0.00010547978815934891
Position 324: 9.565844632490794e-05
Position 2281: 9.234154960738101e-05
Position 3320: 9.076042395609555e-05
Position 153: 8.684331036807966e-05
Position 1288: 7.977723775865148e-05
Position 2242: 7.439816701615412e-05
Position 1627: 5.888243034078924e-05
Position 2239: 4.567794041035721e-05
Position 2315: 4.442926484713581e-05
Position 583: 4.1732706624591833e-05
Position 1630: 3.954434990163524e-05
Position 884: 3.20242054674877e-05
Position 112: 2.9879462985247535e-05
Position 1006: 2.118733224816732e-05
Position 270: 1.4749877600143314e-05
Position 86: 1.472448076451654e-05
Position 762: 1.0727536154628523e-05
Position 881: 1.0548132634827645e-05
Position 37: 8.293858380840952e-06
Position 47: 7.97319821061113e-06
Position 156: 7.818455817479251e-06
Position 1337: 5.48423985484468e-06
Position 2125: 4.9591165454437265e-06
Position 130: 3.876150843571604e-06
Position 114: 2.4312886179593457e-06
Position 122: 2.094661267822463e-06
Position 2471: 8.512382071423817e-07
Position 1445: 2.4038775143120144e-07
Position 2091: 1.5081971559955488e-07
Position 1726: 1.2147946091066362e-07
Position 1416: 5.193955083996711e-08
Position 1460: 9.53241767503051e-09
Position 1397: 6.451106671016261e-09
Position 1372: 2.8842034404159524e-09
Position 1387: 7.169938782907898e-10
