Gene = bora
index = 1632
Annotated 5SS: [373]
Annotated 3SS: [430]
SMsplice 5SS: [373]
SMsplice 3SS: [430]
top_k =  100
Partition function (log Z): -5.5484415488861085

Sorted 5' Splice Sites (High to Low Probability):
Position 373: 0.9999979681798646
Position 1798: 0.008706517777905924
Position 1185: 0.0037443899853507067
Position 729: 0.0029360321087130224
Position 948: 0.0016932990432187713
Position 110: 0.0013171144932155145
Position 1455: 0.0010155588624686108
Position 980: 0.0008413877723609425
Position 633: 0.0005505544730156329
Position 621: 0.0005349432210995236
Position 628: 0.0004180047340295712
Position 498: 0.0003624196442679219
Position 1927: 0.00020549979503532362
Position 841: 0.00015891809405552075
Position 611: 0.0001240713715652525
Position 152: 2.049647375386469e-05
Position 180: 1.86152099695389e-05
Position 97: 9.560901458724333e-06
Position 281: 3.81665959228683e-06
Position 314: 1.8842269572067836e-06
Position 63: 1.6288619504217858e-06
Position 82: 1.5071879802368662e-06
Position 208: 3.6362142897451714e-07
Position 51: 2.2467859676916107e-07
Position 217: 2.2172036754718523e-07
Position 271: 1.9656337947258854e-07
Position 166: 1.1397026454656245e-07
Position 33: 5.189669799673857e-08
Position 283: 1.8647264366508204e-08
Position 348: 2.3868066686927806e-09
Position 377: 1.3337543519123092e-09
Position 384: 1.8918394857236058e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 430: 0.9451352927544702
Position 476: 0.02175446299517228
Position 676: 0.01097060010799058
Position 1853: 0.009336930562368843
Position 1824: 0.00548338268158309
Position 1715: 0.0039935315859709625
Position 800: 0.0039525336497323454
Position 1788: 0.003878867664073159
Position 1045: 0.0026272445451831442
Position 1541: 0.0025678158192138454
Position 991: 0.00214709440755915
Position 656: 0.0021295560825239064
Position 569: 0.0017232058845281942
Position 920: 0.0014346125733718039
Position 1549: 0.0010956270968827291
Position 166: 0.0009289327191919037
Position 1940: 0.0007790993993961757
Position 865: 0.000635472949213062
Position 2011: 0.0006317066252634068
Position 704: 0.000604019951165634
Position 198: 0.0001989413721245924
Position 2016: 0.0001855327282352348
Position 201: 0.00013776304056857687
Position 608: 0.00013199294661649522
Position 566: 9.300138741247462e-05
Position 186: 7.222227899097204e-05
Position 261: 1.972756895332912e-05
Position 303: 6.255532147669231e-06
Position 332: 5.02512426364194e-06
Position 268: 3.798275120508608e-06
Position 245: 8.920028512355175e-07
Position 133: 1.1427652976079758e-07
Position 313: 7.56002060601265e-08
Position 94: 5.189669799673857e-08
