Gene = IPIP
index = 1222
Annotated 5SS: [ 417  629  936 1345 1631]
Annotated 3SS: [ 509  691 1008 1411 2071]
SMsplice 5SS: [ 629  936 1345 1631]
SMsplice 3SS: [ 691 1008 1411 2071]
top_k =  100
Partition function (log Z): -0.32040779978058453

Sorted 5' Splice Sites (High to Low Probability):
Position 936: 0.9960699421082556
Position 1631: 0.8994393892623267
Position 1345: 0.8555560407576419
Position 629: 0.5046571886582687
Position 30: 0.49508787139735405
Position 625: 0.2495107978119903
Position 417: 0.0974520877634028
Position 124: 0.06233817828574632
Position 1877: 0.054409205698751996
Position 2348: 0.041408560274311924
Position 72: 0.013237785443699458
Position 633: 0.010670070647507926
Position 2380: 0.010194978765491127
Position 398: 0.010035460609187532
Position 128: 0.007370975190772977
Position 2324: 0.004885081653408586
Position 1668: 0.003972007328250478
Position 444: 0.00263013138641575
Position 1672: 0.0022309620835427773
Position 442: 0.001979821306949169
Position 761: 0.0018695338882308893
Position 284: 0.00142130183417893
Position 1280: 0.0012970087480212778
Position 1164: 0.0010777199275169218
Position 1457: 0.001049063520847931
Position 403: 0.0009023860981617422
Position 2354: 0.000901079044025474
Position 898: 0.0007491058643028521
Position 2236: 0.0006730741973996754
Position 24: 0.00031208146115218536
Position 1888: 7.698696272114063e-05
Position 8: 5.540245030934839e-05
Position 1677: 4.071675334051313e-05
Position 141: 3.822408840447638e-05
Position 192: 9.760452727806444e-06
Position 164: 9.296238213398567e-06
Position 98: 2.8960209404529086e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1008: 0.9906418509623034
Position 1411: 0.8622599744638627
Position 2071: 0.8422971932229776
Position 857: 0.4165812804310101
Position 691: 0.3591402557675087
Position 144: 0.22888661771400576
Position 103: 0.21414837054462982
Position 509: 0.12311728366403588
Position 2468: 0.07374186420493324
Position 706: 0.056008904659643546
Position 2043: 0.04426188882682791
Position 2047: 0.02327447661364273
Position 476: 0.01734657964638842
Position 1949: 0.016324363233613942
Position 342: 0.014045603150312325
Position 1770: 0.00986282214029249
Position 167: 0.007575677131773643
Position 123: 0.007486242310615476
Position 1971: 0.005905113832897678
Position 224: 0.005890263454637914
Position 1522: 0.003971989134163753
Position 192: 0.003398393651815581
Position 566: 0.0026613128594281184
Position 1799: 0.0013198897255615005
Position 1789: 0.0011609407323503987
Position 254: 0.0009497562494962108
Position 72: 0.0006380559115878817
Position 1502: 0.0005522720730836192
Position 1750: 5.803761722161741e-05
Position 1759: 5.791088282525679e-05
Position 1703: 5.698917032269467e-05
