Gene = Pino
index = 1382
Annotated 5SS: [  150   825 11510 12513]
Annotated 3SS: [  607 11436 12262 13009]
SMsplice 5SS: [  150   825 11510 12513]
SMsplice 3SS: [  648 11436 12262 13009]
top_k =  100
Partition function (log Z): -1.5002338411478164

Sorted 5' Splice Sites (High to Low Probability):
Position 12513: 0.9749569545307306
Position 11510: 0.9462843481529226
Position 825: 0.9180743798804567
Position 150: 0.7779488854226991
Position 405: 0.0650556061498794
Position 1788: 0.052132265907189
Position 2101: 0.04312313386431849
Position 12045: 0.021566356952381256
Position 13390: 0.01587374176785744
Position 11680: 0.013955756095398753
Position 11884: 0.012373170819271138
Position 12499: 0.00752924600883516
Position 13557: 0.004489932402395437
Position 523: 0.0042640699507528815
Position 2025: 0.0030462818967740743
Position 154: 0.00278373992946213
Position 386: 0.0015551590151558054
Position 214: 0.0014578851119798524
Position 176: 0.0010322775689750765
Position 555: 0.00021363651713856842
Position 1105: 9.331147591215433e-05
Position 843: 1.0226793936810457e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13009: 0.9924875932014311
Position 11436: 0.9618766033679856
Position 12262: 0.8546449161156255
Position 648: 0.42016860391436095
Position 645: 0.16769765598715028
Position 11573: 0.12658576850122652
Position 551: 0.11992079654991791
Position 12297: 0.030107380426216607
Position 880: 0.027372280271662223
Position 340: 0.021628526001466683
Position 675: 0.01781001018025932
Position 1219: 0.015627810152657233
Position 1401: 0.014835822685807652
Position 1890: 0.012689757893223772
Position 607: 0.012633093065484803
Position 13445: 0.012316742571983228
Position 917: 0.0106718596133802
Position 13621: 0.005904947602678771
Position 2096: 0.005809930021534525
Position 11717: 0.005423692307903508
Position 1928: 0.004868178001513386
Position 651: 0.004132902501273916
Position 1859: 0.003443491332105008
Position 13023: 0.0032479979306570834
Position 242: 0.0026429682786176445
Position 318: 0.0025267783482039014
Position 13471: 0.002141983995590854
Position 12740: 0.0018967992990401555
Position 1822: 0.0017792356863954946
Position 566: 0.0013960767841454517
Position 506: 0.001302832910216885
Position 12573: 0.00039507927745214064
Position 1347: 0.00036881167027352394
Position 944: 0.0002515356268846726
Position 885: 0.0002324965488468887
Position 974: 0.00022597401847424578
Position 1179: 0.00016232942201965258
Position 381: 0.00011509159886162754
Position 694: 8.121713897704861e-05
Position 621: 8.116730056487654e-05
Position 518: 6.347541457811954e-05
Position 378: 6.041173496758741e-05
Position 251: 4.3690626750591635e-05
Position 691: 3.6294106916986076e-05
Position 571: 3.437249019165272e-05
Position 1680: 2.7775689378471037e-05
Position 923: 2.770664203946914e-05
Position 393: 4.636816550697659e-06
Position 419: 3.60569441806613e-06
Position 221: 1.5343705625048336e-06
