Gene = sty
index = 1901
Annotated 5SS: [511]
Annotated 3SS: [20013]
SMsplice 5SS: [511]
SMsplice 3SS: [20013]
top_k =  100
Partition function (log Z): -14.001407892031871

Sorted 5' Splice Sites (High to Low Probability):
Position 511: 0.999484109074354
Position 1957: 0.10342293754108445
Position 10103: 0.04715361235600489
Position 260: 0.041626733141587546
Position 176: 0.03448105356428243
Position 182: 0.014413204314211314
Position 166: 0.00391468817309883
Position 218: 0.003729213283321239
Position 151: 0.0035731023517556392
Position 157: 0.0025746554901481668
Position 101: 0.0018814719877755471
Position 1603: 0.0005158909368070971
Position 15: 0.0001213449812905358
Position 327: 0.00012093388154539686
Position 188: 8.846174620976114e-05
Position 51: 5.928824281468778e-05
Position 190: 2.7106931345398116e-05
Position 98: 1.4322742086842382e-05
Position 32: 1.4170849002964377e-05
Position 1789: 2.175462032332198e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20013: 0.9998271737955454
Position 314: 0.058171791144496304
Position 9983: 0.047154328520847576
Position 1828: 0.03395496821167803
Position 1875: 0.02717986739357744
Position 258: 0.026061730613401793
Position 564: 0.016340892486094907
Position 1692: 0.014983247217652611
Position 1667: 0.009227902886860064
Position 377: 0.00886642456170672
Position 327: 0.004961845508700643
Position 332: 0.004791435269913691
Position 218: 0.002727577164947753
Position 946: 0.0017360598025502794
Position 342: 0.0010589474172205925
Position 15482: 0.00017019185373922708
Position 11533: 1.0787555901021426e-06
Position 11815: 8.290518413571014e-07
Position 4834: 3.828253557057528e-09
Position 6696: 2.7866423226562405e-09
Position 4663: 1.109399208226658e-09
Position 6050: 7.978592484091263e-10
Position 5641: 7.13759859586375e-10
Position 3534: 2.799714748732127e-10
Position 4041: 1.6490064258848988e-10
Position 3754: 5.394080524481869e-11
Position 2096: 4.8212766276763015e-11
Position 2964: 4.693040666152944e-11
Position 2694: 4.5008533110170875e-11
Position 2159: 1.7428771713060675e-11
Position 2752: 1.1677976196200268e-11
Position 1298: 6.650034593519459e-12
Position 1800: 3.781523964845545e-12
Position 1731: 3.754835565798741e-12
Position 1017: 2.7209997799143144e-12
Position 570: 2.6918619917199957e-12
Position 1099: 2.565040077048698e-12
Position 589: 1.9881678244740274e-12
Position 663: 1.6341986250127452e-12
Position 644: 1.057313409033678e-12
Position 904: 1.015276551459636e-12
Position 1837: 4.642509696953613e-13
Position 1491: 1.1330114966894545e-13
Position 1281: 7.705152856480874e-14
Position 264: 3.743634608181307e-14
Position 98: 1.8173581848828094e-14
Position 388: 1.3206455676163464e-14
Position 479: 3.911871438822569e-15
Position 166: 2.999556894191162e-15
Position 494: 2.2891182039569113e-15
Position 458: 1.9851378440161518e-15
