Gene = Als2
index = 19
Annotated 5SS: [2586 3324 4524 4734]
Annotated 3SS: [2704 3386 4581 4792]
SMsplice 5SS: [2586 3324 4524 4734]
SMsplice 3SS: [2662 3386 4581 4792]
top_k =  100
Partition function (log Z): -1.613432306647451

Sorted 5' Splice Sites (High to Low Probability):
Position 4734: 0.9966790032142524
Position 3324: 0.9906573532038986
Position 4524: 0.9281040513687724
Position 2586: 0.9268916830995394
Position 602: 0.12096793243231684
Position 169: 0.11988299144404028
Position 2225: 0.038833371676240576
Position 5071: 0.026388440792065922
Position 850: 0.024199761278664873
Position 4155: 0.021953952969868178
Position 4057: 0.0174742464192452
Position 2172: 0.008232778437876107
Position 5241: 0.006273706141290709
Position 5234: 0.004969851074319179
Position 5115: 0.0031304128348832215
Position 5251: 0.002730114028235167
Position 5197: 0.002655523001568946
Position 938: 0.002380561795273122
Position 5249: 0.0009984515209382407
Position 5145: 0.0007659202760414045
Position 5267: 0.0007062640158366643
Position 58: 0.0006959451026266469
Position 665: 0.0006583228892270683
Position 4874: 0.0006104191265465704
Position 5085: 0.0005515239294111986
Position 5109: 0.0005232192957688866
Position 4112: 0.0004969372494496996
Position 680: 0.0004941546254880681
Position 5104: 0.00043851295662826175
Position 47: 0.00028574689149098897
Position 4431: 0.00023830757377085585
Position 4348: 0.00020237207048647097
Position 3406: 0.00015336302189020636
Position 5208: 0.00012142708597894574
Position 4081: 9.466537709480154e-05
Position 208: 5.5817521561450676e-05
Position 203: 4.5564071914344853e-05
Position 4738: 3.6567284021454227e-07
Position 4747: 1.8813636510849464e-07
Position 3292: 2.4386405926796406e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4581: 0.9943867332266086
Position 3386: 0.9725859100925738
Position 4792: 0.9185971680201407
Position 2662: 0.4598078359247534
Position 2704: 0.36410270847394755
Position 2224: 0.14247780857183417
Position 1111: 0.08791662995235026
Position 2758: 0.07251758649058558
Position 5302: 0.06413405052186062
Position 4806: 0.024015155843179224
Position 2282: 0.022326423293094137
Position 4779: 0.019055240651858686
Position 2667: 0.017338332435445754
Position 1582: 0.016454013599622064
Position 2341: 0.01638701734619388
Position 1549: 0.015502055005676252
Position 5152: 0.013806052524209318
Position 2746: 0.007298392643465294
Position 5167: 0.005716744256153098
Position 399: 0.00206558355893545
Position 329: 0.0018133302505708617
Position 4612: 0.0016488659291742794
Position 264: 0.0016017862757735037
Position 4776: 0.001394052798105182
Position 1573: 0.0012508650238397887
Position 1506: 0.0011285221437579466
Position 857: 0.0009639880862221501
Position 534: 0.0008529976417200838
Position 5336: 0.0008248784874639899
Position 574: 0.0007442143118240194
Position 110: 0.0005771787616551805
Position 697: 0.00042554864938389685
Position 295: 0.00035680484785551275
Position 1071: 0.00018679876461172608
Position 661: 0.00018558680344735211
Position 4630: 7.90233536236922e-05
Position 4128: 1.7363448595914524e-05
