Gene = Ance-3
index = 21
Annotated 5SS: [  526  1181  1840  2137  2926  3356  3521 40133]
Annotated 3SS: [  673  1680  1895  2200  3251  3421 39991 40539]
SMsplice 5SS: [  526   879  1181  1840  2137  2926  3356  3521 40133]
SMsplice 3SS: [  673  1006  1680  1895  2200  3251  3421 39991 40539]
top_k =  100
Partition function (log Z): -12.89283036540387

Sorted 5' Splice Sites (High to Low Probability):
Position 3521: 0.999977767679364
Position 1840: 0.997200849312814
Position 2137: 0.9948499478680112
Position 526: 0.9943589468499898
Position 3356: 0.9921174534395687
Position 2926: 0.9462502513057547
Position 1181: 0.8726613439670279
Position 879: 0.5753890919678033
Position 2317: 0.30532423819505555
Position 2400: 0.1240990330756323
Position 2672: 0.11805030318682698
Position 2557: 0.11727998671572161
Position 1464: 0.09978729669392111
Position 3159: 0.05507425933306381
Position 935: 0.04750494523585501
Position 810: 0.035851274967806455
Position 901: 0.025660783484623095
Position 926: 0.025337489686758082
Position 741: 0.020400229029911458
Position 766: 0.014540556978649038
Position 2246: 0.014415041185530894
Position 2618: 0.013687178670669101
Position 1154: 0.009333529688372913
Position 1185: 0.008650795660688045
Position 3363: 0.007235570082799062
Position 76: 0.006130276380168518
Position 756: 0.00601031478353459
Position 731: 0.0050953203393345635
Position 1279: 0.0049118357608822815
Position 40: 0.004200546656789393
Position 2130: 0.0030070178266098134
Position 530: 0.0029240835305839345
Position 61: 0.0024593542987412656
Position 2141: 0.0017331819267869856
Position 70: 0.0017155475719199387
Position 485: 0.0014105231495821085
Position 1873: 0.0011927943254765984
Position 33: 0.001061180198140378
Position 1283: 0.000815838843957846
Position 491: 0.0006323187940672158
Position 3368: 0.0006224082662992389
Position 65: 0.0005803184518635658
Position 219: 0.00041534869628838986
Position 854: 0.00040540890207130796
Position 1828: 0.00028643012868739473
Position 59: 0.00021922104005812757
Position 181: 0.00021101845486287777
Position 290: 0.00014620344386665933
Position 161: 0.00012840332070748032
Position 96: 0.00011246898489899581
Position 159: 0.00010834445178325923
Position 6165: 0.00010785748234692477
Position 308: 9.174251911863541e-05
Position 618: 8.966018495112959e-05
Position 153: 7.928797031420653e-05
Position 292: 5.8718404783839195e-05
Position 211: 4.343291298569546e-05
Position 3360: 2.4567776872863213e-05
Position 2121: 1.9612722618868776e-05
Position 338: 1.8710319706980906e-05
Position 2321: 1.0776215509146945e-05
Position 382: 5.790147050409061e-06
Position 2089: 1.8943707973768451e-07
Position 16: 4.704511854599454e-08
Position 1801: 6.611164774021577e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3421: 0.9981525428756495
Position 3251: 0.9973136198922803
Position 673: 0.9786042438928321
Position 14643: 0.9544144972576065
Position 2200: 0.9522063564511589
Position 1680: 0.9066600652759405
Position 1006: 0.4799253697857481
Position 1895: 0.4386928657994502
Position 2449: 0.34982915479373333
Position 2742: 0.30870180552566284
Position 985: 0.2698948264694002
Position 1936: 0.22940761470527465
Position 1961: 0.15484037528660438
Position 1994: 0.09777148940824472
Position 1958: 0.07428227348043372
Position 1695: 0.06478548680533028
Position 3045: 0.0487762858476712
Position 798: 0.021790249858670837
Position 1657: 0.019926942106140454
Position 9534: 0.013284696661121814
Position 11096: 0.012943363125294077
Position 2595: 0.012545417957032514
Position 375: 0.010131035260939029
Position 2796: 0.008564498994692837
Position 3069: 0.00839254190647378
Position 10530: 0.0075116867231982505
Position 146: 0.004997905838423856
Position 10347: 0.004612936135841412
Position 2368: 0.004202155123064728
Position 8580: 0.003995220855620243
Position 2259: 0.002913594928246792
Position 1595: 0.00256956615357038
Position 1970: 0.002450177375300734
Position 1713: 0.0018486834522371647
Position 3423: 0.0018472293165066147
Position 1391: 0.0015945544801033024
Position 1373: 0.001279544494248825
Position 8540: 0.0009888473562354666
Position 320: 0.0009387295165396061
Position 1036: 0.0009027320928109201
Position 8416: 0.0008670574358399625
Position 1512: 0.0007971991517681668
Position 2062: 0.0007537573808165478
Position 8685: 0.0007182378258939327
Position 290: 0.0005884984508807062
Position 682: 0.0005342928577829037
Position 872: 0.0005330350489002009
Position 1916: 0.00031883714745518346
Position 1778: 0.00028116351302039474
Position 1399: 0.00026386742233480194
Position 6735: 0.00024042260718795138
Position 3230: 0.00021436328003839584
Position 6069: 0.0001996262688321608
Position 6226: 0.00019006284824022736
Position 2993: 0.00018262950611047348
Position 326: 0.0001569113913770884
Position 217: 0.0001336877660084848
Position 756: 0.00013014232707694428
Position 2220: 0.00011959507516832504
Position 381: 0.00011049882189969728
Position 484: 5.709430349626758e-05
Position 6255: 5.542154153620493e-05
Position 347: 4.680679182437454e-05
Position 181: 3.082542789767983e-05
Position 626: 2.4542991703595657e-05
Position 4367: 1.9484812342991284e-05
Position 4270: 1.3324315982778386e-05
Position 3599: 1.1482987867178336e-05
Position 265: 1.099939738829372e-05
Position 5121: 8.07904962916832e-06
Position 5186: 7.441618320321554e-06
Position 96: 7.019232819939038e-06
Position 4105: 2.8242097501506956e-06
Position 2517: 1.6881781014093406e-06
Position 4231: 9.115253704689004e-07
Position 1054: 5.955616788374344e-07
Position 875: 4.3382874540454544e-07
Position 3443: 2.2258526272834735e-07
Position 3450: 3.1164244041272624e-09
Position 3428: 1.4256600300136627e-09
Position 3462: 2.2663608925116506e-10
Position 3467: 1.9398031650620332e-11
