Gene = Eip63F-1
index = 1150
Annotated 5SS: [ 2371  4660  4805 15734 21766 21992]
Annotated 3SS: [ 4620  4764 15589 21614 21842 23702]
SMsplice 5SS: [  132  4805 15734 21766 21992]
SMsplice 3SS: [ 4620 15589 21614 21842 23702]
top_k =  100
Partition function (log Z): 1.8104563198958497

Sorted 5' Splice Sites (High to Low Probability):
Position 21992: 0.9899555348330173
Position 21766: 0.9686129752828075
Position 4805: 0.9129794616144152
Position 132: 0.7978891606574569
Position 15734: 0.7501288437387861
Position 2371: 0.6688137575376242
Position 17150: 0.4119390990418232
Position 4707: 0.2993131695822522
Position 16842: 0.2631233320706636
Position 15685: 0.24987115626121498
Position 4703: 0.22989080102931983
Position 17157: 0.1499595567774595
Position 885: 0.11761505961847812
Position 2678: 0.10327306275851685
Position 3775: 0.0924292314471871
Position 3358: 0.05631416428150411
Position 4660: 0.04470486944525503
Position 6291: 0.036084190107813684
Position 21770: 0.02628420376663229
Position 987: 0.015537609240867285
Position 24598: 0.011568478738705944
Position 16969: 0.010883972747778681
Position 504: 0.010341815331041988
Position 1089: 0.00814698199116285
Position 3057: 0.008000183066003906
Position 24231: 0.00667704836324867
Position 998: 0.0061480508769035675
Position 22590: 0.005236858992742037
Position 22468: 0.004094881114524596
Position 3204: 0.004035335330916269
Position 22432: 0.0035479150530151084
Position 22376: 0.00342120511229479
Position 6060: 0.003237695835425511
Position 157: 0.00302823220024456
Position 558: 0.0029587316748245908
Position 636: 0.0018116633179095798
Position 23818: 0.0017402491772585697
Position 2705: 0.0012080797379171824
Position 333: 0.0007804742180217646
Position 328: 0.00039759886677043514
Position 694: 0.0003328740266202586
Position 149: 0.00019464671480514886
Position 541: 0.00017605635179070516
Position 66: 8.770705740395051e-05
Position 530: 6.562706490849056e-05
Position 459: 5.179685605345118e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 15589: 1.0000000000000013
Position 21614: 1.0000000000000013
Position 23702: 0.9838134691025623
Position 21842: 0.9753842300205211
Position 4620: 0.956239718674812
Position 16893: 0.5530000673503502
Position 4764: 0.5306485829964304
Position 16329: 0.2693583518811493
Position 1947: 0.2347926646111907
Position 2434: 0.15569270254540743
Position 3541: 0.07296314381186508
Position 1227: 0.05937398033375016
Position 686: 0.05544532383098517
Position 1172: 0.04157595385440561
Position 1056: 0.03836484943344106
Position 6158: 0.036084190107813684
Position 1124: 0.03521698885164463
Position 787: 0.029888753254321873
Position 1648: 0.027823765812735903
Position 22251: 0.026783727013777892
Position 812: 0.01956623748053055
Position 1660: 0.018772230063857098
Position 1481: 0.017583273606130375
Position 1080: 0.015507661071608995
Position 2534: 0.013694354409069685
Position 24650: 0.011568478738705944
Position 1178: 0.011202620467907928
Position 2741: 0.010923629899769654
Position 17036: 0.010883972747778681
Position 24498: 0.01053226309549571
Position 21844: 0.010313474835012191
Position 3581: 0.007462929996772984
Position 394: 0.00546882134029887
Position 1259: 0.005263133640057878
Position 416: 0.005011486308169595
Position 1291: 0.0049752655526052085
Position 624: 0.004769525113785766
Position 3113: 0.004523295959160508
Position 5908: 0.003237695835425511
Position 16841: 0.002663568658446753
Position 213: 0.0018170644395330024
Position 23729: 0.0015453262042554763
Position 1282: 0.0010152698948991219
Position 586: 0.000756997544183007
Position 22149: 0.0006671232830662217
Position 22207: 0.0005312581408493046
Position 815: 0.00011439797737086495
Position 279: 5.781478467042123e-05
Position 217: 1.376433480303176e-05
