Gene = SmydA-3
index = 1509
Annotated 5SS: [ 119 1547 3299 3639]
Annotated 3SS: [1099 2968 3411 3692]
SMsplice 5SS: [ 119 3299 3639]
SMsplice 3SS: [2968 3411 3692]
top_k =  100
Partition function (log Z): 3.4496049722244893

Sorted 5' Splice Sites (High to Low Probability):
Position 3299: 0.9951477538559911
Position 3639: 0.9440906214657936
Position 1547: 0.358233649594922
Position 119: 0.28778664273204185
Position 338: 0.15330854810993935
Position 1971: 0.13273098931660357
Position 845: 0.10557845541604832
Position 988: 0.1001619883871184
Position 1497: 0.09759667776793633
Position 780: 0.08667149370102949
Position 340: 0.056639111093844605
Position 2745: 0.05325531324211019
Position 1834: 0.0372340242764922
Position 313: 0.03519840892364831
Position 821: 0.03496266434897569
Position 29: 0.018775881471129532
Position 2148: 0.013468206900730764
Position 698: 0.013241456750356847
Position 2143: 0.011449336460361951
Position 1761: 0.010093226860460904
Position 681: 0.007098416632908639
Position 560: 0.0070256472751845786
Position 311: 0.006353215904292543
Position 509: 0.006160859681150746
Position 214: 0.005541920866483595
Position 330: 0.005513771300460076
Position 633: 0.005269211041324034
Position 977: 0.004331585603045771
Position 1461: 0.0042599705252476475
Position 9: 0.0037755562986894193
Position 3597: 0.003723749807864326
Position 1641: 0.003082370102927842
Position 1591: 0.0026783099818679054
Position 3782: 0.0022098454387651585
Position 3306: 0.00215170738150876
Position 641: 0.0019161479764467412
Position 342: 0.0018677039467469142
Position 3156: 0.0010984438194051448
Position 3318: 0.0010393844564325608
Position 126: 0.000832504567507537
Position 164: 0.00038179793873992137
Position 592: 0.0003106298753959353
Position 66: 0.00019886477222184277
Position 3215: 0.00014566880718777523
Position 4309: 0.000124721057160332
Position 3171: 0.00011199594848602557
Position 3523: 4.52807122877135e-05
Position 12: 4.304993395256749e-05
Position 3081: 4.156855855941303e-05
Position 3303: 4.1453930691825566e-05
Position 344: 4.13783069604042e-05
Position 3153: 3.797996146063571e-05
Position 209: 7.687327332825722e-06
Position 140: 4.620779914578711e-07
Position 3620: 3.830482482136333e-07
Position 34: 9.25952654081333e-08
Position 3601: 8.375508825617164e-08
Position 3160: 3.187740137711371e-08
Position 3664: 1.681474428773902e-08
Position 3592: 1.465783894941501e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2968: 0.9998408785001507
Position 3411: 0.9983199485473201
Position 3692: 0.9273447876167181
Position 1099: 0.6116219224683418
Position 2221: 0.025404290523787263
Position 1889: 0.014396152534610466
Position 950: 0.009367113717833747
Position 3705: 0.009018936889823213
Position 282: 0.008331053738040323
Position 3884: 0.006836422038890305
Position 3738: 0.00615150065648743
Position 714: 0.002175597639495648
Position 3383: 0.0010727547173313722
Position 557: 0.0010092131891979979
Position 761: 0.00044681914978469484
Position 767: 0.00043123960766323666
Position 4443: 0.00025278775427492917
Position 4342: 0.0002183338246276366
Position 3465: 0.00021826388620802624
Position 4154: 0.00019462101904455767
Position 3585: 0.00013413169867445586
Position 3660: 0.0001323427633554524
Position 3349: 9.652931237342376e-05
Position 1115: 5.2948816988332796e-05
Position 3496: 1.934462978661449e-05
