Gene = B4
index = 40
Annotated 5SS: [  197  2418 14422 36369 39862 40708]
Annotated 3SS: [ 2024 14301 35854 39535 40223 42644]
SMsplice 5SS: [  197  2418  5901  7149  8136 14422 39862 40708]
SMsplice 3SS: [ 2166  5801  5998  7336 14301 39535 40223 48680]
top_k =  100
Partition function (log Z): -40.06923441202452

Sorted 5' Splice Sites (High to Low Probability):
Position 2418: 0.9999383171441364
Position 14422: 0.9998447378086005
Position 5901: 0.9850936954544499
Position 7149: 0.9452838567782436
Position 197: 0.4341102403331507
Position 8136: 0.4124466012740681
Position 19830: 0.4066549570202451
Position 6505: 0.24867661158081278
Position 7814: 0.20577928337142756
Position 7444: 0.14852311399482207
Position 888: 0.1198641732440386
Position 128: 0.09727422913535354
Position 8383: 0.09340288310091949
Position 223: 0.08800342823610685
Position 124: 0.08086478457770588
Position 8595: 0.07853962329573874
Position 6158: 0.07672070362958702
Position 6806: 0.058605417066892235
Position 816: 0.055775269992637155
Position 9450: 0.05279779459572686
Position 7807: 0.0438208947259585
Position 118: 0.03294606336615655
Position 19826: 0.032465073716448085
Position 136: 0.026847643909489054
Position 7673: 0.02648272963308069
Position 898: 0.01859913555126536
Position 1846: 0.017564680983941303
Position 508: 0.01437384355115385
Position 7117: 0.014335915845412727
Position 114: 0.01231038607323145
Position 6298: 0.010783769653225786
Position 5912: 0.009845293908022136
Position 7544: 0.008810253807840918
Position 8205: 0.005422697105877289
Position 6162: 0.004359026433146258
Position 3280: 0.001568407249542722
Position 6120: 0.001171926673083127
Position 2701: 0.001138005606429412
Position 925: 0.0009257241745064267
Position 175: 0.0008560321036270319
Position 913: 0.0005871589814511898
Position 918: 0.0004202677582135216
Position 310: 0.000298320307784424
Position 89: 0.0002192642705618826
Position 14925: 0.00015736519875849065
Position 138: 0.00013676316583898987
Position 93: 0.00011226764329347523
Position 14953: 0.00010582082841527357
Position 6105: 8.354368926587774e-05
Position 83: 6.507023843269298e-05
Position 2532: 5.6374420679420294e-05
Position 14426: 3.455505921434923e-05
Position 840: 2.739843013630797e-06
Position 211: 2.5682398221572123e-06
Position 122: 2.5330808292016702e-06
Position 324: 2.5268415612544466e-06
Position 942: 2.307145133729782e-06
Position 350: 1.584960429244318e-06
Position 51: 1.4647296307508003e-06
Position 110: 9.252314068893725e-07
Position 477: 4.451088771612857e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14301: 0.9999996856995061
Position 5998: 0.9931503392162884
Position 7336: 0.946558449937434
Position 2166: 0.94079670193015
Position 5801: 0.5771433394749012
Position 22010: 0.5069757291841764
Position 19679: 0.3988904913184394
Position 5830: 0.3265457899106414
Position 19906: 0.310680332412926
Position 6562: 0.29541112883698434
Position 5699: 0.09124985997692538
Position 20100: 0.08934236940541809
Position 19293: 0.0822055729205006
Position 7875: 0.08093046753257858
Position 6870: 0.06840504674843313
Position 19942: 0.03909732891834887
Position 8275: 0.03513583512528339
Position 1136: 0.03433126916702263
Position 397: 0.020619126199197774
Position 8657: 0.007261251461711627
Position 577: 0.006368543111234356
Position 9197: 0.006140183542677045
Position 17885: 0.0033717783827716787
Position 6451: 0.0030542581542268494
Position 17671: 0.002594717448463741
Position 15761: 0.0023877617117113222
Position 14814: 0.0015396980408150635
Position 2583: 0.0013120958342895046
Position 16279: 0.0009299504959797543
Position 17041: 0.0008298053295359652
Position 3155: 0.0006217536981106578
Position 2745: 0.0005111090513696924
Position 15882: 0.0003221785330921749
Position 2480: 0.00013375180041514818
Position 2722: 0.00012298572658048929
Position 14751: 6.274734633396972e-05
Position 606: 5.4132552935345334e-05
Position 15003: 3.204818317545646e-05
Position 1052: 1.4781281370750016e-06
