Gene = Cpr66D
index = 1101
Annotated 5SS: [406 643]
Annotated 3SS: [ 474 2615]
SMsplice 5SS: [406 643]
SMsplice 3SS: [ 474 2615]
top_k =  100
Partition function (log Z): 4.1803793774586735

Sorted 5' Splice Sites (High to Low Probability):
Position 406: 0.9987194407132672
Position 643: 0.9879215256642967
Position 2259: 0.18509419287621603
Position 1516: 0.03604705222713984
Position 2274: 0.025831064458354862
Position 2966: 0.020326593727040355
Position 3041: 0.007074740799443809
Position 2970: 0.006771223621518144
Position 2263: 0.005714549035187594
Position 1305: 0.005245255186312261
Position 660: 0.004939951588406572
Position 3034: 0.0022163837254020142
Position 1480: 0.0011697522436749604
Position 2280: 0.0011510349168769344
Position 1294: 0.0011384245034668148
Position 410: 0.0009363862240163078
Position 30: 0.0008489462520849384
Position 36: 0.0008016130108684524
Position 3037: 0.0006514038884982247
Position 654: 0.0006020530315071314
Position 2713: 0.0004049509215609616
Position 391: 0.0003256442485416909
Position 42: 0.00026262887837579413
Position 163: 0.0001353296179176529
Position 1163: 0.00012538590243288785
Position 1288: 0.00011122990977223052
Position 783: 0.0001045550084865219
Position 60: 5.389658325081875e-05
Position 82: 1.7705636798181922e-05
Position 204: 1.4940222379506056e-05
Position 697: 1.3522815169664553e-05
Position 300: 1.184394195360667e-05
Position 99: 7.287094339094471e-06
Position 2796: 6.13536097970465e-06
Position 425: 5.1254670976877305e-06
Position 1111: 4.876799890304562e-06
Position 647: 3.371275792801245e-06
Position 130: 2.42267827012236e-06
Position 16: 2.0641311018712415e-06
Position 24: 1.301944662017971e-06
Position 340: 5.837128002297808e-07
Position 713: 3.0883898642462215e-07
Position 379: 1.0230307103248019e-07
Position 92: 1.649437953550189e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 474: 0.994945463031329
Position 2615: 0.9907268358999447
Position 1577: 0.11669321325218625
Position 2043: 0.03935240459240289
Position 895: 0.03036026307424415
Position 3106: 0.02553634692843154
Position 1869: 0.01907823430886741
Position 1632: 0.013279273032091502
Position 3125: 0.011443396234467386
Position 2070: 0.010946003619873954
Position 960: 0.009548264541352
Position 1910: 0.0038363219186880824
Position 744: 0.003386009481002817
Position 1076: 0.0033452825237244264
Position 839: 0.003191547434235499
Position 516: 0.002826779396985467
Position 483: 0.001993233929768885
Position 1739: 0.0018435534698572574
Position 110: 0.0017494780784431416
Position 1256: 0.0017194890157776835
Position 1007: 0.0014364428452964882
Position 1502: 0.001436385263427159
Position 1782: 0.0011454814738241135
Position 1432: 0.0010104048172193654
Position 1544: 0.0009796515693583309
Position 3141: 0.0007334015221087861
Position 2633: 0.0006211049107502388
Position 2675: 0.0005577228006549855
Position 2458: 0.00037859818343060605
Position 489: 0.0001604405650326909
Position 279: 9.887250750208716e-05
Position 321: 6.759960687339546e-05
Position 1180: 6.336626105643061e-05
Position 92: 5.952831668753583e-05
Position 82: 5.370236434719756e-05
Position 99: 5.0858827011942753e-05
Position 539: 2.2914251773820625e-05
Position 492: 2.2912803259035052e-05
Position 561: 1.9875567065646154e-05
Position 216: 1.913180837185757e-05
Position 177: 1.7251594990269213e-05
Position 2777: 1.4403991160894022e-05
Position 528: 7.946304871381609e-06
Position 200: 6.788140500175261e-06
Position 2855: 6.13536097970465e-06
Position 213: 4.434998080243174e-06
Position 204: 4.1793412479068176e-06
Position 318: 4.02782232636688e-06
Position 222: 3.986488682489909e-06
Position 276: 2.4392634894441626e-06
Position 351: 2.2562240443484097e-06
Position 228: 1.747566530723768e-06
Position 167: 7.824300279356491e-07
Position 439: 3.3006384678079567e-07
Position 372: 1.979147564185818e-07
Position 589: 9.883652446872321e-08
Position 549: 3.853235441828653e-09
Position 612: 3.3744715837133413e-10
Position 594: 3.0102338034918563e-10
Position 615: 2.896642790189689e-10
