Gene = ppk27
index = 1845
Annotated 5SS: [1079 1322]
Annotated 3SS: [1138 1389]
SMsplice 5SS: [1079 1322]
SMsplice 3SS: [1138 1389]
top_k =  100
Partition function (log Z): -6.63872955447028

Sorted 5' Splice Sites (High to Low Probability):
Position 1079: 0.9480582746604779
Position 1322: 0.7558794716230708
Position 614: 0.12356985831567417
Position 1241: 0.07681090095832203
Position 192: 0.006657595006637237
Position 1072: 0.0063532287035818185
Position 1308: 0.004820814148999977
Position 1326: 0.0039619425513384605
Position 938: 0.0029599478158115465
Position 1281: 0.0018277582804496729
Position 814: 0.0014053164215618269
Position 231: 0.0007235419858931939
Position 1111: 0.0006171994937537691
Position 145: 0.0005388391746830334
Position 1035: 0.0003366685925544012
Position 1068: 0.0002890788884646345
Position 377: 1.7525095479260087e-05
Position 430: 1.2374006378012065e-05
Position 809: 1.136452979313088e-05
Position 337: 6.106885978528931e-06
Position 508: 5.50179530758047e-06
Position 79: 3.523330284056739e-06
Position 266: 2.681516664872731e-06
Position 237: 2.1644167830681323e-06
Position 504: 1.5263830784596894e-06
Position 383: 1.347197949634142e-06
Position 124: 1.2689526261362388e-06
Position 523: 2.5825286272304234e-07
Position 593: 1.9597927255945136e-07
Position 101: 1.9246787341700431e-07
Position 408: 1.8658419161877986e-07
Position 390: 1.7828089298064518e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1138: 0.9203832577509624
Position 1389: 0.8466765970818814
Position 664: 0.04120320642856841
Position 1199: 0.03661903395418551
Position 695: 0.03249991937723964
Position 1110: 0.007349270481391336
Position 785: 0.007334995824798569
Position 701: 0.006766292170317631
Position 800: 0.006379689053832006
Position 245: 0.006187991825626285
Position 901: 0.005677558369453485
Position 993: 0.004678740155893816
Position 715: 0.0033462841547169516
Position 1019: 0.002357412342496366
Position 1438: 0.001678378861007226
Position 1153: 0.0011154050929010214
Position 302: 0.0009197911592010966
Position 928: 0.0005550764512389386
Position 1496: 0.0005433621417056797
Position 807: 0.0005421328240473733
Position 266: 0.00045149839718203254
Position 841: 0.0004269773804124428
Position 965: 0.00042059576757862794
Position 319: 0.0003539881229566072
Position 870: 0.00034804483314662763
Position 555: 1.5290272547887716e-05
Position 430: 1.183756997837195e-05
Position 434: 8.077500491423236e-06
Position 517: 6.842951094849154e-06
Position 274: 5.260004050135312e-06
Position 130: 3.417531373109081e-06
Position 401: 2.2977079920347803e-06
Position 514: 2.0988254450657234e-06
Position 203: 1.8289909198487789e-06
Position 212: 1.7785429282339707e-06
Position 390: 1.209970480567523e-06
Position 589: 9.458419647718979e-07
Position 395: 4.4658468194822983e-07
