Gene = Taf2
index = 1544
Annotated 5SS: [ 164  282 2110 2581 2850]
Annotated 3SS: [ 226  343 2167 2638 2909]
SMsplice 5SS: [ 282 2110 2581 2850]
SMsplice 3SS: [ 343 2167 2638 2909]
top_k =  100
Partition function (log Z): 6.376980004453572

Sorted 5' Splice Sites (High to Low Probability):
Position 2581: 0.9997175530356407
Position 2110: 0.9891829951398752
Position 282: 0.9852329323104293
Position 2850: 0.9186398719221093
Position 2318: 0.09766299397234245
Position 2855: 0.07222118963482645
Position 3592: 0.01859509547988008
Position 4140: 0.014788863973880476
Position 969: 0.013298005276889614
Position 3674: 0.012933999978210759
Position 926: 0.010630699801217091
Position 2275: 0.008377618491157474
Position 4097: 0.004053283226604306
Position 2385: 0.003548012465077615
Position 938: 0.003526590990165137
Position 1055: 0.003155028407592917
Position 521: 0.003108013361278578
Position 2758: 0.002912699628311242
Position 1193: 0.0028898471299962972
Position 2076: 0.0022848521485645265
Position 2998: 0.0022247284541328472
Position 428: 0.002063180492783661
Position 2480: 0.0020051321822680715
Position 141: 0.0016340183801437896
Position 3756: 0.0012383627355173209
Position 132: 0.0011109240974250315
Position 965: 0.0009386949096740172
Position 636: 0.0008821048812865386
Position 2720: 0.0008438273265494518
Position 4081: 0.0006713913253361684
Position 168: 0.0006595651159986524
Position 881: 0.0006336848999888838
Position 630: 0.0006195840801543342
Position 2657: 0.0004942488169577553
Position 237: 0.0004782871034733778
Position 240: 0.00047632601388491845
Position 2433: 0.0004746838062299644
Position 36: 0.00033920178893357165
Position 2831: 0.0002554278584636389
Position 2006: 0.0002334917669990144
Position 862: 0.0002305023331987937
Position 184: 0.0002039565251213814
Position 596: 0.00018870953333144957
Position 259: 0.00016924195920447322
Position 2703: 4.756105288982045e-05
Position 155: 4.646103962274408e-05
Position 3445: 1.5643246039037464e-05
Position 3360: 1.5106896935292988e-05
Position 44: 1.3194823308900326e-05
Position 3296: 1.0795274732271184e-05
Position 3023: 9.498070418288338e-06
Position 3291: 6.0324971590839425e-06
Position 2674: 5.998805301863804e-06
Position 8: 5.639176113501194e-06
Position 49: 4.843168573642725e-06
Position 2979: 4.261674373011517e-06
Position 2970: 3.5674043128981902e-06
Position 78: 1.0780406767456696e-06
Position 2990: 1.028156582811569e-06
Position 313: 9.949889984162768e-07
Position 3685: 4.4709141118272057e-07
Position 51: 3.2417674715444194e-07
Position 2788: 3.6050161461215717e-08
Position 2797: 3.3494061421790245e-08
Position 2791: 3.11493816847117e-08
Position 206: 9.973182273727815e-10
Position 683: 4.6159141252135764e-10
Position 1579: 3.33120036397631e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2638: 0.9994440127966704
Position 2909: 0.994840162932454
Position 343: 0.9689216819828739
Position 2167: 0.9336113270574913
Position 2384: 0.1233610226943054
Position 1990: 0.024083607621599813
Position 2297: 0.01818036418544147
Position 4235: 0.016400688783270705
Position 1362: 0.014524272114005587
Position 3729: 0.014483139864471417
Position 3663: 0.011845943182989076
Position 2237: 0.01024461441116549
Position 2540: 0.008432692292683392
Position 481: 0.006012241138922237
Position 3699: 0.005028424742703233
Position 375: 0.004891936224212588
Position 1464: 0.004380608371351182
Position 2497: 0.0035045374365529096
Position 2338: 0.0028343600617892276
Position 2361: 0.002828958965097946
Position 3056: 0.0022065348500518514
Position 4191: 0.0021058156269670716
Position 1119: 0.0019544964143617546
Position 188: 0.0016968002815667587
Position 930: 0.0016317960034918047
Position 1142: 0.0016116429935168332
Position 3809: 0.0012383627355173209
Position 595: 0.0011700994491829987
Position 223: 0.0010342615083653967
Position 2703: 0.001000953701739735
Position 2249: 0.0008005880648249068
Position 4153: 0.0007531941893967159
Position 4171: 0.00045662482849908996
Position 97: 0.0003380643868775922
Position 3390: 5.3376681659361476e-05
Position 2747: 4.6728642114350024e-05
Position 2831: 3.151002049482279e-05
Position 2770: 1.7192597733809905e-05
Position 78: 1.4707620528798564e-05
Position 236: 4.425016585317686e-06
Position 259: 2.2835740856364493e-07
