Gene = dac
index = 1664
Annotated 5SS: [  562  2191  4474 10724 12799 13229 13871 14143 17004 17506 17946]
Annotated 3SS: [ 1190  4446 10565 12402 12925 13354 14058 16742 17267 17751 18243]
SMsplice 5SS: [   28 10724 12799 13229 13871 14143 17004 17506 17946]
SMsplice 3SS: [10586 12402 12925 13354 14058 16742 17267 17751 18243]
top_k =  100
Partition function (log Z): 26.351010363771092

Sorted 5' Splice Sites (High to Low Probability):
Position 17946: 0.999276326820752
Position 17506: 0.9983646032943644
Position 14143: 0.9977193171559732
Position 13871: 0.9814868094504311
Position 13229: 0.9679608287411158
Position 17004: 0.8065541315795394
Position 16881: 0.4198696411916659
Position 562: 0.2882691028443825
Position 18390: 0.25726628805926105
Position 351: 0.24588750367940568
Position 28: 0.24289437713991743
Position 14304: 0.17617814592199516
Position 4474: 0.14802630351079973
Position 807: 0.11939386230375883
Position 2191: 0.09963184968116282
Position 4820: 0.06236513340647422
Position 13474: 0.046137706804391714
Position 15925: 0.04207216010747905
Position 356: 0.04066084505989343
Position 14914: 0.03998659711041897
Position 396: 0.03929524676204271
Position 18985: 0.03572130114654023
Position 13286: 0.03183231299840863
Position 93: 0.02920212741861564
Position 3716: 0.02515230861266189
Position 4807: 0.021875525504669483
Position 89: 0.02034461396476901
Position 5768: 0.014574089679756996
Position 15017: 0.012880937519152109
Position 16340: 0.012742553128808638
Position 15109: 0.011613908727354565
Position 14351: 0.01123703318225541
Position 407: 0.010306189111803993
Position 14325: 0.00784208841737476
Position 14580: 0.00557974419080982
Position 97: 0.005006273478205147
Position 15688: 0.0030697764129697567
Position 17157: 0.001706974816059065
Position 101: 0.0016976189334772292
Position 13999: 0.00121735610269366
Position 14147: 0.0005528469896832666
Position 500: 0.0005366585578966038
Position 16923: 0.0004952753182384281
Position 17624: 0.0004085895256375386
Position 13928: 0.00037793051023522013
Position 17883: 0.0003709235385136447
Position 13950: 0.00028860066356040093
Position 17950: 0.00021725804889737187
Position 467: 0.00021193336508160078
Position 13905: 0.00020935759217962155
Position 347: 0.00019475491573897773
Position 18622: 0.00015863976585359348
Position 105: 0.00015241925294455006
Position 111: 0.00014599584892649285
Position 17575: 0.000138539207801641
Position 13478: 0.00012106333083491829
Position 75: 0.00010886941582819527
Position 14131: 0.00010511627195911524
Position 13889: 9.889318088107644e-05
Position 17549: 6.929689626045678e-05
Position 17997: 5.2111457202419996e-05
Position 14329: 4.1336503877333946e-05
Position 18092: 4.0956645369511784e-05
Position 17596: 3.233139538311193e-05
Position 17986: 1.2745232534021675e-05
Position 115: 1.0780222310049337e-05
Position 14121: 6.831935433282719e-06
Position 85: 5.528501312324778e-06
Position 107: 5.097830892156747e-06
Position 65: 7.999279884995919e-07
Position 109: 3.5385312105169003e-07
Position 13724: 6.7309144875825144e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12925: 1.0000000000000047
Position 18243: 0.999582269882416
Position 16742: 0.9992563159321509
Position 17751: 0.9988773806208527
Position 13354: 0.9921041892244381
Position 17267: 0.9680813937640302
Position 14058: 0.8119329386892893
Position 4446: 0.24152400902387058
Position 16962: 0.22715922686577888
Position 14236: 0.21412416369226495
Position 14017: 0.17684201641345912
Position 19261: 0.15169866503925192
Position 14247: 0.08046111577639055
Position 868: 0.039242514812073866
Position 3512: 0.028204626316679617
Position 13594: 0.028072918220903624
Position 19273: 0.02488974126426706
Position 630: 0.022560338091998304
Position 18708: 0.022525534381813653
Position 18888: 0.018907437576139354
Position 14206: 0.01692026604853918
Position 19094: 0.014807230113869535
Position 17124: 0.014041113728945264
Position 481: 0.013047902518903
Position 549: 0.011585369618027228
Position 465: 0.010523948165826386
Position 19350: 0.01051172255139414
Position 14212: 0.010153991673374677
Position 1190: 0.009519185583229764
Position 19049: 0.00949285393014673
Position 396: 0.009323848808543714
Position 166: 0.008166210520370346
Position 16968: 0.0081495770048493
Position 18603: 0.008147504429777958
Position 13985: 0.008013661046140435
Position 18969: 0.007932820480432682
Position 17156: 0.007186609659318506
Position 1329: 0.0064354067587640475
Position 18851: 0.004982111319647485
Position 18934: 0.004960289847904005
Position 18489: 0.004850143015023406
Position 969: 0.004450244446628927
Position 13396: 0.00444660449956078
Position 18547: 0.004145209034134696
Position 1004: 0.004091848860909418
Position 1387: 0.003941503865077222
Position 18786: 0.0037546105217985694
Position 13361: 0.0022889075174991453
Position 3525: 0.0022647253738123253
Position 13683: 0.002239248779876562
Position 16971: 0.00208546119502676
Position 14383: 0.0017887082270894368
Position 19301: 0.0014977714888273004
Position 13540: 0.00121301573700658
Position 17152: 0.0009045614508337988
Position 17760: 0.0005521018687893714
Position 17595: 0.00041335171692424583
Position 682: 0.0003726518662750788
Position 17664: 0.00036706464305110727
Position 13600: 0.00033573036187742187
Position 18212: 0.00033533092995629513
Position 16756: 0.00032879969092230885
Position 608: 0.0003005569569314954
Position 561: 0.00023539598596718757
Position 13470: 0.00017376815275677157
Position 634: 0.00016587520994863612
Position 13274: 0.0001644566491071229
Position 13928: 0.0001474387481135571
Position 18257: 8.232887002994547e-05
Position 13999: 6.58480237816573e-05
Position 14083: 5.156696824332423e-05
Position 18760: 4.258397722647587e-05
Position 14069: 2.266942664052834e-05
Position 14291: 2.77920191011736e-06
Position 18157: 7.031759384490766e-08
Position 17787: 3.4296747501191786e-09
