Gene = AGO2
index = 2
Annotated 5SS: [ 360 4005 4226 4891 6004 6466]
Annotated 3SS: [2736 4136 4280 4986 6094 6527]
SMsplice 5SS: [ 110  360 4005 4891 5149 6004 6466]
SMsplice 3SS: [ 176 2736 4136 4986 5820 6094 6527]
top_k =  100
Partition function (log Z): 15.105948052535204

Sorted 5' Splice Sites (High to Low Probability):
Position 6004: 0.9975300012910218
Position 360: 0.990524168613109
Position 4891: 0.9661752162930161
Position 110: 0.9527767963883885
Position 5149: 0.821939334351014
Position 4005: 0.7702171712994702
Position 6466: 0.6814246364674659
Position 4226: 0.25040237639209967
Position 4336: 0.039443755987701105
Position 87: 0.024889312564207056
Position 4877: 0.023550332809512145
Position 4451: 0.01999433574580363
Position 4326: 0.0130170837607197
Position 6480: 0.011134776381241017
Position 6434: 0.009564337222420609
Position 4938: 0.009316485976009023
Position 6606: 0.008510724922071373
Position 6624: 0.008416100489083415
Position 4217: 0.00781214621627314
Position 1593: 0.005839621948881027
Position 550: 0.005144498987004237
Position 2865: 0.004648680042921177
Position 3619: 0.003860257795011828
Position 3783: 0.0032851128136012825
Position 4447: 0.00284777147231012
Position 2998: 0.002838865856776492
Position 573: 0.002585365939889442
Position 3136: 0.002334753814141468
Position 6308: 0.0022186102374614413
Position 3067: 0.0021644727591771957
Position 371: 0.0018538698634531427
Position 6260: 0.0015106396245620688
Position 3412: 0.001479864449921119
Position 62: 0.001236287730248772
Position 5192: 0.0011966648063106607
Position 3343: 0.00046538065597178453
Position 3205: 0.0004333252887526634
Position 3481: 0.00031665887411720114
Position 3274: 0.00025628312142175454
Position 3550: 0.00023716739666011655
Position 5025: 0.00020929266855740326
Position 4721: 0.00018948744002154287
Position 403: 0.0001257814175245449
Position 554: 0.0001135703438458489
Position 30: 0.00010149013012264267
Position 66: 7.386444709649005e-05
Position 4495: 7.287936313122839e-05
Position 114: 6.543057317083844e-05
Position 2965: 6.235599129496161e-05
Position 59: 5.372811991861037e-05
Position 386: 4.968005520973003e-05
Position 1364: 4.575313265622597e-05
Position 48: 2.342250179198334e-05
Position 4681: 1.5933063971868653e-05
Position 4192: 2.053913581664644e-06
Position 117: 6.726036364723224e-08
Position 415: 2.9727916650173742e-08
Position 364: 2.016236190451607e-08
Position 4455: 2.3486666524528235e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4986: 0.9998930607293324
Position 4136: 0.9913295585856292
Position 176: 0.9661727984318659
Position 6527: 0.6533692436775325
Position 6094: 0.638211722837327
Position 2736: 0.5430443813605945
Position 5820: 0.39992918188513915
Position 6162: 0.35044570398457436
Position 4280: 0.25613607503812846
Position 5405: 0.12400853539799228
Position 5625: 0.09387945676919007
Position 3883: 0.08078238464412459
Position 5496: 0.07189679940087527
Position 6536: 0.05499386203527256
Position 4395: 0.05232872638293774
Position 2566: 0.05108123253404288
Position 5739: 0.039804543777633365
Position 2792: 0.03386984318622599
Position 3737: 0.03357966020180375
Position 2534: 0.02468567795363896
Position 5601: 0.01686571480654606
Position 2678: 0.015803786361247164
Position 5214: 0.014582780178236244
Position 178: 0.0127838616332982
Position 6702: 0.011475790200244636
Position 5362: 0.010130825151339432
Position 5526: 0.009775470895494527
Position 5523: 0.009074510802543682
Position 4659: 0.008784482304959046
Position 4111: 0.008297218674054068
Position 1129: 0.007232617511372466
Position 4628: 0.006495854744808879
Position 5637: 0.006191189919737216
Position 5658: 0.0060574582635901575
Position 5571: 0.005448545718597089
Position 6813: 0.0050388058804002695
Position 6112: 0.00497839573501241
Position 2743: 0.004743290885563696
Position 4594: 0.004306526853764403
Position 6062: 0.0038540716634330443
Position 5192: 0.0037250699312972244
Position 5328: 0.003233022960933073
Position 4498: 0.0024636248409336957
Position 5367: 0.00230195000640286
Position 4308: 0.002028925592984324
Position 5501: 0.0015749065977034174
Position 5568: 0.001330540432050534
Position 1336: 0.0009863795499744283
Position 5198: 0.0008554975530495056
Position 1053: 0.0008218741287473085
Position 1317: 0.00048685303688037265
Position 6871: 0.00041222933050989724
Position 509: 0.00039698745492148206
Position 1368: 0.00039422044865565617
Position 4775: 0.00037322375756353225
Position 1511: 0.00036092533583338547
Position 686: 0.00026366229042626736
Position 184: 0.0002615341330788718
Position 1532: 0.0002537434551614894
Position 5088: 0.00023719403861213905
Position 848: 0.00019839428732164565
Position 1390: 0.00019247841807083072
Position 4992: 7.77181648206627e-05
Position 129: 1.440822889833122e-06
Position 4942: 1.2833939379331396e-06
Position 191: 3.470336000213114e-07
Position 188: 3.4186455303272064e-07
Position 253: 2.024725815518697e-08
Position 196: 1.335791416978193e-08
Position 217: 1.3056990949940887e-08
Position 226: 5.468002848656569e-09
Position 87: 5.153964656294841e-09
Position 209: 5.020005696078992e-09
Position 229: 4.353578145644552e-09
Position 265: 3.2280989670810837e-09
Position 139: 7.386316563368881e-10
Position 268: 5.396511733292921e-10
Position 110: 4.474720651928107e-10
Position 286: 4.417475776312608e-10
Position 223: 3.5448434296159915e-10
Position 283: 3.202296505760425e-10
Position 304: 2.4370180053828773e-10
Position 301: 1.6030928684536613e-10
Position 106: 1.056027256291163e-10
Position 325: 5.82908228758345e-11
Position 201: 5.402356361223598e-11
Position 322: 3.976602704560094e-11
Position 319: 3.487385835592453e-11
Position 346: 2.681028932134578e-11
