Gene = smal
index = 1879
Annotated 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
Annotated 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
SMsplice 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
SMsplice 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
top_k =  100
Partition function (log Z): 20.91667623711485

Sorted 5' Splice Sites (High to Low Probability):
Position 22309: 0.9999420811606279
Position 17643: 0.9994446176100483
Position 27293: 0.994953599362002
Position 24186: 0.9946463545056018
Position 11564: 0.9921801259903379
Position 17864: 0.9901909550346408
Position 24486: 0.9863928794354909
Position 27735: 0.9830565189587472
Position 29780: 0.9666484742188287
Position 13727: 0.9312283944602673
Position 567: 0.8353831224993953
Position 28543: 0.4886823207716803
Position 18456: 0.4178979384884903
Position 345: 0.12536319284205527
Position 25908: 0.10798143461807001
Position 28547: 0.10287921665611045
Position 20212: 0.10093082889743141
Position 1211: 0.07849150465528935
Position 18381: 0.07817453886957444
Position 18693: 0.060637445021945
Position 4836: 0.051385736719303465
Position 25060: 0.04832456938007409
Position 22537: 0.047994048334435206
Position 1736: 0.047246808921094105
Position 1225: 0.045357331281132625
Position 24929: 0.03875796952004427
Position 23004: 0.03338621078174614
Position 30630: 0.03217191934266224
Position 18442: 0.03139070904298549
Position 4294: 0.028486288462259535
Position 4526: 0.02624225527399094
Position 28503: 0.025780902622306593
Position 14647: 0.025300559172445655
Position 30196: 0.021504905265510573
Position 1798: 0.020007362814986693
Position 6262: 0.014631251760168374
Position 24564: 0.011966605769214893
Position 4227: 0.010607128665448787
Position 11998: 0.009663035686895036
Position 24907: 0.008373433497959904
Position 22447: 0.008239632574599424
Position 28483: 0.008031945226067748
Position 11618: 0.007819874009662149
Position 22994: 0.00595494413279678
Position 28519: 0.005098044593245269
Position 24795: 0.00437837038747139
Position 27826: 0.0026150874488350155
Position 28048: 0.0021289946486931694
Position 27273: 0.0016989429460735387
Position 18188: 0.001673010958841413
Position 24194: 0.00110673387644629
Position 27167: 0.0009078026327342871
Position 28478: 0.0008509404835338002
Position 17882: 0.0007261258547989807
Position 17902: 0.0005261490815509987
Position 18564: 0.0004855718592837396
Position 24410: 0.00029115064613916155
Position 24499: 0.0002639218931060174
Position 17487: 0.0002031105503984705
Position 13772: 0.0001960219559761953
Position 18533: 0.00018344537828691917
Position 17811: 0.00017235333356282513
Position 17894: 0.00014776152659548529
Position 860: 7.453108614045955e-05
Position 27594: 5.850719426473082e-05
Position 347: 5.513835006523314e-05
Position 704: 5.359927230428812e-05
Position 13914: 4.752450570389817e-05
Position 356: 3.732477308070263e-05
Position 17868: 2.2137802864786187e-05
Position 578: 1.8550304229973886e-05
Position 335: 1.8523849720686593e-05
Position 18482: 1.5799119650463347e-05
Position 17802: 1.4202698510343873e-05
Position 349: 1.1681353520353415e-05
Position 18194: 8.208556599725587e-06
Position 17845: 8.13230416409955e-06
Position 17937: 7.413842766421126e-06
Position 80: 5.660619794836407e-06
Position 266: 5.4230155611808945e-06
Position 494: 4.713398438045338e-06
Position 417: 4.620274967023257e-06
Position 27830: 2.2010315260345462e-06
Position 460: 1.0150035655691838e-06
Position 435: 4.509535882307995e-07
Position 445: 2.885733525284947e-07
Position 24126: 1.3631571494917078e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11305: 0.9999999999999996
Position 17715: 0.9995626023524334
Position 27501: 0.9994158220438023
Position 27076: 0.9939164054501207
Position 22128: 0.9759033052466363
Position 24277: 0.9667851407680073
Position 24045: 0.9488697547744538
Position 17410: 0.9466758615106159
Position 28759: 0.9362487695047539
Position 13620: 0.9253753430721954
Position 28403: 0.6516268931766519
Position 18288: 0.5046197999784656
Position 29922: 0.4754696082192777
Position 30529: 0.24089944593530516
Position 18514: 0.12993780754703294
Position 29869: 0.12612093726996
Position 30714: 0.08134288204304682
Position 24618: 0.07936184073260993
Position 1596: 0.06065236213088291
Position 25012: 0.05468426455110389
Position 22657: 0.050335743937912215
Position 4430: 0.04930285092300641
Position 24956: 0.04110543594819294
Position 1088: 0.035721928887619096
Position 22587: 0.03461871252120422
Position 22402: 0.03213154940770574
Position 24245: 0.03134714926547169
Position 31104: 0.031062201744549205
Position 4120: 0.02942490468026223
Position 30268: 0.02865399675976561
Position 18362: 0.024991595342367813
Position 22389: 0.02477858366313318
Position 4409: 0.024757536312505796
Position 22147: 0.024082856804699834
Position 30734: 0.02092021234322826
Position 16759: 0.020883451193448525
Position 17099: 0.01861966443832739
Position 28130: 0.017766693606392457
Position 14003: 0.01751236652375938
Position 25133: 0.017455276020715872
Position 18632: 0.016422274566341512
Position 29835: 0.016136142661442695
Position 24538: 0.015952208302742018
Position 761: 0.01557100009481688
Position 1117: 0.015134854949781226
Position 6094: 0.014631251760168398
Position 17132: 0.011588705897813698
Position 3556: 0.009668512447446088
Position 11786: 0.009380095095475402
Position 14562: 0.007788192648686337
Position 27881: 0.007089806625045576
Position 1286: 0.006502916911626972
Position 643: 0.005908552559781227
Position 19744: 0.004484850274370449
