Gene = Cnb
index = 1082
Annotated 5SS: [ 221 1459 1679 2079]
Annotated 3SS: [ 281 1516 1740 2142]
SMsplice 5SS: [ 221 1459 1679 2079]
SMsplice 3SS: [ 281 1516 1740 2142]
top_k =  100
Partition function (log Z): 2.8241441569788712

Sorted 5' Splice Sites (High to Low Probability):
Position 2079: 0.9986169049905897
Position 221: 0.9635595384398943
Position 1679: 0.8307506511881618
Position 1459: 0.7438596555032908
Position 1438: 0.09201077277693599
Position 1918: 0.09122057044380848
Position 1635: 0.07165717051061006
Position 620: 0.020071663401110554
Position 2523: 0.0190759568869856
Position 218: 0.011199232095324004
Position 5: 0.009525032278034567
Position 559: 0.005777218101925137
Position 581: 0.0031163456589187923
Position 55: 0.0022301412786323574
Position 431: 0.0018855580394153523
Position 624: 0.0011261754825053233
Position 2171: 0.0010461060518345872
Position 1892: 0.0005583464399308663
Position 225: 0.00046665692570914337
Position 10: 0.00021811947603089771
Position 438: 0.00018565744665388013
Position 1218: 0.00018293765213422405
Position 1090: 0.00017639626082742237
Position 2571: 0.00015073719137179077
Position 2586: 6.356190113671514e-05
Position 86: 5.3472606589505736e-05
Position 902: 3.898757896237019e-05
Position 79: 1.897271003896627e-05
Position 8: 9.19905048502003e-06
Position 2360: 7.072778218289899e-06
Position 2259: 6.444332384887639e-06
Position 1269: 5.231242140462879e-06
Position 2244: 1.2958811080652497e-06
Position 2220: 6.337671935154647e-07
Position 2436: 3.1066974705802917e-07
Position 1993: 2.780221381314976e-07
Position 2428: 2.1526893661327623e-07
Position 393: 1.1926269004794324e-07
Position 444: 1.0572860450498159e-07
Position 236: 1.5364088807097024e-08
Position 198: 1.991481954575148e-09
Position 181: 1.4687563438695722e-09
Position 1813: 6.189169151838471e-10
Position 135: 1.9963831077379226e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2142: 0.9979924926619372
Position 1740: 0.9911808639370843
Position 281: 0.9309555375301247
Position 1516: 0.6930777816816875
Position 1974: 0.08986713592497819
Position 1523: 0.0627449195984901
Position 2586: 0.012893809723386933
Position 1573: 0.011770350737973438
Position 717: 0.011483487276761763
Position 292: 0.0093672139382994
Position 980: 0.009250663283009426
Position 691: 0.008578710746605416
Position 79: 0.006505365170487291
Position 2598: 0.004830899673111356
Position 1800: 0.004697411536733661
Position 498: 0.004280204428282248
Position 135: 0.003521749802739205
Position 265: 0.002881882145616599
Position 1316: 0.002371441349567177
Position 1233: 0.0019668488778212027
Position 1980: 0.0018195134435450664
Position 2244: 0.0015526267164912534
Position 299: 0.000987645252733214
Position 149: 0.0009601013294308885
Position 2607: 0.0009583845213734025
Position 746: 0.0008072533119778619
Position 2649: 0.0005085319891685069
Position 111: 0.000388974708326917
Position 91: 0.00032764151321808434
Position 2297: 0.0002095396124591089
Position 2678: 4.14725182798323e-05
Position 2690: 3.143275780797474e-05
Position 2685: 2.572479636611478e-05
Position 96: 1.0254038815226217e-05
Position 458: 8.657994226879153e-06
Position 2323: 8.0272767706944e-06
Position 2448: 3.7554400393720827e-06
Position 2424: 3.733224422917318e-06
Position 2482: 9.049509184299088e-07
Position 2220: 4.598756589143525e-07
Position 105: 5.946754615461162e-08
