Gene = Ltn1
index = 1253
Annotated 5SS: [  71  926 1163 2261 3627 3914 4159 4492 4994 5173 6982 7444 7686]
Annotated 3SS: [ 131  982 1218 2318 3680 3974 4215 4558 5060 6769 7251 7517 7748]
SMsplice 5SS: [  71  926 1163 2261 3627 3914 4159 4492 4994 5173 6982 7444 7686]
SMsplice 3SS: [ 131  982 1218 2318 3680 3974 4215 4558 5060 6769 7251 7517 7748]
top_k =  100
Partition function (log Z): 38.80151069684473

Sorted 5' Splice Sites (High to Low Probability):
Position 4159: 0.9985168856027292
Position 2261: 0.9955026303212666
Position 926: 0.9923518805407037
Position 3627: 0.9898609018411557
Position 5173: 0.9891684024352178
Position 7444: 0.9872064707128657
Position 1163: 0.9671443581982113
Position 6982: 0.9657852453389701
Position 4994: 0.948842779057316
Position 7686: 0.9361527565967849
Position 71: 0.894222102393913
Position 3914: 0.7205647879280814
Position 4492: 0.7080503017845273
Position 5395: 0.4167663386273526
Position 6669: 0.1953967867167446
Position 6576: 0.1632879245170759
Position 2451: 0.14520470792788714
Position 5414: 0.11025377565996294
Position 4396: 0.062290540379094074
Position 4500: 0.05561595651790108
Position 5905: 0.04264262385363192
Position 2610: 0.03773835265349363
Position 6440: 0.036478859489797295
Position 6910: 0.03330995516305956
Position 5887: 0.026290351945931132
Position 3241: 0.019959513349337262
Position 2915: 0.018341979685877967
Position 1127: 0.016278442086858337
Position 5838: 0.01547729242000702
Position 1571: 0.015160796025559791
Position 4722: 0.014097410192349913
Position 5929: 0.013827791967780036
Position 1147: 0.012820082149126737
Position 6133: 0.01145595186057823
Position 7467: 0.01144250818648962
Position 5454: 0.01083657824647009
Position 3480: 0.009586784065681331
Position 1772: 0.00945755476302288
Position 4485: 0.007185698531063345
Position 669: 0.005564967233309346
Position 930: 0.005539164803837447
Position 6018: 0.005457108425670346
Position 3612: 0.0054152609875112966
Position 3024: 0.004191032074917043
Position 651: 0.003897988325125558
Position 425: 0.003020734251164295
Position 86: 0.0029914856581796717
Position 508: 0.0028671249243302035
Position 1452: 0.002719149781458456
Position 1972: 0.00237386406560866
Position 2019: 0.0023339016928836374
Position 3912: 0.0019147284609729394
Position 81: 0.0017732208118863505
Position 7811: 0.0013892608349820935
Position 2094: 0.0013701164524106487
Position 912: 0.0013574294902529362
Position 1155: 0.0012012558109490315
Position 393: 0.0011265714729440568
Position 78: 0.0008440053797159845
Position 2589: 0.0007123738655067746
Position 664: 0.000554708326087355
Position 6849: 0.0005351452662058624
Position 2604: 0.000493244983227075
Position 4911: 0.0004756691922675299
Position 462: 0.00046753212235379956
Position 2643: 0.0004095700121851747
Position 1337: 0.00038274807068628384
Position 1457: 0.00036699625082358
Position 4728: 0.0003489345065472321
Position 286: 0.0003168958715248734
Position 2495: 0.0003118587028482308
Position 1616: 0.00023404104320849374
Position 536: 0.0002160198609215981
Position 7067: 0.00020896337908501704
Position 506: 0.00019474170422527712
Position 1023: 7.720466754025119e-05
Position 1858: 2.3423227471305724e-05
Position 2034: 1.6034391152874684e-05
Position 683: 1.0345278700850328e-05
Position 992: 8.388528090134071e-06
Position 694: 7.623267710491209e-06
Position 887: 6.718837431168039e-06
Position 1038: 6.48287407552701e-06
Position 767: 4.519091758334417e-06
Position 2391: 2.8059930014917126e-06
Position 1638: 2.5094751294716705e-06
Position 2567: 1.8839518161067206e-06
Position 2457: 1.817441542181182e-06
Position 1692: 1.1493813854819633e-06
Position 1665: 1.0172003464762186e-06
Position 1107: 7.850794436101713e-07
Position 1186: 5.923028459721867e-07
Position 7648: 2.82409876118194e-07
Position 849: 1.3242582807338408e-07
Position 7681: 8.161324621329615e-08
Position 27: 3.2237668007053826e-08
Position 1104: 1.5410481531902526e-08
Position 380: 1.007508117909076e-10
Position 96: 1.3079499844483523e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2318: 0.9999862393073639
Position 982: 0.9980806090008435
Position 5060: 0.9973442536375048
Position 6769: 0.9971276733762138
Position 7517: 0.9964238903172727
Position 7251: 0.9922401461292593
Position 4215: 0.9899935881760147
Position 3680: 0.9887047124858884
Position 1218: 0.9764047772723169
Position 7748: 0.8751640326246919
Position 131: 0.8303955458077401
Position 4558: 0.7937083448103105
Position 3974: 0.701168269125859
Position 5258: 0.5041956032845972
Position 5733: 0.501216595298529
Position 3291: 0.17211150450207832
Position 714: 0.07147053069935252
Position 7837: 0.032921009115664444
Position 2653: 0.03008637331756383
Position 5271: 0.02969075909506983
Position 1633: 0.027079025641939765
Position 3524: 0.018962741716411543
Position 7771: 0.013675173003214955
Position 3960: 0.011764617310296929
Position 142: 0.01122628105855046
Position 2150: 0.010907907415352823
Position 3695: 0.00736173226831743
Position 4618: 0.006601466162901364
Position 7808: 0.006529350495690438
Position 7768: 0.006084457657209016
Position 3986: 0.005587416226449692
Position 1243: 0.004913043878935898
Position 7208: 0.0045529179833295
Position 1836: 0.004465716372950227
Position 4284: 0.004133781675825716
Position 4462: 0.0036503803842904987
Position 1504: 0.0036353787842190893
Position 2713: 0.0035753733848138706
Position 3201: 0.003123577131638389
Position 7881: 0.0029401442951899727
Position 3976: 0.0029076466729881798
Position 5328: 0.002080907355743723
Position 7563: 0.0018418569652492826
Position 7279: 0.001784224454716305
Position 3366: 0.0017783016941142
Position 1082: 0.001695423256559995
Position 6730: 0.0016779701156266326
Position 3057: 0.0015944402658234164
Position 3173: 0.0013388021218455773
Position 2780: 0.0012565516150245917
Position 5805: 0.001234603226053555
Position 4015: 0.0011792949675398902
Position 7231: 0.0009363466432917365
