Gene = Slob
index = 1505
Annotated 5SS: [  640 12290 13381 19079 19534 23543 23841 24108 25775 26121 26332 30155]
Annotated 3SS: [12203 13303 18614 19413 23334 23603 23925 25563 25994 26188 29067 30291]
SMsplice 5SS: [  640  5646  5843 12290 13381 19079 19534 19935 23543 23841 24108 25775
 26121 26332 30155]
SMsplice 3SS: [ 4822  5713 12203 13303 18614 19413 19856 23334 23603 23925 25563 25877
 26188 29944 30303]
top_k =  100
Partition function (log Z): 35.549810276645324

Sorted 5' Splice Sites (High to Low Probability):
Position 24108: 0.9999956149778519
Position 26332: 0.9998366086325219
Position 26121: 0.9995096822638219
Position 23543: 0.9992853819219133
Position 23841: 0.9991182207351907
Position 25775: 0.9874862093062805
Position 5646: 0.9793128609378512
Position 12290: 0.9681437463064909
Position 19079: 0.9447857944864236
Position 13381: 0.9027801407650416
Position 19534: 0.8738045098757335
Position 640: 0.8692700540103562
Position 30155: 0.8494446711360005
Position 19935: 0.6730956556396341
Position 5843: 0.5945233277244968
Position 20669: 0.44055223623707773
Position 5789: 0.3742918284531798
Position 4196: 0.2805690066559481
Position 24389: 0.2702821267283615
Position 31739: 0.2659471427603783
Position 20025: 0.2644147159748234
Position 5406: 0.25307250002422044
Position 67: 0.24035874186931125
Position 20925: 0.1723279194007116
Position 32059: 0.15711999347179662
Position 457: 0.13589515898812493
Position 1142: 0.10397212670557966
Position 5293: 0.08403141569510655
Position 1675: 0.059491244330870316
Position 19530: 0.04244000945331678
Position 17894: 0.04187902738506721
Position 4272: 0.03634030594274736
Position 6395: 0.031184843822319522
Position 3584: 0.0182751976868291
Position 20397: 0.017475580609705676
Position 19991: 0.014768973489493457
Position 25779: 0.010553548678594642
Position 401: 0.010531832993839436
Position 24561: 0.010259581974008607
Position 27146: 0.009126560862693834
Position 26: 0.006473128373268642
Position 24752: 0.0037273159131220833
Position 52: 0.003643949072778955
Position 24767: 0.00339233601658372
Position 12672: 0.0032778765033884515
Position 1418: 0.0031321190281545716
Position 26824: 0.002688622531699405
Position 25890: 0.0020569515592845262
Position 25794: 0.001167187235528416
Position 19924: 0.0009370547514561559
Position 24532: 0.0009256768746053047
Position 25895: 0.0008803226509409549
Position 493: 0.0008653908312724827
Position 23860: 0.0006791470943369043
Position 25784: 0.0005091670940021891
Position 758: 0.00045756354976918615
Position 26125: 0.00041355175453692975
Position 298: 0.0003706758244303136
Position 26011: 0.00012248496356451378
Position 23793: 0.0001055346659555423
Position 70: 8.485806328973426e-05
Position 150: 5.981440430605868e-05
Position 26477: 4.112165518233728e-05
Position 23845: 3.4335911475763744e-05
Position 23818: 2.3535426581729888e-05
Position 118: 2.077609945673311e-05
Position 23774: 1.5911588740848825e-05
Position 23983: 7.659660678291854e-06
Position 23963: 6.525575691541107e-06
Position 24112: 4.100023084143902e-06
Position 221: 4.017447125180239e-06
Position 229: 2.1086322064029655e-06
Position 26633: 7.983354250424335e-07
Position 24: 3.528018720502777e-07
Position 23992: 2.957145643237529e-07
Position 23729: 5.679265711184545e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4822: 0.9999999999999892
Position 26188: 0.9999502421240842
Position 23925: 0.9997012752105742
Position 19856: 0.9988728479156127
Position 23603: 0.9948749322610786
Position 25563: 0.9924474345286141
Position 18614: 0.9890118406412327
Position 5713: 0.9868424531350147
Position 12203: 0.9681437463064877
Position 13303: 0.8942822773514287
Position 29067: 0.8418214894824937
Position 23334: 0.7483936033998587
Position 25877: 0.7350371862155873
Position 30303: 0.532093687516917
Position 19413: 0.5222100317839583
Position 20080: 0.4081261372867975
Position 31878: 0.3845210663530231
Position 30262: 0.3469961767293134
Position 5559: 0.3295743235221682
Position 25994: 0.26761752260467875
Position 23301: 0.2514422567378826
Position 4069: 0.221556487916047
Position 19151: 0.17979205812266924
Position 32111: 0.15711999347179662
Position 19240: 0.12901322101508098
Position 1002: 0.11801912841039555
Position 3403: 0.11362802236947733
Position 24309: 0.10522562464518531
Position 24219: 0.08400355850770079
Position 20507: 0.07392891262584177
Position 24242: 0.07041479810733353
Position 20547: 0.06979693575936169
Position 262: 0.048438230289878224
Position 17555: 0.04828528670440956
Position 554: 0.045000333952179665
Position 280: 0.039314936032896465
Position 515: 0.036583908167461654
Position 19327: 0.03465304802053935
Position 109: 0.030337458530454206
Position 24291: 0.029996804152291327
Position 203: 0.0231252156719603
Position 1249: 0.02164753312662653
Position 576: 0.020122207097439775
Position 1130: 0.019132531078332893
Position 20666: 0.01723465429715271
Position 20759: 0.0152937780193957
Position 345: 0.010606883093559857
Position 221: 0.008855451587534247
Position 13325: 0.0062750731316713725
Position 26951: 0.005906235831558624
Position 122: 0.005720453739486714
Position 1203: 0.005349989324502425
Position 23624: 0.0045566450873989585
Position 27568: 0.004501693541479375
Position 27605: 0.004290925357168511
Position 24260: 0.00342963837333421
Position 12485: 0.003362834236411787
Position 26692: 0.0022089654064011833
Position 12851: 0.0021378325489181745
Position 26529: 0.0018376602749568616
Position 26879: 0.0012478036769469221
Position 26899: 0.0012373628727260064
Position 25110: 0.0012102375445350866
Position 25296: 0.0007301789696654067
Position 911: 0.0006878602572225354
Position 24508: 0.0005389404643543612
Position 973: 0.0003510296607573207
Position 639: 0.0003277331339628143
Position 25323: 0.0003260498296682907
Position 26717: 0.00031833315817345547
Position 118: 0.0003024636208896901
Position 23931: 0.0002933547041975734
Position 20192: 0.0002627251113871169
Position 908: 0.00022021866180242905
Position 26083: 0.00017572640189726971
Position 24906: 0.00014432900013348034
Position 396: 0.00012714388870649
Position 868: 0.0001120913659877112
Position 461: 0.00010989409786296151
