Gene = Arpc5
index = 28
Annotated 5SS: [290]
Annotated 3SS: [351]
SMsplice 5SS: [290]
SMsplice 3SS: [351]
top_k =  100
Partition function (log Z): 1.9527145205327978

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9982745572079804
Position 845: 0.41409256932599714
Position 923: 0.040154412981704427
Position 944: 0.006917613380844431
Position 911: 0.00175000811615145
Position 462: 0.0014288755792596429
Position 294: 0.0012643701722177942
Position 821: 0.0008652978222038809
Position 284: 0.0004542586966134777
Position 813: 0.0004120034627208785
Position 619: 0.00033348907428430556
Position 879: 0.00031963949885101267
Position 573: 0.0002132934105349296
Position 1077: 0.0001917586244194797
Position 30: 0.0001580851734257847
Position 550: 0.00014218042355136062
Position 627: 5.6216326881286164e-05
Position 855: 3.1479901433949066e-05
Position 764: 2.8125940388007484e-05
Position 58: 2.4904208230927022e-05
Position 45: 1.7056955415671247e-05
Position 161: 1.128664503421811e-05
Position 10: 1.1259646649058602e-05
Position 642: 1.0472857142795899e-05
Position 451: 8.008407499094783e-06
Position 243: 5.268249780368245e-06
Position 180: 4.597679238594189e-06
Position 568: 4.0940623429552044e-06
Position 55: 4.047265492318209e-06
Position 562: 4.043250564406894e-06
Position 789: 1.4455485942218518e-06
Position 379: 1.3046363643031209e-06
Position 829: 3.011664122432482e-07
Position 396: 1.415516041043034e-07
Position 127: 9.61247113642213e-08
Position 119: 1.6689534125017265e-09
Position 227: 1.0761214900294505e-09
Position 91: 6.056864542878025e-10
Position 103: 2.515395240620882e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 351: 0.9999482620843776
Position 1076: 0.24869590206592648
Position 1024: 0.1091829523725144
Position 1119: 0.04038968871642297
Position 944: 0.026857639386877213
Position 980: 0.0187830630148488
Position 1000: 0.015597943283292594
Position 927: 0.0023422135232421563
Position 888: 0.0022672937334299232
Position 948: 0.0014151904724865954
Position 898: 0.0003968987920235261
Position 696: 0.0003082947260274347
Position 984: 0.0002605437031109493
Position 802: 0.00024766842807958576
Position 519: 0.00017904842024061383
Position 96: 0.00017506398032992308
Position 954: 8.884816566278183e-05
Position 112: 2.3002290170892784e-05
Position 217: 1.1586669338157657e-05
Position 69: 9.19928788536506e-06
Position 127: 7.1279880818106695e-06
Position 844: 5.321521881107671e-06
Position 253: 3.6592204369091133e-06
Position 55: 8.821463735532296e-08
Position 136: 2.0098600114019375e-08
Position 151: 1.5063364509527823e-08
Position 274: 1.3269641517005974e-08
Position 196: 5.539112238275394e-09
Position 280: 3.7944292338971405e-09
Position 396: 2.931805078172939e-09
Position 176: 2.507064273172993e-09
Position 232: 2.268095627559686e-09
Position 243: 1.1846126322656202e-09
Position 414: 7.502780840888941e-12
