Gene = Bsg25D
index = 55
Annotated 5SS: [ 615 1613 2037 2261 4530 5388 5563]
Annotated 3SS: [1367 1816 2179 2767 4957 5450 5619]
SMsplice 5SS: [ 591 1613 2037 2261 4530 5388 5563]
SMsplice 3SS: [1367 1816 2179 2767 4957 5450 5619]
top_k =  100
Partition function (log Z): 10.072034994320825

Sorted 5' Splice Sites (High to Low Probability):
Position 1613: 0.9982343467379285
Position 5563: 0.9956367713219292
Position 5388: 0.9738058403038133
Position 2037: 0.9595818216735432
Position 2261: 0.9054025237468973
Position 4530: 0.698930833785541
Position 1302: 0.5487485972381025
Position 591: 0.5104634990592872
Position 615: 0.32323487823194963
Position 3187: 0.21830250108062588
Position 1156: 0.12471570957868083
Position 4599: 0.050224371425430514
Position 1025: 0.030310462616266555
Position 833: 0.030223174348265068
Position 1257: 0.027922388061079082
Position 2674: 0.014122095168126852
Position 6292: 0.011126624649322478
Position 801: 0.00975203460273
Position 365: 0.009122155917188405
Position 2326: 0.004683136575275041
Position 6283: 0.0026380236474742432
Position 661: 0.002581432615339278
Position 349: 0.000703319810407002
Position 1666: 0.0006809404989692429
Position 1636: 0.0004880962932671223
Position 698: 0.0004538122699891668
Position 150: 0.0003571524666839674
Position 256: 0.00032956778415311994
Position 1683: 0.00021266720896238888
Position 606: 0.00019581070209592603
Position 2418: 0.00015602265954759324
Position 187: 0.00014952616840624945
Position 144: 0.00014303365747083684
Position 2265: 0.0001280378674667058
Position 2105: 0.00010524875369352597
Position 2893: 8.631594693734293e-05
Position 2410: 7.856349687329697e-05
Position 141: 6.918744016479258e-05
Position 1607: 4.347758035747451e-05
Position 1631: 4.0460155945633796e-05
Position 1622: 3.2661168662940776e-05
Position 46: 3.1216798579395497e-05
Position 583: 2.8741840314324632e-05
Position 1661: 2.6482415845981644e-05
Position 124: 2.3901337873332913e-05
Position 1978: 2.124940809863536e-05
Position 292: 1.6585760634805055e-05
Position 23: 1.2504613647732205e-05
Position 105: 4.198833298879954e-06
Position 103: 2.845044670039165e-06
Position 260: 2.4295813882968904e-06
Position 111: 5.339985656534445e-07
Position 116: 9.967731309505732e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5619: 0.9871417590136928
Position 1816: 0.9808149454057372
Position 5450: 0.9635093617371645
Position 1367: 0.960359316763251
Position 2767: 0.8723253922258027
Position 2179: 0.8137518079866557
Position 4993: 0.4879988273685716
Position 4957: 0.4876243698122299
Position 883: 0.2900980855358361
Position 880: 0.21246750672782608
Position 3621: 0.0625632502961341
Position 1155: 0.057841573052657184
Position 2109: 0.05297998130183798
Position 1013: 0.0443587189671467
Position 4721: 0.02380400724987644
Position 2518: 0.02288387229866812
Position 1206: 0.02051292826621056
Position 1837: 0.014405003414592782
Position 6358: 0.010985637429463048
Position 411: 0.009705418779379122
Position 2715: 0.00949207419591973
Position 2469: 0.008361559982088672
Position 5477: 0.007031038524887156
Position 753: 0.005140406439294233
Position 3373: 0.0041932821656816
Position 697: 0.003533678807933977
Position 685: 0.00341573362326107
Position 5516: 0.0032654400417611315
Position 1333: 0.002943114674282053
Position 1854: 0.002939981014926257
Position 5699: 0.0028806273458892523
Position 6355: 0.00277901086733368
Position 2148: 0.002517964886964685
Position 2136: 0.0022494666095588542
Position 5633: 0.00205354662384734
Position 923: 0.0020392405385646446
Position 920: 0.00203784300889341
Position 661: 0.0015935628700834152
Position 1043: 0.001551562102411112
Position 6018: 0.00144940232205423
Position 647: 0.00138709980768327
Position 3282: 0.0012659249192905602
Position 5662: 0.0011969491643923635
Position 5714: 0.0009144868520519396
Position 1791: 0.000543228955063115
Position 2410: 0.0003736698776044062
Position 1725: 0.00025521072830985103
Position 311: 0.00020623779227936333
Position 1881: 0.0001012641144866837
Position 3029: 8.631594693734303e-05
Position 784: 8.595374739638622e-05
Position 2348: 8.397498388446472e-05
Position 762: 6.063792072445192e-05
Position 1916: 5.880272048531191e-05
Position 1683: 4.377100392063718e-05
Position 277: 3.930128044587041e-05
Position 1722: 2.9842988173686965e-05
Position 1690: 1.4536985259777868e-05
Position 1999: 1.0886219244303766e-05
Position 331: 1.018590515621318e-05
Position 165: 8.336274196570578e-06
Position 214: 5.322543277425728e-06
Position 2318: 3.2946029515982145e-06
Position 2578: 2.367441320774671e-06
Position 2217: 1.0572171170313689e-08
