Gene = IntS10
index = 1232
Annotated 5SS: [ 302 1400]
Annotated 3SS: [ 354 1455]
SMsplice 5SS: [ 302 1400]
SMsplice 3SS: [ 354 1455]
top_k =  100
Partition function (log Z): -0.5463664419166073

Sorted 5' Splice Sites (High to Low Probability):
Position 1400: 0.9975480851606295
Position 302: 0.9855913638644294
Position 680: 0.18149151412156833
Position 2119: 0.05443056051360105
Position 1008: 0.020116447700829484
Position 42: 0.012986896084272065
Position 1630: 0.012939158208023164
Position 12: 0.012823846800428213
Position 950: 0.00932407010618408
Position 461: 0.008785610280828202
Position 993: 0.006186268044367133
Position 2095: 0.006170199149390922
Position 491: 0.004783606071272391
Position 1581: 0.0033970721855176565
Position 469: 0.0031239819576482767
Position 1645: 0.002223630743619559
Position 287: 0.0016754205589144058
Position 306: 0.000763454879703948
Position 2075: 0.0006247738645519786
Position 671: 0.00040864409573868933
Position 528: 0.0003075143624798536
Position 1404: 0.00020155341029486664
Position 2269: 0.00015957477174645952
Position 2276: 8.80461792178647e-05
Position 289: 2.7290780318925047e-05
Position 1597: 2.1756340373582682e-05
Position 6: 2.1353154981135242e-05
Position 1555: 2.02633623471306e-05
Position 454: 1.7342497417601253e-05
Position 295: 1.4195713860873395e-05
Position 1675: 1.3711836244636273e-05
Position 1622: 1.3450625094293894e-05
Position 1585: 9.401781794698351e-06
Position 135: 6.423414917173871e-06
Position 46: 1.9252689758300404e-06
Position 128: 1.276310628537435e-06
Position 52: 7.321987387669482e-07
Position 125: 9.00174807453953e-08
Position 1080: 3.7721321666138365e-08
Position 330: 5.71567222812028e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1455: 0.9830863743033986
Position 354: 0.7774491057445677
Position 370: 0.19436883717945244
Position 735: 0.09966558393898348
Position 1052: 0.09554214137757079
Position 2198: 0.03840403207432812
Position 1722: 0.0219694442327361
Position 1055: 0.01321792602953221
Position 97: 0.013076085486804341
Position 528: 0.01083772822162711
Position 85: 0.010298058829965531
Position 2330: 0.009265564094978924
Position 1461: 0.006946477379758855
Position 2147: 0.006794973013942901
Position 873: 0.006258775371476819
Position 590: 0.005981225530313994
Position 423: 0.004391087302869807
Position 794: 0.004385702774546072
Position 2206: 0.0027983530971097776
Position 1012: 0.002402625776162369
Position 747: 0.0021252246153861103
Position 1482: 0.0019198049893000197
Position 2257: 0.0019197361037592287
Position 62: 0.0018711800527742967
Position 2211: 0.0018507935370888134
Position 1177: 0.0018183667039354434
Position 1470: 0.0013039015078929422
Position 601: 0.0010250344263455862
Position 797: 0.0008861803390542295
Position 821: 0.0008715356028104577
Position 1651: 0.0006861709081968717
Position 1509: 0.0005659802876423976
Position 841: 0.0005163541198902607
Position 114: 0.0004526356428907699
Position 2301: 0.00043970255730050196
Position 577: 0.0003086860262816155
Position 1492: 0.00028702944687913266
Position 356: 0.00016756018126320264
Position 1833: 3.8855931921213206e-05
Position 116: 3.29643699680251e-05
Position 143: 2.7439820464465417e-05
Position 198: 2.6665104738196428e-05
Position 394: 1.2917706619898472e-05
Position 496: 1.152194508113676e-05
Position 140: 7.341830645213043e-06
Position 266: 5.162914575859535e-06
Position 163: 8.014927594321163e-07
Position 65: 4.788959872892144e-07
Position 109: 2.7663371304377544e-07
Position 239: 7.65615321314201e-08
Position 151: 6.78386016307987e-08
