Gene = SrpRbeta
index = 1522
Annotated 5SS: [188 580]
Annotated 3SS: [272 636]
SMsplice 5SS: [188 580]
SMsplice 3SS: [272 636]
top_k =  100
Partition function (log Z): 1.115217373530708

Sorted 5' Splice Sites (High to Low Probability):
Position 188: 0.9854086862720483
Position 580: 0.9635486039826893
Position 451: 0.06387226918230536
Position 184: 0.008105185681838191
Position 416: 0.003716203368305732
Position 33: 0.0036086501076433228
Position 1123: 0.0016252748717708683
Position 201: 0.0005561058979156391
Position 1106: 0.00033692489077493385
Position 734: 0.0003092871399049707
Position 206: 0.0002916993910374316
Position 949: 0.00017605064157694014
Position 803: 0.00015466329799510503
Position 351: 0.00014627274156610946
Position 192: 0.00012902593762157162
Position 852: 0.00011413702595092841
Position 479: 0.00011406081971324958
Position 770: 0.00010163439184860982
Position 597: 7.312372393911704e-05
Position 8: 5.092981747679625e-05
Position 336: 4.880834332107527e-05
Position 1181: 4.5767220809042834e-05
Position 955: 4.46526762006424e-05
Position 16: 2.646114665007857e-05
Position 6: 2.3170657060750156e-05
Position 227: 1.0329378524832883e-05
Position 65: 4.76857417619817e-06
Position 60: 2.7471492037059433e-06
Position 39: 1.361318971207891e-06
Position 72: 8.029702936713187e-07
Position 37: 2.415162856264664e-07
Position 157: 1.6970544273160087e-07
Position 67: 7.077540999170325e-08
Position 545: 4.371785270577322e-08
Position 239: 2.5890905354502154e-08
Position 281: 1.2812084130553006e-08
Position 613: 9.569655625253598e-10
Position 584: 8.985154725241472e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 272: 0.9829073414732712
Position 636: 0.947028457459289
Position 659: 0.03505261959137395
Position 520: 0.03005081147110315
Position 477: 0.006998849913898785
Position 1180: 0.005827799440344346
Position 880: 0.004426266480177367
Position 367: 0.003189761457228144
Position 689: 0.0022086652552074635
Position 294: 0.0021777419882822303
Position 76: 0.0019347219595806495
Position 409: 0.0015979156462492781
Position 706: 0.0015078049537468638
Position 111: 0.0014753475795811362
Position 663: 0.0014210782468157704
Position 336: 0.001024643668805138
Position 559: 0.0009348400117734963
Position 1058: 0.000763885024630253
Position 607: 0.000496501356156031
Position 1209: 0.00043915926322947
Position 412: 0.0003918813305145822
Position 770: 0.0001925376425137734
Position 351: 0.00018536071415470708
Position 1226: 0.00011938004447209647
Position 1262: 6.962883457830218e-05
Position 313: 6.951141526195321e-05
Position 578: 4.497956978356171e-05
Position 184: 4.292977035682459e-05
Position 157: 3.6894455007113173e-05
Position 450: 1.9749556745004333e-05
Position 120: 4.604705099285824e-06
Position 117: 3.6173925441829705e-06
Position 172: 2.875941575148271e-06
Position 126: 6.127924355472902e-08
