Gene = CG12301
index = 153
Annotated 5SS: [495]
Annotated 3SS: [553]
SMsplice 5SS: [495]
SMsplice 3SS: [553]
top_k =  100
Partition function (log Z): -6.445376677565997

Sorted 5' Splice Sites (High to Low Probability):
Position 495: 0.9980787005110483
Position 1826: 0.14619428610253912
Position 1773: 0.09418592060595596
Position 228: 0.02244008678812059
Position 2087: 0.016484781356396888
Position 235: 0.005395546024374657
Position 1054: 0.0027189108453556632
Position 1400: 0.002562633007692803
Position 1257: 0.0019113003618604124
Position 273: 0.0017031186490885448
Position 823: 0.0007419442096370226
Position 1020: 0.0006207387081383027
Position 165: 0.000572965591068457
Position 1326: 0.000570879630915028
Position 1251: 0.0005512824809038305
Position 291: 0.00042740058162634586
Position 45: 0.00028614219809175266
Position 366: 0.0001641952972977247
Position 584: 9.217149379719226e-05
Position 277: 8.720196018058979e-05
Position 53: 5.739008304774371e-05
Position 1436: 2.56591419572308e-05
Position 58: 2.258011935493861e-05
Position 242: 1.8477784742222755e-05
Position 1067: 1.547219547324036e-05
Position 465: 8.028412776607635e-06
Position 462: 2.6089293235015055e-08
Position 448: 3.0901665004715327e-09
Position 322: 1.7083831770926936e-10
Position 218: 4.178928757115149e-11
Position 182: 3.7984429422219395e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 553: 0.9840245342471066
Position 1889: 0.21629230458252358
Position 2246: 0.02378422698874672
Position 1852: 0.023295191337047973
Position 294: 0.016121063834833117
Position 322: 0.00809533658116937
Position 1825: 0.007821710428475664
Position 1855: 0.006499573732267352
Position 606: 0.0024663930458943446
Position 358: 0.0024562833967318675
Position 317: 0.0022865572293022363
Position 1901: 0.0008828514517179948
Position 1486: 0.0006832620258332747
Position 644: 0.00028133491626365295
Position 628: 0.00021055408450355701
Position 122: 0.00014827451241282416
Position 268: 0.0001262160065734642
Position 326: 0.0001232188084751366
Position 104: 6.012688326652238e-05
Position 365: 5.859803841950675e-05
Position 377: 5.576693962919544e-05
Position 134: 3.9021332622870495e-05
Position 107: 3.7192997603018794e-05
Position 338: 2.375704435920072e-05
Position 246: 2.2421191938079967e-05
Position 94: 1.033763632454864e-05
Position 374: 9.64249600334961e-06
Position 143: 7.794858633676706e-06
Position 476: 6.877545324642506e-06
Position 224: 4.093404284956916e-06
Position 154: 3.325993223879916e-06
