Gene = jv
index = 1737
Annotated 5SS: [   88  5352 17872 18602 18982 24089 24753]
Annotated 3SS: [ 5160 17356 18285 18921 20478 24505 25107]
SMsplice 5SS: [   88  4825  5352 17872 18602 24089 24753]
SMsplice 3SS: [ 4497  5160 17356 18285 23981 24505 25107]
top_k =  100
Partition function (log Z): 1.635747667662451

Sorted 5' Splice Sites (High to Low Probability):
Position 5352: 0.9946195381854099
Position 17872: 0.9819964833594452
Position 24753: 0.9789649089596054
Position 18602: 0.8945636405347208
Position 4825: 0.6006097718378863
Position 1731: 0.5758021248490196
Position 887: 0.4319754025047029
Position 88: 0.3350732758297193
Position 24089: 0.24407963979754416
Position 5650: 0.16178117019533098
Position 21264: 0.14764950559644044
Position 5861: 0.1460131837763799
Position 1188: 0.14313094349621988
Position 226: 0.10837959619510915
Position 18606: 0.10107287258890311
Position 20727: 0.09781612721088777
Position 21587: 0.07495559773159045
Position 4816: 0.07322995771787014
Position 2300: 0.06741231160823537
Position 19720: 0.06607654127809233
Position 20667: 0.04266990514074088
Position 1033: 0.037640567302144885
Position 25215: 0.03608678051713662
Position 1329: 0.03608440556499484
Position 2365: 0.027833762227607847
Position 875: 0.018276027520829668
Position 5452: 0.01696970333356933
Position 20510: 0.01531289388062362
Position 18922: 0.014861151472387655
Position 24757: 0.012605115393447294
Position 918: 0.012061082817572545
Position 17613: 0.011884286467748797
Position 321: 0.005604738640036918
Position 84: 0.003785914136993063
Position 18986: 0.003740945684143053
Position 184: 0.003426977569121161
Position 530: 0.0026171432208287253
Position 641: 0.002145476887462876
Position 804: 0.001648746578921529
Position 5442: 0.00044933849844537425
Position 643: 0.00029227436473891266
Position 44: 0.00020500744319796503
Position 329: 0.00019366505677943126
Position 506: 2.410566997450169e-05
Position 70: 1.156223919852166e-06
Position 42: 7.867815840763856e-07
Position 86: 4.835870400743257e-07
Position 48: 2.546966411924836e-07
Position 92: 2.3438107312065133e-07
Position 12: 1.927241807715079e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17356: 1.0000000000000002
Position 24505: 0.9995899031700118
Position 18285: 0.9895172829508176
Position 25107: 0.9809164210618626
Position 5160: 0.972390150119963
Position 4497: 0.6787529751263371
Position 20478: 0.6228652808455886
Position 1267: 0.40658325358422975
Position 5623: 0.1894368716257941
Position 144: 0.15555828899363364
Position 956: 0.09542221574673153
Position 1228: 0.07974717438548984
Position 5519: 0.06100347484351415
Position 18759: 0.060754302256027626
Position 5445: 0.06000714093327404
Position 1961: 0.041220423418142256
Position 25276: 0.03608678051713663
Position 4893: 0.022696604309457028
Position 2099: 0.013583380003769411
Position 5714: 0.008811685662373753
Position 18686: 0.007538068082530793
Position 18818: 0.006962657190851036
Position 966: 0.006814434172197898
Position 25040: 0.006440480102170673
Position 1992: 0.005841521843705584
Position 25121: 0.004240466595334103
Position 18737: 0.003608397533451213
Position 18846: 0.0032599103055825896
Position 18742: 0.0025564450020926443
Position 1123: 0.0024932251988818072
Position 596: 0.0018142512159719305
Position 432: 0.001420063097650014
Position 697: 0.0012313285464356065
Position 149: 0.0006953365130418767
Position 510: 0.0005744765710358875
Position 5402: 0.0005737609241789596
Position 641: 0.0005620799584778565
Position 569: 5.520462925414664e-05
