Gene = Gr33a
index = 1197
Annotated 5SS: [  95  596 1146 2098]
Annotated 3SS: [ 158  737 1631 2156]
SMsplice 5SS: [  95  596 1146 2098]
SMsplice 3SS: [ 158  737 1631 2156]
top_k =  100
Partition function (log Z): 2.914726833143908

Sorted 5' Splice Sites (High to Low Probability):
Position 2098: 0.9946683047805083
Position 596: 0.9239396290572925
Position 95: 0.8459005519417166
Position 1146: 0.7607560848823579
Position 812: 0.3932975708743642
Position 1531: 0.06831050433535107
Position 600: 0.021164039110265237
Position 1196: 0.020138265984567513
Position 495: 0.019449765494054742
Position 50: 0.018426232775362296
Position 489: 0.014401562007221196
Position 1842: 0.007177020621498303
Position 1352: 0.006397696704933617
Position 579: 0.002488540451719706
Position 116: 0.0021740430776203998
Position 590: 0.001089631729406797
Position 504: 0.0009889090854424793
Position 85: 0.0003323770349183416
Position 17: 0.0003008710499765935
Position 30: 0.00019531439668428393
Position 1756: 0.00015545370548402407
Position 514: 0.00010935021861481547
Position 227: 3.851367601380151e-05
Position 1846: 2.901304556422519e-05
Position 1725: 2.8052524430666857e-05
Position 552: 2.693781148878696e-05
Position 43: 1.6594067639437922e-05
Position 125: 1.5863030336058315e-05
Position 2160: 1.226671822159046e-05
Position 318: 1.0544491769340316e-05
Position 316: 9.302944303180494e-06
Position 249: 2.0755688400217014e-07
Position 159: 1.7892452415876292e-07
Position 3: 1.6368349265142295e-07
Position 1213: 1.1786924213470653e-07
Position 1789: 4.521408502320495e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2156: 0.9940376423094421
Position 1631: 0.9303764000367879
Position 737: 0.9203727258481691
Position 158: 0.8410081787719161
Position 879: 0.19341930115896935
Position 858: 0.05467241691475766
Position 704: 0.04354842474099531
Position 1657: 0.01818512170749202
Position 1668: 0.018086713933115037
Position 1279: 0.015429358660131306
Position 1276: 0.01365129121901835
Position 188: 0.01182120009052101
Position 2022: 0.006265982043162233
Position 1225: 0.006018047127663762
Position 717: 0.005981837858068285
Position 165: 0.003577778868265591
Position 800: 0.0029055401092905673
Position 450: 0.002790309051470775
Position 989: 0.0026401295520097046
Position 2198: 0.00224299158549806
Position 277: 0.002047755148660191
Position 779: 0.0018308505745937293
Position 846: 0.0018061550355733345
Position 1645: 0.0013841724537232648
Position 419: 0.0013240477287040316
Position 933: 0.0012777933865420039
Position 876: 0.0012427178855622335
Position 1020: 0.000980574528313562
Position 316: 0.0007391874670350197
Position 888: 0.0006375669693122375
Position 404: 0.0005311445750199492
Position 939: 0.00037277081485371323
Position 458: 0.0003146593432418908
Position 2169: 0.0001768598069650871
Position 326: 0.0001535620347457507
Position 106: 0.00010857504396556105
Position 2141: 5.583456597672481e-05
Position 2282: 3.2679668082776665e-05
Position 334: 8.605115500745014e-07
Position 1085: 3.169862469238117e-07
