Gene = hgo
index = 1726
Annotated 5SS: [  55  683  938 1124 1309 1656 1893]
Annotated 3SS: [ 412  750 1002 1177 1373 1710 1955]
SMsplice 5SS: [ 683  938 1124 1309 1656 1893]
SMsplice 3SS: [ 750 1002 1177 1400 1710 1955]
top_k =  100
Partition function (log Z): 13.269996664159802

Sorted 5' Splice Sites (High to Low Probability):
Position 1124: 0.988338685276373
Position 683: 0.9876810080845542
Position 1893: 0.9790410967197447
Position 1309: 0.972371317971689
Position 938: 0.9472707670474243
Position 1656: 0.9230631403923841
Position 1477: 0.1254379431048072
Position 55: 0.09135835695242032
Position 1458: 0.08417564632896263
Position 1511: 0.07276422253672228
Position 1499: 0.051480574791351055
Position 188: 0.02874967476547389
Position 1615: 0.02615430377980865
Position 199: 0.022214970945092744
Position 923: 0.018778465349169243
Position 110: 0.017642688655993242
Position 1302: 0.014354249356599255
Position 130: 0.012915845892594336
Position 974: 0.010940844996254067
Position 1101: 0.008637417283110363
Position 244: 0.003149310893111321
Position 695: 0.0030487986677151953
Position 393: 0.0022575105204855656
Position 332: 0.0021418362651626378
Position 1492: 0.0011928395185379572
Position 1897: 0.0011663391907401324
Position 250: 0.0011366728949679654
Position 823: 0.0009037007874717376
Position 166: 0.0007471146090092356
Position 1107: 0.0005086760913054808
Position 268: 0.0004793891349744979
Position 412: 0.00040290878780077877
Position 430: 0.00039493942162742684
Position 1286: 0.0003046904069525907
Position 321: 0.0003016150237058097
Position 382: 0.0002499111126475249
Position 91: 0.00024742666620308524
Position 357: 0.0002283049141496456
Position 423: 0.00022680110334654866
Position 1843: 0.0001956414539611718
Position 325: 0.00016765778517809733
Position 1929: 0.00011390804995401016
Position 857: 0.00011183620091749735
Position 164: 9.261697708856375e-05
Position 42: 7.759501761798309e-05
Position 258: 5.403430008969654e-05
Position 637: 3.1426853967132136e-05
Position 1283: 1.1857325274623695e-05
Position 1074: 1.09991079465626e-05
Position 1135: 9.179328919954226e-06
Position 1049: 5.8152337249045666e-06
Position 1246: 6.068354300032812e-07
Position 950: 1.8407585271668184e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1177: 0.9986603021107961
Position 1710: 0.9964306542921506
Position 1002: 0.9572981111894832
Position 750: 0.9347122162213938
Position 1955: 0.8002269129708006
Position 1381: 0.36821217044066873
Position 1400: 0.3344835861019347
Position 1373: 0.26512745786716824
Position 1981: 0.172712379504424
Position 1563: 0.1343583668873867
Position 1536: 0.1144374366628924
Position 476: 0.09285774711658186
Position 412: 0.07714563106316877
Position 1515: 0.05822611014713444
Position 783: 0.056517700824662294
Position 1035: 0.014083771992591915
Position 312: 0.009017261255223934
Position 1010: 0.005401404847864337
Position 2141: 0.0037933444858942993
Position 1997: 0.003445362389611109
Position 526: 0.0013411098267947467
Position 298: 0.000721259717888969
Position 134: 0.0006468560774566589
Position 619: 0.0005513845372396679
Position 811: 0.0005499717421373651
Position 130: 0.0004503788721457892
Position 484: 0.00032634237025443874
Position 1014: 0.00029279831545862795
Position 2051: 0.00019846733295104181
Position 258: 0.00019532124608623232
Position 1193: 0.00019475429683958346
Position 555: 0.0001659698995034967
Position 1937: 0.00014051873071832213
Position 585: 0.00010985960910936679
Position 375: 8.486673130446552e-05
Position 1420: 5.851471339306744e-05
Position 1085: 5.183871127555035e-05
Position 199: 4.578074329751838e-05
Position 917: 4.5650302287933005e-05
Position 1123: 1.811762677636525e-05
Position 1261: 5.675011614305909e-06
