Gene = Papss
index = 1359
Annotated 5SS: [ 2311  3106 13200 15048]
Annotated 3SS: [ 2876 13084 13521 15111]
SMsplice 5SS: [  338 13200 15048]
SMsplice 3SS: [13084 13521 15111]
top_k =  100
Partition function (log Z): -2.0527951262974304

Sorted 5' Splice Sites (High to Low Probability):
Position 338: 0.9973408909515512
Position 15048: 0.9940954564576773
Position 2311: 0.6496021663598716
Position 3106: 0.5259495696816511
Position 10030: 0.46056600390082625
Position 2984: 0.13729720111148133
Position 2502: 0.09939308578372555
Position 994: 0.09080771447989125
Position 3655: 0.04622812814033018
Position 2353: 0.045877675079649065
Position 136: 0.03842193003426861
Position 2735: 0.035278073396254814
Position 2979: 0.014694692982285634
Position 151: 0.012882096899749288
Position 1654: 0.011038131139287652
Position 2658: 0.01077825440188549
Position 12: 0.007589214672223877
Position 1348: 0.007545568478870552
Position 3305: 0.005025340341075217
Position 20: 0.002959691685654671
Position 259: 0.0008889729343876967
Position 353: 0.00041857107214641565
Position 455: 0.00030578857773782105
Position 203: 0.00013014346892060684
Position 4: 7.895883457350794e-05
Position 37: 5.856078143566744e-05
Position 6: 4.4036241482363236e-05
Position 54: 3.381744189076076e-05
Position 419: 2.9380334428310023e-05
Position 160: 1.4116641092514785e-05
Position 342: 5.112761308944878e-08
Position 327: 3.526707393179337e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13521: 0.9999953948084587
Position 15111: 0.9940954564576775
Position 2876: 0.529396444212367
Position 9852: 0.46057060383204407
Position 2246: 0.30705418302702514
Position 413: 0.1917473870861577
Position 2595: 0.18679151524358123
Position 516: 0.12099980354089811
Position 2408: 0.09139940146340604
Position 1402: 0.05416514274784778
Position 218: 0.039929512554807346
Position 3172: 0.02808314482049272
Position 1516: 0.02455387737283117
Position 3347: 0.023170327492418354
Position 2005: 0.02278118061573723
Position 1469: 0.014850144606816721
Position 710: 0.01371578237128375
Position 1848: 0.01306660855679851
Position 1056: 0.009911061356493367
Position 74: 0.009402678857018948
Position 1967: 0.008547422645960692
Position 241: 0.007096073682342674
Position 482: 0.006444657909034368
Position 1712: 0.005992602641771257
Position 1885: 0.005888035832438872
Position 1236: 0.005188142909952017
Position 1707: 0.005045528497516395
Position 1021: 0.0041567521504975585
Position 203: 0.003259552041819562
Position 524: 0.001568710134148825
Position 761: 0.0014317703722655168
Position 443: 0.0014138605744012415
Position 859: 0.0010803880105143084
Position 862: 0.0007541835268246944
Position 921: 0.0005537237467471526
Position 90: 0.00044735072078151466
Position 136: 0.00031379286078011626
Position 272: 0.0002389239440164432
Position 82: 9.319518167748788e-05
Position 98: 8.219830629917278e-05
Position 244: 5.649157337859603e-05
Position 803: 3.106894542814951e-05
Position 103: 4.691103991695361e-06
Position 282: 2.822990645773362e-06
Position 140: 1.1963602744250496e-06
Position 318: 5.310133232960968e-07
