Gene = Gsc
index = 1203
Annotated 5SS: [1098 2414]
Annotated 3SS: [ 2051 10239]
SMsplice 5SS: [1098 2414]
SMsplice 3SS: [ 2051 10239]
top_k =  100
Partition function (log Z): -4.092131825959153

Sorted 5' Splice Sites (High to Low Probability):
Position 1098: 0.9898339667815489
Position 2414: 0.9712286906914497
Position 6856: 0.3066900178125464
Position 1823: 0.11039103868001011
Position 5290: 0.1096288653279356
Position 10796: 0.08280280653254575
Position 6868: 0.05402752386127219
Position 3566: 0.05021842076536283
Position 6692: 0.03537599865083329
Position 90: 0.03132339282268671
Position 3573: 0.02279903854259035
Position 2132: 0.02077841016837457
Position 1872: 0.012893126868580478
Position 4539: 0.010895336810308055
Position 1457: 0.008729944633990195
Position 10580: 0.008462629867607395
Position 6883: 0.00786988101437648
Position 7414: 0.006737645016822095
Position 1765: 0.005626009665760681
Position 915: 0.004400677492809606
Position 741: 0.003197999074199019
Position 208: 0.002935207582702409
Position 482: 0.0028648875143626952
Position 3384: 0.002346554154759333
Position 1906: 0.0019419825867228097
Position 416: 0.0011964315438213616
Position 736: 0.0008927973347428529
Position 4586: 0.00046667305180542537
Position 1192: 0.0004435826227677559
Position 231: 0.0004391161774388231
Position 661: 0.00025982994625096213
Position 909: 0.00025829591615466485
Position 705: 0.0002366654247287358
Position 108: 0.00020425657058008458
Position 3404: 0.00015664968799827385
Position 2968: 0.0001397740733917307
Position 103: 0.00012998305548836002
Position 2918: 0.0001061663616163693
Position 147: 2.3088045834072336e-05
Position 1718: 5.452615255668596e-07
Position 2451: 2.846352898696437e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.9986081110373809
Position 2051: 0.9219576336301982
Position 6562: 0.32354974071484544
Position 1265: 0.10576600022326679
Position 10846: 0.04161378669100272
Position 10859: 0.04118901984154302
Position 3447: 0.04106902034506579
Position 5132: 0.04034041651158725
Position 4382: 0.0341309270793073
Position 1671: 0.031558535493583596
Position 5175: 0.031285150680099495
Position 6763: 0.02822916311749089
Position 3340: 0.025785479321466055
Position 6356: 0.025253011489332712
Position 6730: 0.024870682372002188
Position 1399: 0.020118439004398195
Position 2017: 0.019379398539896703
Position 4788: 0.015353185188878056
Position 6617: 0.010038814846750668
Position 807: 0.009433533054695313
Position 1282: 0.00909783230034967
Position 10631: 0.008462629867607395
Position 829: 0.007372610497354007
Position 3481: 0.00714781731381505
Position 1269: 0.005918326097097916
Position 285: 0.0055382976292665306
Position 966: 0.004354849810216078
Position 1630: 0.004168199595135824
Position 972: 0.0034498930520971242
Position 293: 0.002883344595155007
Position 1876: 0.0028545229834936107
Position 1618: 0.002471656927894456
Position 1000: 0.0020613700890681685
Position 304: 0.0014613605387865912
Position 147: 0.0013633567745110731
Position 256: 0.0013611518955927743
Position 1927: 0.0011229194567454759
Position 2119: 0.001074325448356855
Position 1160: 0.0008466834897694214
Position 1200: 0.0008374865806236773
Position 2518: 0.0008371463823204442
Position 1301: 0.0007892211341703661
Position 3345: 0.0007669677595736775
Position 161: 0.0006949307569233411
Position 366: 0.0005746252294698756
Position 547: 0.0005367166029014013
Position 631: 0.000532769316520526
Position 522: 0.00033022203923399395
Position 213: 0.0002241900765433894
Position 1802: 8.973109210112248e-05
Position 2700: 7.623450518794423e-05
Position 2796: 4.3448104277187574e-05
Position 2757: 2.6776253600906624e-05
Position 2589: 2.0865316919977394e-05
Position 2495: 2.063781126795993e-05
Position 4606: 4.36201238429558e-06
Position 661: 2.0261871561578355e-06
Position 394: 1.8953457476355884e-06
Position 332: 1.648898013414793e-06
Position 220: 1.093679547763645e-06
