Gene = mop
index = 1792
Annotated 5SS: [ 218 1372 4381 5440 5633 5875 6118 6293]
Annotated 3SS: [ 621 1437 4446 5503 5692 5929 6172 6350]
SMsplice 5SS: [ 218 1372 1657 4381 5440 5633 5875 6118 6293]
SMsplice 3SS: [ 621 1437 4215 4446 5503 5692 5929 6172 6350]
top_k =  100
Partition function (log Z): 27.885120670175436

Sorted 5' Splice Sites (High to Low Probability):
Position 5440: 0.9997110541364198
Position 4381: 0.9995398157620679
Position 6293: 0.9985277876552128
Position 1372: 0.9975357722748859
Position 5633: 0.9973698745351608
Position 5875: 0.9628690616955384
Position 6118: 0.9560362294236849
Position 218: 0.7902601002502383
Position 3574: 0.4204979966953458
Position 1657: 0.326408861541816
Position 1763: 0.30461840596729595
Position 2480: 0.30277322544072
Position 3395: 0.21323430812668592
Position 2173: 0.17549542582852953
Position 53: 0.08597855850926422
Position 507: 0.05009893005257265
Position 498: 0.03182491712062047
Position 6460: 0.03050035909829604
Position 6072: 0.028298187552536127
Position 478: 0.020345025706818034
Position 1072: 0.013920910668562242
Position 3765: 0.013731175803840813
Position 1266: 0.013046110153163424
Position 1625: 0.007295029452733904
Position 291: 0.004367986393460864
Position 6124: 0.003255943725074368
Position 502: 0.0030007549804311247
Position 4561: 0.0027557402820129707
Position 5863: 0.0025300981033877555
Position 232: 0.0023876854229108145
Position 6499: 0.0023757296041136216
Position 5768: 0.0021514724584476173
Position 5637: 0.0018923964763180405
Position 6113: 0.0018291844445733772
Position 1357: 0.001556769777248373
Position 1767: 0.0013630262272922682
Position 1534: 0.0013184699696887018
Position 1531: 0.001314409597408782
Position 326: 0.0012352971588616424
Position 6280: 0.0010888759750261707
Position 2111: 0.001083739784175453
Position 120: 0.000890757665738714
Position 6512: 0.0007364346552541193
Position 308: 0.0006881783185638994
Position 730: 0.0006189391704538114
Position 84: 0.0005319852426600164
Position 6140: 0.00042731389844636875
Position 166: 0.00042157857829217606
Position 4409: 0.00034221983879860615
Position 246: 0.00029759966354491905
Position 918: 0.00028828855843326126
Position 5609: 0.0002351207336258942
Position 437: 0.0001998450240916357
Position 397: 0.00019785778062861295
Position 1591: 0.00019008830270849796
Position 5606: 0.0001812207564980783
Position 1057: 0.00015697005999237365
Position 5794: 0.00012613284474734756
Position 1248: 0.00011701457657141389
Position 443: 0.00011299398079098514
Position 143: 0.0001022884880612818
Position 847: 7.238908755530497e-05
Position 1340: 6.0617421707346315e-05
Position 4885: 3.2092142825251006e-05
Position 1572: 7.497487731331528e-06
Position 41: 3.914122381120346e-06
Position 88: 1.941699161390648e-06
Position 1231: 1.5425590575699823e-06
Position 1270: 1.3109233096927999e-06
Position 1018: 1.0920122999520597e-06
Position 1165: 9.814434232685614e-07
Position 1150: 8.555427241081812e-07
Position 183: 5.379214460356236e-07
Position 75: 5.211084327937817e-07
Position 4220: 4.979777144463709e-07
Position 1636: 4.6148196243953847e-07
Position 6259: 4.195005617059753e-07
Position 5753: 3.929254073710234e-07
Position 6076: 5.209810654952497e-08
Position 1473: 1.824564305232164e-08
Position 5587: 1.2044037245076199e-08
Position 150: 1.0699262937576279e-08
Position 5596: 1.0656610295822768e-08
Position 446: 9.734159546003262e-09
Position 424: 4.534809334736091e-09
Position 922: 3.0827966746478356e-09
Position 86: 1.8491720528766806e-09
Position 5389: 9.796381063566423e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1437: 0.9999151011857875
Position 6350: 0.9923709071976765
Position 4446: 0.9902357246883063
Position 5692: 0.9874099739713316
Position 621: 0.9798247531637978
Position 5929: 0.97869268124417
Position 6172: 0.9782553416410836
Position 5503: 0.9290401374994028
Position 2267: 0.4443544724169752
Position 3651: 0.3132493128430418
Position 4215: 0.3057264998253069
Position 3954: 0.26121068979918255
Position 3457: 0.23920131326783534
Position 3478: 0.15053719478813707
Position 5542: 0.0698868711075095
Position 3211: 0.04681601520277161
Position 6539: 0.022820892913777084
Position 1317: 0.012762948945573897
Position 1127: 0.01233570958361955
Position 6207: 0.010268317738073313
Position 4470: 0.009441627021598951
Position 112: 0.006953396221444934
Position 6379: 0.006508229253132485
Position 6580: 0.005739510144490911
Position 6575: 0.004323067539717442
Position 2544: 0.0033955569321320028
Position 4628: 0.0027557367299530415
Position 2237: 0.002435013370339255
Position 99: 0.002026049544378183
Position 783: 0.0013393971395130983
Position 6224: 0.0013132806422589188
Position 2887: 0.0011422459479019868
Position 1615: 0.0009738054446132556
Position 972: 0.0009247971410808038
Position 5937: 0.0009120103846562364
Position 646: 0.0007543314159763224
Position 6391: 0.0007479178099656033
Position 6601: 0.0007290527596784012
Position 415: 0.0006879122429948591
Position 652: 0.0006868994762316329
Position 1150: 0.0005746314102612826
Position 5551: 0.000540661653013776
Position 1207: 0.0005400132065484962
Position 5717: 0.0003731283608002553
Position 1936: 0.0002556422112213987
Position 5511: 0.0002434842343810039
Position 1161: 0.00022388675960554507
Position 753: 0.00022376219785106042
Position 4483: 0.00020559972411534282
Position 833: 0.00020331357997120143
Position 699: 0.00013395656172804978
Position 1713: 0.00011049346829249766
Position 909: 7.045705419717802e-05
Position 139: 5.559071626937264e-05
Position 1697: 8.357638989982571e-06
Position 120: 7.042957526222159e-06
Position 1517: 3.3321015860989562e-09
