Gene = LSm-4
index = 1248
Annotated 5SS: [ 375  593 1211 1313 1474]
Annotated 3SS: [ 448  652 1270 1374 1646]
SMsplice 5SS: [ 375  593 1211 1313 1474]
SMsplice 3SS: [ 448  652 1270 1374 1646]
top_k =  100
Partition function (log Z): 10.046871618705552

Sorted 5' Splice Sites (High to Low Probability):
Position 593: 0.999329452760368
Position 375: 0.9948759154190394
Position 1211: 0.9746399573938739
Position 1474: 0.8854481413643839
Position 1313: 0.7540317548026388
Position 1494: 0.03894763291545463
Position 1417: 0.02238775121899793
Position 27: 0.007689830076035442
Position 750: 0.006970348194829611
Position 245: 0.00470075149660841
Position 1231: 0.003436498389402894
Position 1579: 0.0032262096774644355
Position 1013: 0.003033063746397585
Position 15: 0.001645748176313662
Position 803: 0.00163493858116628
Position 922: 0.0015575626611704337
Position 1549: 0.001527812254449833
Position 1504: 0.0012268276211942445
Position 1032: 0.0005665722041683014
Position 1456: 0.0005255459518442466
Position 103: 0.0004343712538292146
Position 1498: 0.0004012280706618849
Position 597: 0.0003737044831398008
Position 395: 0.00035634952519692566
Position 58: 0.0003093711104118364
Position 379: 0.0002959457590672022
Position 1320: 0.00022301844321786474
Position 168: 0.00020955892214304765
Position 844: 0.0001339254297640756
Position 43: 9.942088891371426e-05
Position 1149: 9.47847280320434e-05
Position 208: 8.756106619888424e-05
Position 849: 8.012509151601282e-05
Position 1184: 7.000243008849275e-05
Position 740: 6.761328454514944e-05
Position 269: 5.636104511558994e-05
Position 195: 5.1266419226984236e-05
Position 31: 4.8081452973022816e-05
Position 819: 3.093286705137605e-05
Position 788: 2.808294508931253e-05
Position 141: 2.7379800239484104e-05
Position 201: 2.3935586787013433e-05
Position 331: 1.2981316448953187e-05
Position 37: 9.313085548171613e-06
Position 356: 8.964423983532882e-06
Position 166: 5.25723526821276e-06
Position 72: 3.191583911543457e-06
Position 101: 2.895426051216794e-06
Position 328: 2.305004331799959e-06
Position 557: 6.070763330010409e-08
Position 551: 2.1790593673011778e-08
Position 543: 5.9468178213833534e-09
Position 504: 8.89939589410995e-10
Position 541: 8.77868155251681e-10
Position 78: 2.812853177624886e-11
Position 147: 4.103508212269315e-12
Position 152: 1.0422522841895275e-12
Position 286: 4.123984298912451e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 448: 0.9887854790505751
Position 652: 0.9742761795597096
Position 1270: 0.9622241699232091
Position 1646: 0.9397853260213587
Position 1374: 0.7511012253048849
Position 1518: 0.0184197951306756
Position 681: 0.016784179707108583
Position 83: 0.008942728795162494
Position 978: 0.007984408822094268
Position 1295: 0.007786073743255319
Position 1586: 0.007092322512205095
Position 314: 0.005644332212079674
Position 456: 0.0036818860153633513
Position 788: 0.002855661469633256
Position 1097: 0.00247974060035992
Position 900: 0.0018995350709481865
Position 695: 0.0015160413046311464
Position 1080: 0.0014801607939972472
Position 849: 0.0013725890895855677
Position 459: 0.0012701032672341828
Position 483: 0.0010727656495616424
Position 723: 0.0009542929409155852
Position 1149: 0.0008789295006918955
Position 166: 0.0003320243112852795
Position 525: 0.00029235732439005007
Position 1023: 0.0002539371305157319
Position 471: 0.0002499359082162028
Position 501: 0.00023894308249959093
Position 984: 0.00022922539698961975
Position 1116: 0.0001785738206505517
Position 98: 0.00015841505398429397
Position 910: 0.0001344257396418163
Position 195: 0.00012201385893251782
Position 1300: 0.00010709049251844514
Position 1340: 9.522513046269385e-05
Position 707: 7.262294359143862e-05
Position 1817: 7.250329721089831e-05
Position 141: 6.458363666104333e-05
Position 192: 1.9471518895628627e-05
Position 324: 1.930049768757826e-05
Position 101: 9.11823791545486e-06
Position 108: 7.2161689787558485e-06
Position 557: 3.0695174609914866e-06
Position 515: 2.139338844827334e-06
Position 1421: 2.1493811013729236e-07
