Gene = Cdc37
index = 1062
Annotated 5SS: [ 341  605 1446]
Annotated 3SS: [ 400  785 1509]
SMsplice 5SS: [ 341  605 1446]
SMsplice 3SS: [ 400  785 1509]
top_k =  100
Partition function (log Z): 4.931392154809586

Sorted 5' Splice Sites (High to Low Probability):
Position 605: 0.9965057850709904
Position 1446: 0.995989129692651
Position 341: 0.7296180822389966
Position 159: 0.08850492847107383
Position 1037: 0.033021749108632634
Position 1825: 0.012580813113936662
Position 76: 0.011150432982284197
Position 178: 0.004582667810723664
Position 1456: 0.0017181238680953948
Position 372: 0.001594291410298324
Position 99: 0.0014658216484554568
Position 53: 0.0010689150443552848
Position 1080: 0.0009646865947693775
Position 47: 0.0008377036885330487
Position 1759: 0.000688058364772442
Position 61: 0.0006540128306587338
Position 1187: 0.0005831252470710005
Position 1793: 0.0005253290335588448
Position 1450: 0.00036795661454927417
Position 657: 0.0003436046254107131
Position 64: 0.00031257721651440615
Position 1466: 0.0003092805310531416
Position 1652: 0.00026178433282836934
Position 67: 0.00023857818988011917
Position 609: 0.0002272756150505685
Position 357: 0.00018818006043967348
Position 1727: 0.00015850718600794305
Position 1408: 0.00011651707406565835
Position 27: 0.0001027178709833358
Position 325: 6.944761248524046e-05
Position 1774: 3.439371594579038e-05
Position 202: 2.629176712335225e-05
Position 1627: 2.628260021164865e-05
Position 117: 2.286465331309003e-05
Position 1604: 7.802677060874663e-06
Position 1405: 8.56490816236709e-07
Position 637: 5.935674637812744e-07
Position 1425: 4.826617642489383e-07
Position 912: 1.6416792688089678e-07
Position 10: 9.708871059219527e-09
Position 1019: 1.44913279422142e-09
Position 1055: 1.3474812824613275e-09
Position 1309: 1.1149645614394893e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1509: 0.99865141933468
Position 785: 0.993658670829446
Position 400: 0.6902649226784784
Position 218: 0.0666381580087521
Position 437: 0.04234595549200233
Position 1906: 0.01377958940239017
Position 1289: 0.013258335025454794
Position 146: 0.009174597443167317
Position 234: 0.008992705927853414
Position 1256: 0.00581076403364099
Position 265: 0.005548590174119423
Position 194: 0.0051207523986352204
Position 1187: 0.004982969105329138
Position 1331: 0.00361874581064569
Position 1091: 0.00297843993711577
Position 292: 0.0025473701460629137
Position 297: 0.002324701800887439
Position 1197: 0.0023164799535394355
Position 732: 0.002114076120220682
Position 469: 0.001709547750319736
Position 708: 0.0016950319566369223
Position 1262: 0.00153403740941569
Position 1240: 0.001246720531729071
Position 303: 0.0007182963440096991
Position 220: 0.0005955717715365322
Position 415: 0.0005908981695996434
Position 97: 0.0005608130429345915
Position 1317: 0.0005172790721799567
Position 1855: 0.0004540051009724494
Position 238: 0.00027736229723742783
Position 1518: 0.00023236513027154084
Position 1543: 0.00016946760010078004
Position 157: 0.00014522365589920145
Position 241: 0.0001428243295147748
Position 372: 5.770316686197238e-05
Position 1723: 3.650573953400645e-05
Position 1811: 3.061887959852322e-05
Position 1839: 1.4861080691842316e-05
Position 1859: 1.2706023619749674e-05
Position 789: 6.206957085099616e-07
Position 926: 1.2443724390961447e-07
Position 70: 1.4477493374776554e-10
Position 56: 1.1336602285565604e-10
Position 67: 1.5543353541515993e-12
