Gene = Atg3
index = 37
Annotated 5SS: [ 203  793 1052]
Annotated 3SS: [ 656  860 1105]
SMsplice 5SS: [ 203  793 1052]
SMsplice 3SS: [ 656  860 1105]
top_k =  100
Partition function (log Z): 7.637373172555485

Sorted 5' Splice Sites (High to Low Probability):
Position 793: 0.9996414728028017
Position 1052: 0.9980963080268456
Position 203: 0.9644641628048715
Position 1580: 0.07483025807572305
Position 496: 0.04645791845530209
Position 1447: 0.02128649256368588
Position 1323: 0.010484094410718185
Position 502: 0.008855840730698316
Position 1596: 0.007387967098199123
Position 426: 0.007169379070452679
Position 440: 0.0026781474419576208
Position 1348: 0.0018541101720487892
Position 253: 0.0009692679005733596
Position 210: 0.00041011077702970457
Position 529: 0.0002141367269148347
Position 1403: 0.00021059072523145367
Position 8: 0.00021004906597434794
Position 241: 0.00020396483603929923
Position 52: 0.00019332287449497294
Position 270: 0.00016613867039882364
Position 239: 0.00014052687144948
Position 272: 0.0001257799608724087
Position 46: 9.99100612774205e-05
Position 77: 8.059664052385826e-05
Position 797: 5.685638556716962e-05
Position 314: 2.6725666677506727e-05
Position 4: 1.9653210916997944e-05
Position 1375: 1.5348354580447038e-05
Position 467: 7.975458437961228e-06
Position 173: 6.0085248344388844e-06
Position 746: 4.840195754771727e-06
Position 1062: 4.255111824818475e-06
Position 957: 1.2863300567548788e-06
Position 1056: 5.244722722004894e-07
Position 966: 3.53190564151584e-07
Position 88: 2.5623908774749746e-07
Position 941: 1.2168951110957112e-07
Position 106: 8.52288863128131e-08
Position 96: 2.0083879788245497e-08
Position 971: 3.036316205656712e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 860: 0.9945568480734688
Position 656: 0.9930063428332541
Position 1105: 0.8991298968438198
Position 1645: 0.08519640182025724
Position 1124: 0.0686550384665211
Position 1514: 0.04018163747984519
Position 363: 0.03390591549890872
Position 1128: 0.008507233117111873
Position 1109: 0.004844821377505068
Position 913: 0.003285267027004697
Position 1420: 0.0025684634912946317
Position 678: 0.002421133633292714
Position 1384: 0.002012072350933625
Position 1444: 0.0019427233041390294
Position 910: 0.0010118432774728753
Position 306: 0.0006279108258214856
Position 865: 0.0005401331061166707
Position 268: 0.0005070517299233518
Position 412: 0.00048083237621442435
Position 585: 0.0003592958329571743
Position 1159: 0.00034988778028530057
Position 934: 0.0003214901979126336
Position 1780: 0.000293246984483573
Position 1755: 0.00027098957165701384
Position 477: 0.00021914374485885215
Position 593: 0.00021226722841180735
Position 293: 0.0002117609611870587
Position 1365: 0.0001723623415168909
Position 696: 0.00016134576142438006
Position 88: 0.00011416645406696338
Position 101: 0.000113426697751439
Position 1465: 4.497939761799091e-05
Position 527: 2.5060281497877502e-05
Position 119: 2.1892845234589916e-05
Position 94: 2.1544000308056998e-05
Position 311: 1.703813049965884e-05
Position 435: 1.5716415413460223e-05
Position 106: 1.5545570777114318e-05
Position 136: 1.4467542603487524e-05
Position 746: 8.167766854569726e-06
Position 157: 4.0214885572805545e-06
Position 1009: 3.018647552050524e-06
Position 931: 1.1342798182619188e-06
Position 446: 1.0297693443472948e-06
Position 1244: 2.354600937895126e-07
Position 1042: 5.815766427896674e-08
