Gene = nwk
index = 1827
Annotated 5SS: [  30  838 1143 1761 2929 3649 3984 5464 6435]
Annotated 3SS: [ 721  912 1232 2045 2990 3926 5437 5666 6533]
SMsplice 5SS: [ 838 1143 1761 2929 3160 3649 3984 5806 6007]
SMsplice 3SS: [ 912 1232 2045 2990 3263 3926 5666 5877 6069]
top_k =  100
Partition function (log Z): 26.096050375717155

Sorted 5' Splice Sites (High to Low Probability):
Position 3984: 0.9946455820628566
Position 1761: 0.9912235477889852
Position 3649: 0.9905916640186645
Position 2929: 0.975823633863062
Position 838: 0.9592813213239358
Position 5806: 0.9121266767762678
Position 3160: 0.6992649150210413
Position 6007: 0.6928106839492972
Position 1143: 0.6351125127940042
Position 1052: 0.4242261850022683
Position 5464: 0.1671524530212142
Position 4746: 0.1359717191196492
Position 30: 0.09719190374430187
Position 6391: 0.056047001095259924
Position 6030: 0.0453444239178754
Position 6387: 0.034647929965555206
Position 833: 0.029214978625074873
Position 4187: 0.025970207945107297
Position 304: 0.025099572647773797
Position 2933: 0.02403185288163453
Position 1147: 0.02015579605118673
Position 6384: 0.01831922543718674
Position 731: 0.010963790703390295
Position 1342: 0.010910535955288243
Position 3421: 0.010234272925846336
Position 6184: 0.010199043044333573
Position 4331: 0.010076379404718587
Position 354: 0.009479739600432453
Position 517: 0.00890340971229691
Position 1168: 0.00833577660426408
Position 1817: 0.006284253247200041
Position 105: 0.005526490619599629
Position 4566: 0.005283322301579626
Position 158: 0.0035238379429113867
Position 181: 0.0032374309651026965
Position 1309: 0.003102129816613908
Position 190: 0.002843021952301872
Position 554: 0.0027270000369349423
Position 5760: 0.0024253950461545363
Position 2734: 0.0023381629961228565
Position 156: 0.0012156304152819407
Position 449: 0.0009530748341737108
Position 1483: 0.0007900194961358028
Position 1929: 0.0007169142000892907
Position 4014: 0.0006862797849515504
Position 2511: 0.0005899024099750275
Position 4570: 0.0004347275445835339
Position 4568: 0.0004021293813750693
Position 281: 0.0003586050284270398
Position 3425: 0.00031170795718285
Position 167: 0.00022745995890769262
Position 3454: 0.0001863802118340688
Position 184: 0.00014102238681881977
Position 1767: 9.079980120884713e-05
Position 736: 7.486877514466622e-05
Position 2904: 6.741057512797071e-05
Position 3587: 4.464617295583077e-05
Position 6018: 1.798920255168844e-05
Position 1044: 1.556830264355754e-05
Position 4154: 1.4961666329115224e-05
Position 2221: 1.0760627531683073e-05
Position 2717: 6.9761083999594025e-06
Position 2212: 4.14019843436588e-06
Position 3039: 2.313991772611987e-06
Position 188: 1.3101716122375062e-06
Position 3065: 1.2662005512726818e-06
Position 268: 1.0402684883095093e-06
Position 1080: 5.967678032886966e-07
Position 169: 5.013323920548938e-07
Position 2539: 4.4211973896822324e-07
Position 75: 4.216018249822647e-07
Position 2127: 4.213234078332016e-07
Position 3216: 3.8468523241073464e-07
Position 3204: 3.808324277953885e-07
Position 7: 3.2038556988344736e-07
Position 10: 6.575423214418155e-08
Position 145: 1.0350287179744807e-08
Position 2423: 1.82137815958532e-12
Position 2196: 7.219851716514171e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2990: 0.9972956480479707
Position 3926: 0.9921848385622605
Position 2045: 0.9893435115046989
Position 912: 0.9650587010886552
Position 1232: 0.8831181207836
Position 5666: 0.8579584190446361
Position 3263: 0.5454369993148053
Position 6533: 0.47115699591557963
Position 5877: 0.4415073415874652
Position 6069: 0.433599739420116
Position 5880: 0.4007224225656169
Position 5641: 0.13545653757622964
Position 3228: 0.11310395384975903
Position 1111: 0.09102829490472443
Position 4387: 0.08423170079293403
Position 1563: 0.08296145092178235
Position 721: 0.07224151123457033
Position 4685: 0.06613393661323577
Position 375: 0.05727579282125577
Position 5075: 0.053487211003068344
Position 5262: 0.04559788206449866
Position 936: 0.02950703674883754
Position 4072: 0.02857746801154663
Position 3290: 0.02557291650338697
Position 4523: 0.025193634182904868
Position 4206: 0.01966689127961082
Position 1192: 0.016907531047657777
Position 4184: 0.01538965614440379
Position 1119: 0.01149793379213197
Position 703: 0.009511339790016497
Position 6567: 0.009291662043528954
Position 6707: 0.00878421729847007
Position 3233: 0.008184148140480855
Position 784: 0.0069229712371753
Position 5612: 0.006585043379136855
Position 6071: 0.006433324284837606
Position 75: 0.005711617604854139
Position 3543: 0.005375336106920359
Position 1404: 0.0052434834564416225
Position 2079: 0.004376440023315948
Position 606: 0.004327656702154647
Position 2053: 0.004070506314608455
Position 3820: 0.0037684668875741767
Position 3777: 0.0033722897590498387
Position 1407: 0.003118611658527356
Position 1566: 0.002839946992729816
Position 1160: 0.0028187023428517103
Position 2996: 0.002631328187486112
Position 3287: 0.0025997679762131648
Position 2798: 0.0023161780699363903
Position 954: 0.0018561822819791218
Position 4154: 0.0017761744539374895
Position 407: 0.0017579286340451568
Position 1985: 0.0015232728568947615
Position 803: 0.0014803917143180363
Position 255: 0.0014568360136688967
Position 86: 0.0009833528868977823
Position 358: 0.0008708593491455741
Position 1841: 0.0008524345876705003
Position 749: 0.0008357033711405977
Position 1806: 0.000824489503153531
Position 2633: 0.0005792591227892528
Position 3237: 0.000396957348540353
Position 3898: 0.00037237491858089415
Position 4712: 0.00036586733042957755
Position 1803: 0.0003326896816866917
Position 184: 0.0002846312882500969
Position 211: 0.0002738914877783576
Position 951: 0.0002711283366750168
Position 5897: 0.00022390356358722435
Position 5850: 0.00021876175527962656
Position 428: 0.00021787941734444503
