Gene = Oscillin
index = 1346
Annotated 5SS: [ 327  827 1015 1624]
Annotated 3SS: [ 721  886 1081 2357]
SMsplice 5SS: [  85  327  827 1015 1624]
SMsplice 3SS: [ 146  721  886 1081 2357]
top_k =  100
Partition function (log Z): 8.52477913035306

Sorted 5' Splice Sites (High to Low Probability):
Position 827: 0.9935653557611608
Position 1015: 0.9660414536880593
Position 85: 0.8359445027535075
Position 327: 0.7133163201074213
Position 1624: 0.6355385251332378
Position 671: 0.29199852088705686
Position 643: 0.1015542435270812
Position 2133: 0.08328426346832868
Position 1996: 0.03728654207252019
Position 1330: 0.029469924944044892
Position 1706: 0.02718922555864884
Position 1600: 0.025251731728006096
Position 1685: 0.01785249511606495
Position 1011: 0.017234256665442663
Position 75: 0.014943722394947548
Position 1677: 0.012647427454892212
Position 278: 0.01208448267971424
Position 1396: 0.011556060978407046
Position 1511: 0.0112963547390826
Position 1991: 0.009274963113537496
Position 1007: 0.008550023909248795
Position 1450: 0.007128496890161794
Position 2029: 0.005839504883793623
Position 969: 0.0046680955734246556
Position 1787: 0.004538843521819524
Position 980: 0.0033183677266591565
Position 20: 0.00319944184643386
Position 1712: 0.00244896614215998
Position 1695: 0.002401016008467359
Position 1784: 0.0022188974417766006
Position 1531: 0.0017828043070200166
Position 1708: 0.0016837942325003419
Position 648: 0.0006237592200924122
Position 1262: 0.0005526017126034026
Position 42: 0.00026361920474977696
Position 339: 0.0002601679671174396
Position 14: 5.7982192624175685e-05
Position 48: 4.55337139363514e-05
Position 817: 3.8606974847853363e-05
Position 261: 3.797011522433939e-05
Position 454: 3.5116852162175284e-05
Position 539: 3.2919559314361666e-05
Position 389: 3.1577963752011504e-05
Position 984: 1.804230314032162e-05
Position 24: 2.661399657869231e-06
Position 770: 2.3484289799463705e-07
Position 932: 2.052275880733924e-07
Position 762: 7.707811938647e-08
Position 222: 3.323178082338549e-08
Position 370: 1.2256253055195345e-11
Position 194: 2.109544010178711e-12
Position 331: 2.1049851035146895e-12
Position 786: 9.346936538807538e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1081: 0.9924538246022371
Position 886: 0.9918176799781503
Position 721: 0.98735712422588
Position 2357: 0.8944756887443611
Position 146: 0.847021173600813
Position 389: 0.05950313486865587
Position 1930: 0.035548864978460853
Position 471: 0.030547080436420213
Position 401: 0.01299044076886128
Position 579: 0.007033335642970725
Position 639: 0.006957678028001412
Position 216: 0.0054555609389162025
Position 370: 0.004906079479674703
Position 754: 0.0037564373427550887
Position 454: 0.0033097520351618374
Position 1407: 0.0027937626764137553
Position 326: 0.002667052097744197
Position 872: 0.0021432306539507433
Position 2288: 0.0019081587357322998
Position 1749: 0.0010792054707940632
Position 492: 0.0007888010546836117
Position 590: 0.000608401709916307
Position 656: 0.00039716870952485677
Position 1851: 0.0003768132938047359
Position 2381: 0.00035735487708231644
Position 171: 0.0002952311876689805
Position 1693: 0.0002462039207522061
Position 812: 0.00014358920799484082
Position 675: 5.186369503213601e-05
Position 222: 3.603864700233979e-05
Position 980: 2.8090984538638255e-05
Position 226: 1.7961926916311063e-05
Position 962: 1.750795885814584e-05
Position 84: 1.4314151459735726e-05
Position 1043: 2.5621474356389934e-06
Position 301: 1.0578977721546367e-06
Position 229: 8.121408360313256e-07
Position 246: 2.4106185141143896e-07
Position 258: 2.2413792509013183e-07
Position 298: 1.0052374718162294e-07
Position 75: 9.607524953658191e-08
Position 255: 1.879288206381091e-08
Position 261: 1.542275217481438e-08
