Gene = M6
index = 1254
Annotated 5SS: [ 416 3399 3762]
Annotated 3SS: [3238 3456 3817]
SMsplice 5SS: [ 839 1094 3399 3762]
SMsplice 3SS: [ 897 3238 3456 3817]
top_k =  100
Partition function (log Z): 4.9061466885754585

Sorted 5' Splice Sites (High to Low Probability):
Position 3399: 0.9999988159528989
Position 3762: 0.9831352173012268
Position 1094: 0.9190714795064242
Position 1984: 0.6768409091288403
Position 839: 0.6560161957253432
Position 416: 0.3034009704728265
Position 1411: 0.2859362439410295
Position 2429: 0.1668316900635653
Position 260: 0.07540005500746348
Position 481: 0.06126563350184658
Position 801: 0.04373904854727756
Position 622: 0.019599673652112647
Position 3590: 0.01851516017792919
Position 1955: 0.016135517189925105
Position 1453: 0.013245695609271128
Position 4732: 0.006849856615361444
Position 1359: 0.006735524356239332
Position 652: 0.004771680032266249
Position 266: 0.004094250844337368
Position 4419: 0.003678847313179583
Position 4798: 0.0035237686669472167
Position 3594: 0.003228270933051772
Position 250: 0.003024155941071147
Position 455: 0.0029136262389480947
Position 3916: 0.002841818590184151
Position 1013: 0.002147373584033563
Position 4211: 0.0017736289422522096
Position 1423: 0.0016127061533479214
Position 1436: 0.0015744911873166608
Position 270: 0.0011730936551644833
Position 1405: 0.001055990572531426
Position 399: 0.0007494182202596652
Position 3566: 0.0005700019016319528
Position 3607: 0.0005618219009973348
Position 4722: 0.0004140976562836782
Position 276: 0.00024643002127169644
Position 3674: 1.7390456864309643e-05
Position 3870: 1.4985019982686612e-05
Position 274: 1.017478918324015e-05
Position 268: 6.838977397731051e-06
Position 4065: 5.363331736468849e-06
Position 115: 4.775576513592711e-06
Position 126: 4.348711134184263e-06
Position 163: 1.7880012557026533e-06
Position 22: 1.2137242085996683e-06
Position 3722: 1.1995953838737187e-06
Position 234: 9.765216490614583e-07
Position 189: 7.324410436780699e-07
Position 241: 6.691212183257576e-07
Position 129: 6.478021161137302e-07
Position 14: 3.221800605169351e-07
Position 20: 2.5724997691874236e-07
Position 52: 1.1610936537456326e-07
Position 86: 1.115796514756734e-07
Position 211: 8.206752244547553e-08
Position 3654: 3.588134983256787e-10
Position 3712: 2.450700497578014e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3456: 0.999999682108348
Position 3817: 0.992387810425256
Position 3238: 0.9662634562863802
Position 897: 0.856264448703986
Position 1157: 0.45422382339349554
Position 1786: 0.27343034230005814
Position 1835: 0.1469006899634721
Position 1530: 0.0760559416409322
Position 685: 0.07580784335100445
Position 335: 0.06867025755072362
Position 918: 0.05938488424351952
Position 2215: 0.03725471660268896
Position 2225: 0.03626333906692703
Position 2135: 0.03325450184317462
Position 1457: 0.03291169780499705
Position 691: 0.02433191844050913
Position 1309: 0.02159494321370127
Position 3171: 0.0209663131991318
Position 1795: 0.01691637939145519
Position 2022: 0.016135517189925102
Position 933: 0.015786820771232262
Position 3677: 0.013109401242837606
Position 478: 0.01267779685506457
Position 4882: 0.006197605818914882
Position 4856: 0.00459011711967746
Position 2718: 0.0045645138834719875
Position 4309: 0.004102906250133704
Position 340: 0.0037604292692551976
Position 4488: 0.003678847313179583
Position 1340: 0.0027479420374928744
Position 610: 0.002356633122400098
Position 1076: 0.0023100016857288334
Position 558: 0.0022197949475333345
Position 626: 0.002036385223484047
Position 2835: 0.001790763516943822
Position 1481: 0.0005455321289048401
Position 3962: 0.0005328896340218107
Position 3654: 0.0005321690945272463
Position 358: 0.000147976653167703
Position 307: 1.9520696579635007e-05
Position 300: 1.859898056708068e-05
