Gene = RpL37A
index = 1444
Annotated 5SS: [ 74 201 399]
Annotated 3SS: [145 269 651]
SMsplice 5SS: [ 74 201 399]
SMsplice 3SS: [145 269 651]
top_k =  100
Partition function (log Z): 4.988458843398049

Sorted 5' Splice Sites (High to Low Probability):
Position 399: 0.9938019076330767
Position 74: 0.9839698480168672
Position 201: 0.9393337378961966
Position 795: 0.03634640827139272
Position 301: 0.0016011947304722695
Position 463: 0.001097921535204532
Position 80: 0.0010397871224840393
Position 892: 0.0009148909082415712
Position 334: 0.0008763328648444951
Position 288: 0.0005670769615318426
Position 531: 0.00041101052130496806
Position 766: 0.00039181705483466825
Position 889: 0.00029322409001707563
Position 374: 0.000204001903873425
Position 10: 0.00020133576695956107
Position 859: 0.00012681974300761447
Position 78: 0.00011514700109249429
Position 947: 6.844076804740957e-05
Position 754: 6.260380047251749e-05
Position 779: 5.955253907637436e-05
Position 310: 5.637766049720581e-05
Position 484: 5.4014779642959175e-05
Position 957: 4.73745894798274e-05
Position 770: 3.7571363153220226e-05
Position 729: 2.6697505428846086e-05
Position 171: 1.9238938031546597e-05
Position 90: 1.898423198196848e-05
Position 912: 1.8082018108414457e-05
Position 63: 1.5960733517448024e-05
Position 72: 1.0994891990289808e-05
Position 100: 1.047860207003134e-05
Position 21: 3.030384524017326e-06
Position 297: 1.3757814413524654e-06
Position 34: 1.368109460588995e-06
Position 342: 1.1769553908298455e-06
Position 436: 1.0308496171820513e-06
Position 473: 6.135483054436839e-07
Position 403: 4.997600061330799e-07
Position 322: 4.3012187905248134e-07
Position 138: 1.6971264260658523e-08
Position 169: 5.799189652824018e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 651: 0.9956652722810929
Position 145: 0.9754734197086139
Position 269: 0.9482964752079072
Position 947: 0.016012575555385194
Position 853: 0.013818822932008085
Position 862: 0.0072676925044428235
Position 1030: 0.0012311030126787993
Position 597: 0.001206838585333596
Position 581: 0.0009878742859938646
Position 193: 0.0005417736493324945
Position 612: 0.0005344237522935891
Position 600: 0.0002767815811356324
Position 1083: 0.0002456026313095039
Position 275: 6.375630104770253e-05
Position 663: 4.856517563944105e-05
Position 370: 4.186474579080576e-05
Position 449: 3.9333840818157556e-05
Position 338: 3.322303053150572e-05
Position 365: 2.1935090168013107e-05
Position 625: 9.965282665836186e-07
Position 78: 3.731036568770265e-08
Position 287: 9.741337087986155e-09
Position 350: 5.3215610338256574e-11
