Gene = Galt
index = 1180
Annotated 5SS: [363 673 948]
Annotated 3SS: [ 502  741 1024]
SMsplice 5SS: [363 673 948]
SMsplice 3SS: [ 502  741 1024]
top_k =  100
Partition function (log Z): 0.15105856310222496

Sorted 5' Splice Sites (High to Low Probability):
Position 948: 0.9919362225980611
Position 363: 0.9606830756355078
Position 673: 0.9377273290086799
Position 1283: 0.013198920703653498
Position 99: 0.008631889314650067
Position 264: 0.00401921217302232
Position 454: 0.0027324671899702645
Position 367: 0.0017713995488523216
Position 966: 0.0015931334768854149
Position 1064: 0.0015337466416911524
Position 1578: 0.001097450512182247
Position 1695: 0.0009107652253524745
Position 246: 0.0009042377922780448
Position 349: 0.0008393842550005053
Position 1237: 0.0005669903530043895
Position 136: 0.0004393955885394422
Position 952: 0.00036042685283224624
Position 378: 0.0003255318844365562
Position 1058: 0.0003225477225083723
Position 360: 0.00028866097698187495
Position 1421: 0.0002843387045411183
Position 440: 0.0002791867529473577
Position 418: 0.00027505137683481434
Position 295: 0.00019640750759893284
Position 459: 0.0001618058647033379
Position 1293: 0.00015039642580482726
Position 284: 0.00010820644104073616
Position 652: 9.93844458927262e-05
Position 315: 8.750216525311295e-05
Position 402: 7.574624629389994e-05
Position 1640: 5.842172023769915e-05
Position 16: 5.160125276790527e-05
Position 584: 2.498284021946598e-05
Position 425: 2.2937919248406874e-05
Position 1679: 2.228369168319074e-05
Position 331: 1.0007650276688993e-05
Position 934: 3.103442376653735e-07
Position 1571: 2.441706478592954e-07
Position 1068: 2.2061791926602025e-07
Position 871: 1.783857101715403e-07
Position 931: 1.7351450251737998e-07
Position 876: 1.3996036137308575e-07
Position 917: 1.0732681414970092e-07
Position 298: 1.5094922051305714e-08
Position 802: 4.980280857275885e-09
Position 805: 2.2985807158982703e-09
Position 837: 2.0194512472909414e-09
Position 937: 1.8700789515396117e-09
Position 66: 4.784765607520326e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.993331031260947
Position 502: 0.9623722125482427
Position 741: 0.9172480115958308
Position 440: 0.013424590878783135
Position 843: 0.011716858012406317
Position 1374: 0.008699705645709117
Position 777: 0.005318883747788278
Position 1130: 0.004196885910154834
Position 1439: 0.003847296847530743
Position 172: 0.002875641413195503
Position 1628: 0.0016294232346139254
Position 550: 0.0010931046107630947
Position 1757: 0.0009624665563073412
Position 847: 0.0009243580977020565
Position 1352: 0.0008302599337500871
Position 1073: 0.0005833529655156097
Position 1406: 0.0005303427925672836
Position 263: 0.00038964698708110674
Position 1507: 0.00035909329053001953
Position 1033: 0.0003030934672136966
Position 231: 0.0001692269528312533
Position 193: 0.00013977272339791205
Position 1379: 0.00012933455777981977
Position 759: 0.0001076177851146391
Position 196: 0.00010509106186723281
Position 162: 8.060381134030917e-05
Position 234: 7.135541994732916e-05
Position 1704: 5.842172023769915e-05
Position 709: 5.392397250288736e-05
Position 588: 4.9313137423027155e-05
Position 298: 3.422005399543915e-05
Position 591: 2.3241013426931936e-05
Position 97: 1.9884257385654925e-05
Position 202: 1.912044677847394e-05
Position 917: 1.4380781390503604e-05
Position 504: 1.3863365731863347e-05
Position 240: 1.3007269284670201e-05
Position 922: 1.2854466030499433e-05
Position 349: 1.2663912381605502e-05
Position 402: 8.749424587957331e-06
Position 325: 5.0009985767423515e-06
Position 295: 4.027174663307851e-06
Position 594: 3.930730387096446e-06
Position 205: 2.6447437860826413e-06
Position 148: 2.0297492263711346e-06
Position 331: 1.0644126522620492e-06
Position 1051: 8.392065262671969e-07
Position 145: 6.144903230761746e-09
