Gene = AstCC
index = 32
Annotated 5SS: [ 419 1063 1210]
Annotated 3SS: [ 881 1123 1283]
SMsplice 5SS: [ 419 1063 1210]
SMsplice 3SS: [ 881 1123 1283]
top_k =  100
Partition function (log Z): -2.0857342721909964

Sorted 5' Splice Sites (High to Low Probability):
Position 1063: 0.9725316546439319
Position 419: 0.9045225107484479
Position 1210: 0.871621745750015
Position 734: 0.27626787292285593
Position 474: 0.03741502079373094
Position 786: 0.020584922938253442
Position 529: 0.006093362751385021
Position 483: 0.003224186036696297
Position 789: 0.0032044170061255803
Position 629: 0.0023510338672384115
Position 801: 0.0022846664731879826
Position 352: 0.002233425008908653
Position 738: 0.0018231273145564533
Position 296: 0.0018122581175115
Position 1067: 0.0013500340098532258
Position 535: 0.0013426853059121313
Position 727: 0.0012179002518126357
Position 136: 0.000839262725505175
Position 139: 0.0005965551225021742
Position 1403: 0.0005791155772997709
Position 716: 0.0005375795015941869
Position 1073: 0.00027998332507344454
Position 478: 0.0002623502181748297
Position 412: 0.0002215398968938565
Position 706: 0.00017832496122631436
Position 111: 0.00017494945854025786
Position 3: 8.93682003027539e-05
Position 227: 6.318512148259005e-05
Position 5: 2.1006481382342586e-05
Position 363: 1.9406892860815366e-05
Position 497: 1.8235558414056058e-05
Position 342: 1.3482607621488844e-05
Position 102: 1.3394818194800771e-05
Position 166: 1.2872438984529686e-05
Position 211: 9.265826886863133e-06
Position 36: 2.6915115070898413e-06
Position 47: 1.0561469062827386e-06
Position 229: 5.791161011168355e-07
Position 182: 4.607133419755205e-07
Position 75: 1.867036579136713e-07
Position 487: 8.969034239594703e-08
Position 384: 9.412577887424847e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1123: 0.9754113838518357
Position 881: 0.9248266441406966
Position 1283: 0.5548273527886222
Position 575: 0.201738739609415
Position 1260: 0.1352310494041143
Position 1304: 0.05855241836624497
Position 594: 0.05652743427917183
Position 628: 0.05048390862080558
Position 1356: 0.04438650011399157
Position 1257: 0.030767828994333758
Position 1295: 0.019316047496159016
Position 1506: 0.017377467721542972
Position 599: 0.014800513240954206
Position 953: 0.007283650821164144
Position 789: 0.0036854544796202154
Position 1309: 0.0033522453719847197
Position 786: 0.0029230720763397263
Position 1320: 0.002785461353790727
Position 1273: 0.002111691364193622
Position 1460: 0.0016775912397698895
Position 193: 0.0015887133968890312
Position 903: 0.000986664342161809
Position 1133: 0.0007843094340601413
Position 1660: 0.0007596266564278589
Position 1632: 0.0005333121206806632
Position 1724: 0.0005222683354590745
Position 833: 0.0001299972360396115
Position 665: 0.0001228361433279975
Position 50: 0.00010864872721129225
Position 1185: 8.012106722990044e-05
Position 262: 5.881431433227295e-05
Position 282: 5.338849459280167e-05
Position 1174: 1.7927816990665217e-05
Position 161: 9.929211128319233e-07
Position 287: 9.357954740398786e-07
Position 363: 4.786700308556826e-07
Position 351: 1.8130658053121476e-07
Position 463: 5.014180527086987e-08
Position 144: 1.6466280036089936e-08
Position 446: 1.5647964048464807e-08
Position 90: 1.31270751018393e-08
