Gene = Bdp1
index = 46
Annotated 5SS: [1196 1583]
Annotated 3SS: [1253 1636]
SMsplice 5SS: [1196 1583]
SMsplice 3SS: [1253 1636]
top_k =  100
Partition function (log Z): -3.9746962052628025

Sorted 5' Splice Sites (High to Low Probability):
Position 1583: 0.9940038275669734
Position 1196: 0.8672688307112649
Position 1408: 0.15845100956005329
Position 1153: 0.05726320815405484
Position 816: 0.047592211165957056
Position 1803: 0.027543072793736606
Position 424: 0.025281066103559652
Position 1012: 0.017713627114128293
Position 682: 0.015876844415834653
Position 541: 0.012279948877434036
Position 788: 0.010974689828822826
Position 1208: 0.00983736852482188
Position 1056: 0.0043793661961699605
Position 1389: 0.00333732052595493
Position 1170: 0.003270928862295536
Position 824: 0.002534243961296141
Position 840: 0.002425534948245724
Position 59: 0.001931735083892734
Position 1138: 0.0015989638658925952
Position 881: 0.0015174548972543738
Position 960: 0.0007802441486904454
Position 2000: 0.0007056052719515796
Position 43: 0.0006222596147945442
Position 2366: 0.0005434380763365066
Position 964: 0.0005330136595365919
Position 2043: 0.00048556784572365165
Position 989: 0.00018178195578979865
Position 12: 2.5994699530046585e-05
Position 949: 1.7070368892426924e-05
Position 307: 1.620637126860099e-05
Position 526: 1.4823727452944164e-05
Position 301: 1.2930891057273328e-05
Position 1540: 5.2722613408298384e-06
Position 869: 1.912147488894976e-06
Position 524: 8.915466804397066e-07
Position 1383: 6.214460814989871e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1253: 0.9715066306630207
Position 1636: 0.9604529738154036
Position 1468: 0.15020994346617955
Position 960: 0.06988035382287273
Position 1651: 0.026412886452858275
Position 879: 0.022873907467178586
Position 2129: 0.017523689446547953
Position 1483: 0.014261756023985545
Position 1654: 0.005967898734535372
Position 731: 0.0045932974290869896
Position 1068: 0.004146855905195105
Position 2426: 0.0038954663053828997
Position 2453: 0.0037875174831887284
Position 118: 0.0025799893982173245
Position 1060: 0.002571760178034022
Position 471: 0.002471569070265382
Position 2255: 0.0015524044423297523
Position 2442: 0.0011035333034033114
Position 2135: 0.000972573060155867
Position 1920: 0.000563256352605708
Position 2081: 0.0004558274570422199
Position 1329: 0.00044974703846106323
Position 1997: 0.0003365171104881386
Position 1888: 0.0002592913522275297
Position 1282: 0.00017270835572807437
Position 503: 2.153106311227678e-05
Position 1646: 4.296064107620971e-06
Position 1671: 7.42820387183861e-08
Position 1708: 1.0821972471122417e-08
