Gene = Grip71
index = 1202
Annotated 5SS: [ 282  636 1540]
Annotated 3SS: [ 340  697 1594]
SMsplice 5SS: [282 636]
SMsplice 3SS: [ 340 1594]
top_k =  100
Partition function (log Z): -0.03615734115722968

Sorted 5' Splice Sites (High to Low Probability):
Position 636: 0.9936348064948439
Position 282: 0.9849638372624989
Position 1544: 0.29133304731686754
Position 4: 0.0785930513617891
Position 1550: 0.029353414374354275
Position 844: 0.025939346029357248
Position 1228: 0.012934229744422866
Position 1986: 0.010830031095696892
Position 293: 0.008513425688169774
Position 1497: 0.0066025351394579405
Position 2205: 0.006008528544769864
Position 873: 0.004814551092678441
Position 427: 0.0034956800229314264
Position 985: 0.0030270991009553804
Position 1805: 0.002681499885825724
Position 590: 0.00177227774435963
Position 2225: 0.0015041584162307005
Position 1147: 0.0012189082805620767
Position 1126: 0.0009705170141001627
Position 1348: 0.0008632784075285928
Position 1223: 0.0007666107719995739
Position 431: 0.0006592192432603262
Position 975: 0.0006114311031654287
Position 66: 0.00044672665846804
Position 1200: 0.0004285559565129039
Position 227: 0.0003984399531700835
Position 35: 8.217081487728271e-05
Position 362: 4.06814228772704e-05
Position 160: 3.303426327709894e-05
Position 314: 3.247219663052268e-05
Position 251: 2.6574143310953067e-05
Position 546: 1.1402316257435642e-05
Position 1753: 9.410217780924145e-06
Position 64: 8.055412885979067e-06
Position 98: 7.712180466772546e-06
Position 1207: 6.419418716200653e-06
Position 879: 6.353170722980032e-06
Position 154: 5.5354951718081644e-06
Position 1177: 5.487031247959744e-06
Position 1071: 4.595172463956971e-06
Position 640: 2.2407985003691436e-06
Position 109: 9.413441092888029e-07
Position 122: 3.823034383203643e-07
Position 559: 3.6211154106126275e-07
Position 215: 1.2132224694166853e-08
Position 221: 3.77074543901758e-09
Position 196: 6.219618937624824e-12
Position 164: 2.286134668434245e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 340: 0.994953779854714
Position 1594: 0.9585168417803636
Position 697: 0.31111911615127547
Position 79: 0.06287831365080876
Position 785: 0.03386540403122855
Position 1476: 0.024509311345626682
Position 759: 0.023842404613099822
Position 1396: 0.021815429730758992
Position 196: 0.01129518768451563
Position 2049: 0.006273595027791217
Position 2381: 0.005224920248856445
Position 1857: 0.003748484335112202
Position 474: 0.0030629406669197092
Position 2430: 0.002633661480528737
Position 2305: 0.002119433333813677
Position 2046: 0.0018973093746621128
Position 154: 0.00168857061322092
Position 172: 0.0008091929995272859
Position 2361: 0.000704577402563923
Position 2287: 0.00041024693892017714
Position 762: 0.0004033618730928844
Position 148: 0.00022090972672755583
Position 811: 0.0002199259067004666
Position 506: 0.00015983833050056025
Position 179: 0.00012905882343358446
Position 47: 0.00011583138313796791
Position 553: 9.29584800746352e-06
Position 405: 8.948139139364914e-06
Position 418: 4.8548368935959686e-06
Position 366: 3.1725466795112845e-06
Position 606: 2.1531396894285246e-06
Position 609: 1.5959709451547934e-06
Position 628: 7.904135071622852e-07
Position 160: 3.934953877837391e-07
Position 265: 2.0073157863257805e-07
