Gene = ND-39
index = 1298
Annotated 5SS: [ 133 3438 3994 4442]
Annotated 3SS: [3269 3542 4075 4509]
SMsplice 5SS: [ 133 4442]
SMsplice 3SS: [4075 4509]
top_k =  100
Partition function (log Z): 0.7453530472801587

Sorted 5' Splice Sites (High to Low Probability):
Position 4442: 0.9999466327941278
Position 133: 0.9234148122220655
Position 3994: 0.3378688870429435
Position 786: 0.14759340799674464
Position 2973: 0.08611046831262112
Position 3438: 0.053139979420232505
Position 2962: 0.031623843304671384
Position 190: 0.025011758815650834
Position 520: 0.009291944767298606
Position 1232: 0.007170593338623845
Position 493: 0.0032231593319511174
Position 18: 0.00036378073790338994
Position 371: 0.0002810170516759314
Position 188: 0.00011401933842277743
Position 4718: 0.00010490183520005235
Position 561: 8.883735308327336e-05
Position 278: 7.650949945098687e-05
Position 321: 7.100412373466567e-05
Position 254: 7.014061158475841e-05
Position 137: 7.00144036246339e-05
Position 308: 4.196507566208596e-05
Position 484: 2.349304932561553e-05
Position 126: 2.2119240233243725e-05
Position 270: 2.1260389063317323e-05
Position 4890: 1.8266109140310377e-05
Position 315: 1.4803464934567422e-05
Position 4464: 1.4307934853993119e-05
Position 4195: 1.1954213128832324e-05
Position 76: 1.1219096038859757e-05
Position 4781: 7.883781041897418e-06
Position 4864: 3.906788707384109e-06
Position 4187: 1.846684095302824e-10
Position 4151: 1.6080082029534462e-10
Position 1960: 6.356220806067068e-13
Position 827: 3.1900669103451846e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4509: 0.9990686060499482
Position 4075: 0.9777078351842121
Position 2689: 0.205112023208365
Position 3218: 0.1802202176398592
Position 684: 0.1005372419149092
Position 3430: 0.08638527168557675
Position 2513: 0.027164490432776925
Position 592: 0.0147297861425361
Position 2726: 0.011662651218687547
Position 3269: 0.006450307996484177
Position 2205: 0.004800816666487014
Position 3036: 0.0040036736824855795
Position 3542: 0.003606113744280156
Position 2634: 0.0014517342831798492
Position 4525: 0.0009014419635196173
Position 665: 0.0008101312123016007
Position 188: 0.0005684673143594159
Position 185: 0.0004942227485597826
Position 4777: 6.624885032193139e-05
Position 4780: 2.2089112482222766e-05
Position 4944: 1.954633213405569e-05
Position 4567: 1.690018711357516e-05
Position 4774: 1.6563872395898276e-05
Position 4831: 7.883781041897418e-06
Position 4959: 2.6265657136388085e-06
Position 1672: 9.346699332478327e-14
Position 895: 2.3162382115600024e-14
