Gene = Ccdc85
index = 1058
Annotated 5SS: [  716 15287 15599]
Annotated 3SS: [14101 15352 15669]
SMsplice 5SS: [  716 15287 15599]
SMsplice 3SS: [14101 15352 15669]
top_k =  100
Partition function (log Z): 0.788632953827339

Sorted 5' Splice Sites (High to Low Probability):
Position 15287: 0.9999509737860985
Position 15599: 0.999623415891018
Position 716: 0.9097963295491621
Position 3504: 0.3081011238296235
Position 4599: 0.14992134205127533
Position 2135: 0.1395351469697738
Position 2782: 0.1086190210622022
Position 9829: 0.06590224620264104
Position 2778: 0.04554985534013745
Position 1914: 0.04208618746448908
Position 1858: 0.021756471169297558
Position 16237: 0.015074391650910674
Position 16257: 0.0144281691943356
Position 45: 0.009316807653356154
Position 1865: 0.006206709922847551
Position 3519: 0.005997051929153486
Position 1546: 0.005441595948659089
Position 51: 0.0037982151406882915
Position 2239: 0.002777478563588635
Position 16413: 0.002501162863464946
Position 2252: 0.002190710114816794
Position 2094: 0.002057623833053782
Position 3419: 0.001501628073974271
Position 4016: 0.0013730856832331205
Position 16563: 0.0010688064132023146
Position 2559: 0.0010324424233528302
Position 2101: 0.0009527218744407213
Position 16015: 0.0003654064953454697
Position 1643: 0.0001659132760761784
Position 94: 6.755008803006416e-05
Position 810: 2.7808493103023165e-05
Position 77: 1.712367493283263e-05
Position 932: 1.1364928034904212e-05
Position 80: 4.140722508223023e-06
Position 16006: 1.815349727325487e-06
Position 82: 1.8084309553917609e-06
Position 27: 1.7602861875443788e-06
Position 222: 1.6679186474162294e-06
Position 150: 1.3018778469176385e-06
Position 115: 5.988912528239837e-07
Position 18: 4.1181024818100076e-07
Position 152: 3.830014976151203e-07
Position 202: 1.8270026023777613e-07
Position 226: 1.0059708091494765e-07
Position 231: 5.1678408361467206e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14101: 1.0000000000000016
Position 15669: 0.9989320576640546
Position 15352: 0.996499695265467
Position 2984: 0.3126868521115218
Position 1967: 0.28675780737769924
Position 4415: 0.1499213420512753
Position 9685: 0.06590224620264104
Position 16304: 0.013133055110725014
Position 16427: 0.006389025210017801
Position 1927: 0.005604783767558873
Position 16460: 0.004886615075742849
Position 2359: 0.003468959596719542
Position 15407: 0.003451159836844096
Position 1007: 0.0031556476312338175
Position 16322: 0.002782963976449353
Position 16484: 0.002088293612350375
Position 2025: 0.0019343554962558487
Position 16310: 0.001861581292621508
Position 202: 0.0014615290848258872
Position 16286: 0.00123551010038307
Position 16630: 0.0010688064132023146
Position 2757: 0.0009772884658750794
Position 863: 0.0008632865401065351
Position 1503: 0.0007174091919111997
Position 1685: 0.00043731644772583935
Position 15702: 0.0004170764613349125
Position 16466: 0.0002683016249104028
Position 873: 0.0001293507205254243
Position 1723: 7.553319055659173e-05
Position 1506: 5.216554305817715e-05
Position 1545: 4.541921354844513e-05
Position 882: 8.706859482143738e-06
Position 288: 5.681440801520281e-06
Position 815: 5.4502609041446535e-06
Position 274: 1.974692090635206e-06
Position 455: 1.5285582624005177e-06
Position 231: 1.3287302562039955e-06
