Gene = RpL27A
index = 1440
Annotated 5SS: [ 76 625 990]
Annotated 3SS: [ 306  854 1074]
SMsplice 5SS: [244 625 990]
SMsplice 3SS: [ 306  854 1074]
top_k =  100
Partition function (log Z): 3.094071270848819

Sorted 5' Splice Sites (High to Low Probability):
Position 990: 0.9236933125956931
Position 625: 0.9077203426122279
Position 244: 0.8120822976431418
Position 76: 0.2737392405107727
Position 404: 0.060610719315114935
Position 472: 0.05510961403525132
Position 202: 0.03856869741971091
Position 224: 0.03327594184157396
Position 248: 0.027287980417079725
Position 961: 0.014706774414072196
Position 90: 0.013255540089096608
Position 616: 0.0062518262752439425
Position 998: 0.0028672435557010427
Position 458: 0.0018211785296321338
Position 398: 0.0016197699701894343
Position 349: 0.0012538785240682627
Position 741: 0.0010557886115257712
Position 984: 0.0009995949143241406
Position 564: 0.0004758550067964901
Position 115: 0.0004148511295075999
Position 810: 0.00037413430358434796
Position 629: 0.0003201618815019627
Position 413: 0.00025660544042240495
Position 510: 0.00020862837957163555
Position 550: 0.00020174752358526488
Position 86: 0.00014610145619793684
Position 917: 8.481588350943452e-05
Position 1002: 6.841268780246264e-05
Position 112: 4.863562039582461e-05
Position 96: 3.5114906003854096e-05
Position 17: 1.137415235811415e-05
Position 99: 6.8838869605184905e-06
Position 119: 9.644162856753232e-07
Position 164: 6.621380118862261e-07
Position 80: 3.6941789621008987e-07
Position 136: 5.42613195397956e-08
Position 604: 3.4684794571701846e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 306: 0.9971570824471994
Position 854: 0.985944320813185
Position 1074: 0.9417214708254592
Position 126: 0.15036374693955398
Position 144: 0.04516693833978175
Position 504: 0.02251649690505729
Position 471: 0.020501142298406206
Position 686: 0.005507974277973322
Position 164: 0.0028632965671591057
Position 172: 0.0018220520565462987
Position 744: 0.001317883869848831
Position 537: 0.0009541383012130968
Position 1089: 0.000934641363917629
Position 510: 0.0003618775808542489
Position 1155: 0.0003424443198119575
Position 151: 0.0002705589241931395
Position 1092: 0.00021363091809532074
Position 240: 0.0001366778326406441
Position 697: 0.00013429501670190834
Position 1045: 0.00010681682603227616
Position 522: 7.395362309293567e-05
Position 318: 4.9379720073466934e-05
Position 652: 4.411300210013355e-05
Position 202: 3.753347819866225e-05
Position 1164: 1.6346033473749064e-05
Position 72: 1.116820019019437e-05
Position 211: 4.966744683237902e-06
Position 327: 1.7000916620786288e-07
