Gene = NimA
index = 1320
Annotated 5SS: [ 614 3467 3643 4414]
Annotated 3SS: [3291 3524 3709 4580]
SMsplice 5SS: [ 614 3467 3643 4414]
SMsplice 3SS: [3291 3524 3709 4580]
top_k =  100
Partition function (log Z): 9.558749705931179

Sorted 5' Splice Sites (High to Low Probability):
Position 3467: 0.9985490030508783
Position 3643: 0.9669008928338811
Position 614: 0.9102984483964606
Position 4414: 0.5227444210331662
Position 4418: 0.4480035595032877
Position 49: 0.2815328562736431
Position 4221: 0.26320498026531636
Position 5105: 0.132590406835806
Position 1201: 0.06656075295301304
Position 3933: 0.04360764659687174
Position 618: 0.0375442871038299
Position 3837: 0.027487009436193418
Position 4123: 0.020454916472082574
Position 5036: 0.018846190025458693
Position 3647: 0.017961976008125772
Position 3627: 0.01509021032891734
Position 103: 0.014259094572586804
Position 1123: 0.013516621774484004
Position 247: 0.007703221804581238
Position 168: 0.005223342265366835
Position 177: 0.0037955394788259022
Position 3927: 0.0032330763965052584
Position 4937: 0.003083706526645339
Position 524: 0.002528189874952107
Position 228: 0.0024307836512754825
Position 3886: 0.0018883997256255458
Position 4442: 0.0017049239137418599
Position 1116: 0.0014476459966854813
Position 263: 0.0014300308697562452
Position 186: 0.0013204742820466626
Position 136: 0.0012909942495084189
Position 4232: 0.001132654399174686
Position 4714: 0.0009971435380479328
Position 1190: 0.00098661506688475
Position 33: 0.0007938649498373114
Position 3471: 0.0006864175108559085
Position 410: 0.0005107942820836387
Position 280: 0.0002230858084847108
Position 129: 0.0001413361962907008
Position 3409: 6.840536362064827e-05
Position 4247: 7.332728178127376e-06
Position 3799: 1.633237634779118e-06
Position 10: 7.50769735421903e-08
Position 1602: 6.244889428822014e-08
Position 111: 2.5902509036569237e-08
Position 3688: 1.9369741502721295e-08
Position 68: 6.770946784309307e-09
Position 113: 5.620557327479182e-09
Position 359: 1.783981442761574e-09
Position 290: 1.4151709597270012e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3709: 0.999661511498734
Position 3524: 0.9992563262721426
Position 3291: 0.9812337014572875
Position 4580: 0.9742306185216311
Position 4269: 0.2729000646920782
Position 277: 0.14383207165711032
Position 5202: 0.09289628156668486
Position 454: 0.08155601436190181
Position 945: 0.057950307923329926
Position 106: 0.04139343402679119
Position 5157: 0.030808773586996414
Position 4003: 0.027422938541346087
Position 5441: 0.022460701884327302
Position 4035: 0.01617813818008873
Position 3980: 0.011764639210484281
Position 4561: 0.009364587759167011
Position 4097: 0.008867703364092566
Position 693: 0.008246993546042995
Position 4936: 0.0077873513457010915
Position 3313: 0.007696475009860697
Position 5104: 0.00707520315918795
Position 3269: 0.006216200087235667
Position 129: 0.006192402992152435
Position 4650: 0.005090601319629995
Position 1107: 0.004279048442841166
Position 3191: 0.003929994608431572
Position 841: 0.0033766694495194777
Position 1029: 0.0014206366924243614
Position 5228: 0.0012793431907136138
Position 377: 0.0012349510034298833
Position 1051: 0.0009105791349256391
Position 416: 0.0008605316116007034
Position 135: 0.0007763540207467646
Position 3383: 0.0007047147214089852
Position 4602: 0.0006348617165056976
Position 325: 0.0005177865122598805
Position 505: 0.0005101878705204278
Position 318: 0.00044196637056183454
Position 3731: 0.0003378239095603037
Position 4058: 0.00022619259510168533
Position 2887: 0.00018864485645712928
Position 3587: 3.153204490076607e-05
Position 425: 1.1245465412700138e-05
Position 397: 1.0815609799413961e-05
Position 195: 9.090489301623507e-06
Position 228: 4.114846266660342e-06
Position 176: 2.894393796537374e-06
Position 1444: 6.244889428822005e-08
