Gene = Ect4
index = 1147
Annotated 5SS: [  587  8431  8620 29464 34852 35663 40945 41186 41423 41784 43076]
Annotated 3SS: [ 7077  8494 29184 34471 35271 39018 41005 41252 41565 42141 44764]
SMsplice 5SS: [  587  7007  8431  8620  9546  9845 10952 11201 19039 19854 29464 34852
 35663 41186 41423 41784]
SMsplice 3SS: [ 6919  7077  8494  8666  9607  9922 11017 18845 19127 29184 34471 35271
 41005 41252 41565 44411]
top_k =  100
Partition function (log Z): -28.94193166859708

Sorted 5' Splice Sites (High to Low Probability):
Position 8431: 0.9997351963882182
Position 8620: 0.9983247138332724
Position 9845: 0.9583250634037562
Position 10952: 0.9179548163412055
Position 11201: 0.8680061528970504
Position 587: 0.8144714075124277
Position 9546: 0.7245326717772387
Position 78: 0.4405761007926322
Position 10024: 0.30984133801587455
Position 15768: 0.23273267965608085
Position 9290: 0.15601008677724934
Position 9283: 0.08802764315707058
Position 261: 0.04284066180005021
Position 11181: 0.03000267940667514
Position 9608: 0.022770525381896146
Position 12057: 0.018493829332309523
Position 11223: 0.018043229736030605
Position 10460: 0.012882452919725958
Position 9826: 0.009192043200213192
Position 9742: 0.005165875086180238
Position 9806: 0.004072570483973652
Position 248: 0.0028075015865276576
Position 72: 0.002750454811858589
Position 250: 0.002455415385826493
Position 252: 0.00225227502068226
Position 246: 0.0020278468223566557
Position 8960: 0.0019936468879475267
Position 296: 0.001699105481226426
Position 8609: 0.0016750858183155724
Position 8956: 0.0005652886366690034
Position 34: 0.00047110889791401666
Position 80: 0.00042060592733501287
Position 82: 0.0002573617029547781
Position 90: 0.0001485604108422551
Position 157: 0.0001466219160891475
Position 227: 0.00013271422227338823
Position 240: 9.127002892861571e-05
Position 9457: 8.878110937687046e-05
Position 162: 8.828822508214082e-05
Position 265: 8.212975716128469e-05
Position 256: 7.035405772088933e-05
Position 9273: 1.6530067010514784e-07
Position 8624: 1.7608586831485233e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7077: 0.9997364886533741
Position 8494: 0.9919692304373429
Position 19127: 0.9848910172379799
Position 11017: 0.9322986082210648
Position 9607: 0.7783023862661347
Position 8666: 0.5767843059914903
Position 9922: 0.5607571620075488
Position 9346: 0.37798392276882503
Position 9901: 0.358655570940645
Position 428: 0.29177383063567586
Position 15084: 0.24705225735221106
Position 10555: 0.15208636614949722
Position 10599: 0.08380983359808934
Position 9952: 0.07953463093064433
Position 9330: 0.07312842303024203
Position 9137: 0.05466431361518342
Position 9031: 0.031381628025634156
Position 9491: 0.020036483456505935
Position 8677: 0.015006301122092336
Position 9660: 0.013101314499944443
Position 8870: 0.01291141201055591
Position 399: 0.010181041129755096
Position 8533: 0.008029477297496885
Position 314: 0.007493533286957578
Position 9352: 0.007479120349192353
Position 9396: 0.007073473451421611
Position 10433: 0.004799152442707367
Position 341: 0.004341379307505215
Position 11538: 0.0026097795376677797
Position 9102: 0.002109442953695023
Position 8759: 0.0018342870426603626
Position 12528: 0.00024092738683399425
Position 13513: 0.00014432344111515983
Position 11692: 1.507974150608807e-05
Position 11298: 9.700575261916099e-06
Position 11088: 1.3262101177160437e-07
